624.84,-1.5161,1.1861,10.294,-1.9266,45.078,-0.88217,0.87335,-1.5161,0.042399,-0.0070226,-0.021202,0.011008,-0.13499,-0.0017867,-0.01344,1.1861,-0.0070226,1.0473,-0.49903,0.0047157,-0.14127,-0.23537,0.066168,10.294,-0.021202,-0.49903,0.50817,-0.046362,0.87838,0.10646,-0.034453,-1.9266,0.011008,0.0047157,-0.046362,0.11868,-0.22822,-0.026247,-0.032528,45.078,-0.13499,-0.14127,0.87838,-0.22822,3.7026,0.08863,0.092101,-0.88217,-0.0017867,-0.23537,0.10646,-0.026247,0.08863,0.16361,-0.013457,0.87335,-0.01344,0.066168,-0.034453,-0.032528,0.092101,-0.013457,0.10167
377.95,0.11699,0.39536,5.1573,-0.84505,23,0.77519,1.1244,0.11699,0.046403,-0.0008049,-0.018545,0.00087617,-0.0046917,-0.026932,-0.0010174,0.39536,-0.0008049,0.38746,-0.12499,-0.076188,-0.12979,0.010923,0.012939,5.1573,-0.018545,-0.12499,0.20893,0.032266,0.40406,0.042355,0.0077568,-0.84505,0.00087617,-0.076188,0.032266,0.067596,0.0031188,-0.0023924,-0.00053914,23,-0.0046917,-0.12979,0.40406,0.0031188,1.5818,0.047348,0.061616,0.77519,-0.026932,0.010923,0.042355,-0.0023924,0.047348,0.094474,0.0039533,1.1244,-0.0010174,0.012939,0.0077568,-0.00053914,0.061616,0.0039533,0.057951
253.31,-0.41674,-0.83905,2.688,-0.81951,20.167,-1.2634,0.65933,-0.41674,0.068346,0.11406,-0.072409,0.015188,-0.092676,0.0090112,-0.013358,-0.83905,0.11406,0.78599,-0.47022,-0.0043416,-0.26212,-0.0062979,-0.096834,2.688,-0.072409,-0.47022,0.38508,-0.0041021,0.31066,0.0099383,0.067722,-0.81951,0.015188,-0.0043416,-0.0041021,0.061408,-0.058898,0.0034961,0.00031911,20.167,-0.092676,-0.26212,0.31066,-0.058898,1.8617,-0.079184,0.078071,-1.2634,0.0090112,-0.0062979,0.0099383,0.0034961,-0.079184,0.086751,0.0086135,0.65933,-0.013358,-0.096834,0.067722,0.00031911,0.078071,0.0086135,0.063522
492.74,-0.81262,-9.6793,1.6738,-0.11457,23.898,-0.62985,0.95631,-0.81262,0.03483,0.0045612,0.01967,-0.011198,-0.0029108,-0.010753,-0.0091738,-9.6793,0.0045612,0.5138,-0.12009,0.063352,-0.55189,0.012963,-0.004555,1.6738,0.01967,-0.12009,0.20857,-0.029799,-0.002411,-0.0019923,-0.016684,-0.11457,-0.011198,0.063352,-0.029799,0.059011,-0.034372,0.021673,0.01128,23.898,-0.0029108,-0.55189,-0.002411,-0.034372,1.5772,-0.040278,0.027211,-0.62985,-0.010753,0.012963,-0.0019923,0.021673,-0.040278,0.063057,0.016643,0.95631,-0.0091738,-0.004555,-0.016684,0.01128,0.027211,0.016643,0.047394
604.75,1.0691,3.9186,9.1553,0.686,40.954,-5.247,0.1434,1.0691,0.044435,0.012322,0.00031595,0.021428,0.065542,-0.0046571,-0.00093829,3.9186,0.012322,0.34844,0.073234,0.033649,0.12174,-0.063731,-0.006957,9.1553,0.00031595,0.073234,0.32706,0.089207,0.54388,-0.10512,-0.043588,0.686,0.021428,0.033649,0.089207,0.16081,-0.0065038,-0.015191,-0.047869,40.954,0.065542,0.12174,0.54388,-0.0065038,3.0056,-0.33273,-0.021886,-5.247,-0.0046571,-0.063731,-0.10512,-0.015191,-0.33273,0.077365,0.0087445,0.1434,-0.00093829,-0.006957,-0.043588,-0.047869,-0.021886,0.0087445,0.10446
519.77,-2.9915,-0.033437,6.3195,-1.4918,40.342,-3.0663,-1.4946,-2.9915,0.10141,0.028041,-0.076497,0.0084296,-0.26753,0.0010549,0.0015399,-0.033437,0.028041,0.24864,-0.091792,0.0021454,-0.065113,0.030289,-0.0034972,6.3195,-0.076497,-0.091792,0.22785,-0.0060012,0.56743,-0.010534,-0.0010141,-1.4918,0.0084296,0.0021454,-0.0060012,0.056798,-0.13645,0.0042644,0.021012,40.342,-0.26753,-0.065113,0.56743,-0.13645,3.3256,-0.22284,-0.14774,-3.0663,0.0010549,0.030289,-0.010534,0.0042644,-0.22284,0.080994,0.01211,-1.4946,0.0015399,-0.0034972,-0.0010141,0.021012,-0.14774,0.01211,0.063218
347.57,0.4792,1.7694,2.2559,0.26779,41.53,-4.36,-1.0488,0.4792,0.030706,-0.015298,0.0093778,0.0044045,0.064125,-0.0022917,0.00020309,1.7694,-0.015298,0.28193,-0.033275,0.037094,0.22365,-0.011515,0.00064292,2.2559,0.0093778,-0.033275,0.20095,0.077676,0.27779,-0.053325,-0.045247,0.26779,0.0044045,0.037094,0.077676,0.1745,0.063708,0.008682,-0.016437,41.53,0.064125,0.22365,0.27779,0.063708,5.0688,-0.49525,-0.092869,-4.36,-0.0022917,-0.011515,-0.053325,0.008682,-0.49525,0.11764,0.034883,-1.0488,0.00020309,0.00064292,-0.045247,-0.016437,-0.092869,0.034883,0.077202
230.11,-0.87996,0.18138,-1.141,-0.35706,19.504,-1.9197,0.93747,-0.87996,0.10874,-0.08951,0.065683,-0.035279,-0.064241,0.0020873,-0.030458,0.18138,-0.08951,0.59351,-0.04835,0.034883,-0.055967,-0.013496,0.03233,-1.141,0.065683,-0.04835,0.20269,-0.0096784,-0.12192,-0.0041061,-0.028511,-0.35706,-0.035279,0.034883,-0.0096784,0.048204,-0.046943,0.0034312,0.018455,19.504,-0.064241,-0.055967,-0.12192,-0.046943,1.7614,-0.164,0.10054,-1.9197,0.0020873,-0.013496,-0.0041061,0.0034312,-0.164,0.078231,-0.0088703,0.93747,-0.030458,0.03233,-0.028511,0.018455,0.10054,-0.0088703,0.094493
597.38,0.9612,6.8883,5.864,3.1524,46.914,-7.7049,-1.1446,0.9612,0.063713,0.031119,0.031001,0.013298,0.099248,-0.034621,-0.017829,6.8883,0.031119,0.40247,0.0056044,0.0090777,0.5082,-0.076549,0.039267,5.864,0.031001,0.0056044,0.21494,0.063866,0.52044,-0.10924,-0.061351,3.1524,0.013298,0.0090777,0.063866,0.078858,0.27303,-0.068893,-0.0393,46.914,0.099248,0.5082,0.52044,0.27303,3.8317,-0.60341,-0.12789,-7.7049,-0.034621,-0.076549,-0.10924,-0.068893,-0.60341,0.16195,0.037839,-1.1446,-0.017829,0.039267,-0.061351,-0.0393,-0.12789,0.037839,0.075911
114.77,-0.0049094,0.47304,0.48732,1.1911,8.7709,-0.4278,-0.69733,-0.0049094,0.12483,-0.044045,0.062431,-0.021155,0.011057,-0.029965,0.023229,0.47304,-0.044045,0.47215,0.055567,0.13511,0.072343,0.067884,-0.106,0.48732,0.062431,0.055567,0.16283,0.029894,0.086306,-0.0045739,-0.01503,1.1911,-0.021155,0.13511,0.029894,0.13208,0.097618,0.039979,-0.051138,8.7709,0.011057,0.072343,0.086306,0.097618,0.75717,-0.038985,-0.080406,-0.4278,-0.029965,0.067884,-0.0045739,0.039979,-0.038985,0.079115,0.00034176,-0.69733,0.023229,-0.106,-0.01503,-0.051138,-0.080406,0.00034176,0.096556
415.34,2.0422,2.1802,1.177,-1.5985,9.9723,-1.0198,-0.77972,2.0422,0.10722,0.043633,0.022184,-0.01692,0.024522,0.012914,-0.0061011,2.1802,0.043633,0.21865,-0.038526,-0.029124,0.076179,0.0070997,-0.0012986,1.177,0.022184,-0.038526,0.13405,-0.0063875,-0.002516,-0.0084572,-0.027753,-1.5985,-0.01692,-0.029124,-0.0063875,0.045933,-0.055321,0.004133,-0.00073423,9.9723,0.024522,0.076179,-0.002516,-0.055321,0.3821,-0.042941,-0.014261,-1.0198,0.012914,0.0070997,-0.0084572,0.004133,-0.042941,0.06829,-0.0020671,-0.77972,-0.0061011,-0.0012986,-0.027753,-0.00073423,-0.014261,-0.0020671,0.046158
263.34,0.54721,-0.6531,5.4179,-3.3124,8.6886,-3.0094,-0.55264,0.54721,0.055764,-0.016,-0.00030999,0.0067586,0.013005,-0.0265,0.013104,-0.6531,-0.016,0.15701,-0.052853,0.0094354,0.02594,0.018128,0.021232,5.4179,-0.00030999,-0.052853,0.31469,-0.15544,0.10961,-0.055321,-0.024151,-3.3124,0.0067586,0.0094354,-0.15544,0.13705,-0.088261,0.041014,0.027748,8.6886,0.013005,0.02594,0.10961,-0.088261,0.55614,-0.11747,-0.046803,-3.0094,-0.0265,0.018128,-0.055321,0.041014,-0.11747,0.10603,0.0029159,-0.55264,0.013104,0.021232,-0.024151,0.027748,-0.046803,0.0029159,0.064399
213.39,-0.95607,1.1024,3.6272,-2.3812,15.95,-3.0757,-0.34434,-0.95607,0.071608,-0.023827,-0.0074957,0.025115,-0.069077,0.010041,0.0049738,1.1024,-0.023827,0.33718,-0.089247,-0.03411,0.22395,0.02227,0.026502,3.6272,-0.0074957,-0.089247,0.17008,-0.046161,0.18065,-0.07628,-0.028725,-2.3812,0.025115,-0.03411,-0.046161,0.10488,-0.20407,0.040992,-0.010917,15.95,-0.069077,0.22395,0.18065,-0.20407,1.4292,-0.21888,0.0051682,-3.0757,0.010041,0.02227,-0.07628,0.040992,-0.21888,0.11488,0.02146,-0.34434,0.0049738,0.026502,-0.028725,-0.010917,0.0051682,0.02146,0.052979
485.52,3.2366,5.9821,2.0813,-0.40917,44.594,-3.4542,-1.0953,3.2366,0.095855,0.060666,-0.040361,-0.021432,0.27221,-0.024226,-0.024071,5.9821,0.060666,0.34091,-0.04022,0.012545,0.50719,0.033812,-0.015577,2.0813,-0.040361,-0.04022,0.16162,0.016329,0.20293,-0.017659,-0.012964,-0.40917,-0.021432,0.012545,0.016329,0.067698,-0.017494,0.019385,-0.0068898,44.594,0.27221,0.50719,0.20293,-0.017494,4.2393,-0.31596,-0.066712,-3.4542,-0.024226,0.033812,-0.017659,0.019385,-0.31596,0.11189,0.010305,-1.0953,-0.024071,-0.015577,-0.012964,-0.0068898,-0.066712,0.010305,0.05687
171.64,-0.61088,7.7237,-0.36147,-0.16937,11.223,-1.0556,0.80713,-0.61088,0.077195,0.11279,-0.0042301,-0.032231,-0.1308,0.0066714,0.0059544,7.7237,0.11279,1.1991,-0.17175,-0.06422,-0.129,-0.0044063,0.055674,-0.36147,-0.0042301,-0.17175,0.11777,-0.0033462,0.051076,0.00922,-0.036381,-0.16937,-0.032231,-0.06422,-0.0033462,0.18003,-0.020054,0.03193,-0.016992,11.223,-0.1308,-0.129,0.051076,-0.020054,1.3986,-0.15932,0.11069,-1.0556,0.0066714,-0.0044063,0.00922,0.03193,-0.15932,0.081312,-0.034292,0.80713,0.0059544,0.055674,-0.036381,-0.016992,0.11069,-0.034292,0.088107
193.89,-0.35805,-0.018491,4.2012,0.74598,17.28,-2.0686,0.62252,-0.35805,0.10421,0.0080482,-0.030366,-0.039647,-0.06082,-0.0088769,-0.004054,-0.018491,0.0080482,0.23353,-0.072637,-0.044475,-0.052878,-0.017259,0.031954,4.2012,-0.030366,-0.072637,0.24145,0.070067,0.37769,-0.076769,0.023962,0.74598,-0.039647,-0.044475,0.070067,0.081464,0.091065,-0.0020679,0.0093939,17.28,-0.06082,-0.052878,0.37769,0.091065,1.6272,-0.15094,0.047708,-2.0686,-0.0088769,-0.017259,-0.076769,-0.0020679,-0.15094,0.087373,-0.014337,0.62252,-0.004054,0.031954,0.023962,0.0093939,0.047708,-0.014337,0.083622
364.23,2.7302,-0.20107,0.44679,-0.33183,39.815,-1.9722,2.4974,2.7302,0.10307,-0.096324,-0.036183,-0.0077406,0.37824,-0.0077211,0.02285,-0.20107,-0.096324,0.44382,0.0021186,-0.098382,-0.27472,-0.0051512,-0.021836,0.44679,-0.036183,0.0021186,0.1194,0.013589,0.019657,-0.041472,-0.023333,-0.33183,-0.0077406,-0.098382,0.013589,0.10043,0.0030973,-0.0026369,0.0096283,39.815,0.37824,-0.27472,0.019657,0.0030973,4.8081,-0.17894,0.2788,-1.9722,-0.0077211,-0.0051512,-0.041472,-0.0026369,-0.17894,0.075921,0.0036024,2.4974,0.02285,-0.021836,-0.023333,0.0096283,0.2788,0.0036024,0.088091
172.05,0.30289,-0.36391,-0.61627,0.61276,18.551,-1.32,-1.3744,0.30289,0.062833,-0.0061584,0.010665,0.0011588,0.046669,-0.005933,-0.020934,-0.36391,-0.0061584,0.21905,-0.095121,-0.0056374,-0.058617,0.024062,-0.020751,-0.61627,0.010665,-0.095121,0.14525,0.029568,-0.051211,0.021822,-0.012916,0.61276,0.0011588,-0.0056374,0.029568,0.078707,0.092449,-0.011892,-0.024146,18.551,0.046669,-0.058617,-0.051211,0.092449,2.2258,-0.14177,-0.17499,-1.32,-0.005933,0.024062,0.021822,-0.011892,-0.14177,0.088007,0.0022091,-1.3744,-0.020934,-0.020751,-0.012916,-0.024146,-0.17499,0.0022091,0.091594
322.59,-0.4461,2.4282,0.31973,-0.56512,33.491,-0.79296,0.62501,-0.4461,0.062033,-0.0027537,0.0090052,3.0738e-05,-0.038557,-0.01421,-0.0053768,2.4282,-0.0027537,0.78712,-0.041332,0.10363,-0.26082,-0.17326,-0.21575,0.31973,0.0090052,-0.041332,0.048978,0.00091747,0.068063,-0.0022331,-0.0053477,-0.56512,3.0738e-05,0.10363,0.00091747,0.073758,-0.14999,-0.037129,-0.058513,33.491,-0.038557,-0.26082,0.068063,-0.14999,3.9627,0.068097,0.23518,-0.79296,-0.01421,-0.17326,-0.0022331,-0.037129,0.068097,0.10462,0.08219,0.62501,-0.0053768,-0.21575,-0.0053477,-0.058513,0.23518,0.08219,0.16576
331.62,-1.2889,4.6364,-1.4398,1.238,33.373,-3.9373,0.85102,-1.2889,0.0313,-0.034339,-0.0060756,-0.00085144,-0.14525,0.015229,-0.0059681,4.6364,-0.034339,0.42979,-0.18004,0.045924,0.61688,-0.084262,0.012902,-1.4398,-0.0060756,-0.18004,0.33096,-0.097423,-0.23418,0.096714,0.0086936,1.238,-0.00085144,0.045924,-0.097423,0.068365,0.14199,-0.043108,-0.0075097,33.373,-0.14525,0.61688,-0.23418,0.14199,3.5696,-0.41007,0.085575,-3.9373,0.015229,-0.084262,0.096714,-0.043108,-0.41007,0.12963,-0.017429,0.85102,-0.0059681,0.012902,0.0086936,-0.0075097,0.085575,-0.017429,0.049106
636.48,-1.6175,-7.685,5.2724,2.6713,40.156,-2.5423,-1.3201,-1.6175,0.050975,0.027293,0.0014533,-0.01369,-0.072286,0.0089531,0.027228,-7.685,0.027293,0.34099,-0.11857,-0.022261,-0.45093,0.027135,-4.8623e-05,5.2724,0.0014533,-0.11857,0.21048,0.028801,0.38123,-0.025599,0.021986,2.6713,-0.01369,-0.022261,0.028801,0.10465,0.17797,-0.050285,-0.027589,40.156,-0.072286,-0.45093,0.38123,0.17797,2.6779,-0.18303,-0.054698,-2.5423,0.0089531,0.027135,-0.025599,-0.050285,-0.18303,0.069601,0.023793,-1.3201,0.027228,-4.8623e-05,0.021986,-0.027589,-0.054698,0.023793,0.089981
522.42,2.3134,4.5715,5.3883,2.5246,26.237,-5.6484,1.9779,2.3134,0.080216,-0.056177,-0.038711,0.063033,0.063252,-0.033082,0.033862,4.5715,-0.056177,0.53533,0.22677,-0.1385,0.18701,-0.048243,-0.03776,5.3883,-0.038711,0.22677,0.22878,-0.055964,0.27654,-0.071191,-0.0090724,2.5246,0.063033,-0.1385,-0.055964,0.15966,0.025114,-0.047852,0.057577,26.237,0.063252,0.18701,0.27654,0.025114,1.9004,-0.19686,0.022542,-5.6484,-0.033082,-0.048243,-0.071191,-0.047852,-0.19686,0.12617,-0.024844,1.9779,0.033862,-0.03776,-0.0090724,0.057577,0.022542,-0.024844,0.078451
657.72,-1.9344,5.3321,-0.27858,3.1906,48.189,-0.87147,4.4341,-1.9344,0.077449,-0.0097611,-0.0033585,0.0060639,-0.12291,-0.010965,-0.012165,5.3321,-0.0097611,0.3464,-0.0029981,0.030024,0.21261,0.0045339,0.056293,-0.27858,-0.0033585,-0.0029981,0.11521,-0.011545,-0.049985,-0.0040258,0.028808,3.1906,0.0060639,0.030024,-0.011545,0.092204,0.22403,-0.0056291,0.0035426,48.189,-0.12291,0.21261,-0.049985,0.22403,3.7805,-0.047066,0.32326,-0.87147,-0.010965,0.0045339,-0.0040258,-0.0056291,-0.047066,0.067369,-0.007361,4.4341,-0.012165,0.056293,0.028808,0.0035426,0.32326,-0.007361,0.10692
510.96,-2.7529,4.4886,1.3279,-6.3204,38.655,-4.7446,0.37971,-2.7529,0.14448,0.018417,0.013146,0.081567,-0.21211,0.030625,-0.025349,4.4886,0.018417,0.33047,-0.081681,-0.049694,0.34248,-0.03491,0.043015,1.3279,0.013146,-0.081681,0.21886,-0.027328,0.030087,-0.019859,-0.039256,-6.3204,0.081567,-0.049694,-0.027328,0.1577,-0.47006,0.055396,-0.0064859,38.655,-0.21211,0.34248,0.030087,-0.47006,3.0842,-0.37167,0.031931,-4.7446,0.030625,-0.03491,-0.019859,0.055396,-0.37167,0.10674,-0.005908,0.37971,-0.025349,0.043015,-0.039256,-0.0064859,0.031931,-0.005908,0.066889
