1.0409,-0.086367,0.034757,-0.25117,-0.089869,-0.89984,-0.03453,-0.065954
0.29835,0.066167,0.38445,-0.36309,-0.11326,-0.78025,0.035225,-0.23142
-0.38477,-0.11678,-0.043754,-0.27714,0.071841,-1.5366,-0.10701,0.016272
1.4849,-0.113,-0.046937,-0.23061,0.052025,-1.1947,-0.18081,-0.085197
1.1471,-0.042211,-0.16239,-0.12771,0.0034966,-0.89068,-0.019089,0.015257
-0.93173,0.069062,0.44461,-0.015811,-0.001256,-1.4673,-0.030639,0.0082661
-0.085264,0.033549,-0.3881,0.14105,-0.0033929,-1.3059,-0.003735,-0.10114
1.4983,-0.062007,-0.16017,-0.11686,-0.079648,-1.5084,0.05956,0.049649
-0.06695,-0.034064,0.26718,-0.35005,0.035735,-1.3186,-0.010683,0.057643
-1.6667,0.097692,-0.33947,-0.35057,0.082047,-1.8825,0.12413,0.065574
-1.5508,-0.078342,0.036107,-0.004765,0.13164,-1.9146,-0.0016411,0.10519
-1.3227,-0.044052,0.18379,-0.18679,0.022217,-1.0836,0.058717,0.080582
-0.31059,0.039522,0.060806,-0.017937,0.018017,-1.3819,-0.081426,0.16049
1.6681,0.085499,-0.17393,-0.14912,-0.043498,-1.7607,-0.0042005,0.062256
0.26544,0.012971,-0.20227,-0.27357,0.0050806,-1.8219,-0.049251,0.01054
1.4675,0.027738,0.22185,-0.25546,0.0076974,-1.5609,0.036663,-0.057311
-2.085,0.039425,-0.16528,0.051799,-0.12641,-1.4661,-0.050608,-0.035753
0.28017,0.074476,0.1172,-0.030112,0.044813,-0.69611,0.037345,0.0089748
-0.88274,0.026595,-0.012949,0.048943,-0.18381,-1.6774,0.07124,-0.088539
-1.4468,-0.035104,-0.70123,0.027526,0.079841,-2.1277,-0.10178,0.28569
1.4704,0.13124,-0.34276,-0.047038,0.16116,-1.3931,0.03342,0.15888
-0.558,0.021388,0.0047019,-0.050811,-0.13876,-1.6295,-0.010188,0.075075
-0.40596,-0.041138,0.046972,-0.085584,-0.015392,-1.5032,-0.013584,-0.057103
-0.22071,-0.0096111,-0.15498,-0.16874,-0.103,-1.0631,-0.049145,0.056077
1.0731,0.012392,-0.1817,-0.15057,-0.097029,-1.1236,-0.098985,-0.089528
-0.91671,0.0057294,-0.025142,-0.36334,0.078718,-1.1789,0.0057632,-0.11231
-0.15723,-0.11664,0.0068115,0.19475,0.14693,-1.7964,-0.10443,0.019842
0.45549,0.11157,-0.20773,-0.18782,-0.056043,-1.2443,-0.03738,-0.081894
0.97957,0.071458,0.09778,-0.1366,0.0036754,-0.76995,0.10852,-0.016572
-1.1906,-0.069257,-0.12187,-0.33612,0.12333,-1.1171,-0.063606,-0.0016283
0.045078,0.029188,-0.099272,-0.011331,-0.07324,-0.77869,0.084611,0.037519
0.36436,0.0047115,0.12254,-0.11352,-0.043181,-0.88056,-0.014527,0.016244
-1.0106,-0.05316,-0.087749,-0.1376,0.025757,-1.024,0.076172,-0.02659
1.7513,0.09768,0.07438,0.14389,0.17361,-0.65422,-0.12067,-0.059297
0.82106,-0.080602,0.042928,-0.035597,0.041318,-1.0779,-0.075297,-0.040403
0.55684,-0.021343,0.31149,-0.17348,0.051847,-1.1512,-0.070405,-0.00060188
-1.9259,0.038176,-0.17002,-0.17668,-0.081682,-1.4298,0.17816,0.066522
-1.8473,-0.062584,-0.027276,-0.24591,-0.017744,-1.1208,0.022436,-0.038348
1.5242,0.011244,-0.011271,-0.23201,-0.017909,-1.0604,-0.061892,-0.017718
-0.66608,0.023076,-0.027741,-0.13946,-0.12204,-1.6168,0.07266,-0.10727
0.046355,-0.042131,-0.11753,0.053291,0.12102,-0.98266,-0.076982,0.033084
-1.4421,-0.01565,-0.44302,0.013069,-0.048308,-1.0603,-0.11047,0.043042
0.21447,-0.014827,7.7548e-05,-0.046432,0.12929,-0.73837,-0.11503,0.02243
-0.69656,-0.11177,-0.22414,0.021182,0.13639,-1.5066,0.17826,-0.050229
1.4174,-0.0017551,-0.17867,-0.14871,-0.029794,-1.2691,0.0074023,0.045594
-1.0692,0.067382,0.21332,-0.049403,0.10266,-1.7462,-0.09993,0.057353
-0.56726,0.015447,0.0012012,-0.11502,0.013646,-1.2323,0.1493,-0.0022679
0.39623,-0.006901,0.0068685,-0.13684,-0.068567,-1.1618,0.091204,0.037978
0.25274,-0.15416,0.088387,-0.27846,-0.086159,-0.9259,-0.017657,-0.038971
0.1026,-0.070826,-0.17643,-0.12002,0.15428,-0.93281,-0.038031,-0.0022873
0.73518,0.019866,-0.35248,-0.0966,-0.14401,-0.85675,0.027276,0.0025766
2.0681,-0.10226,0.20969,-0.15028,-0.028607,-0.53401,0.016978,0.058501
-1.6067,0.0036422,-0.083469,-0.12849,-0.010757,-0.39335,0.11026,0.015283
0.75424,0.037891,-0.22923,-0.11236,-0.13918,-1.0023,0.099108,0.04884
0.50565,-0.060112,-0.047333,-0.11573,-0.108,-1.2668,0.078394,0.052494
-1.7138,0.073822,0.14115,-0.28592,0.028484,-1.2057,0.073164,0.037765
0.36084,0.030729,0.025207,-0.10217,-0.003048,-0.90137,0.16251,-0.049172
-1.5919,0.015688,0.052839,-0.18365,-0.011419,-0.76101,0.065841,0.052766
-1.6009,0.039283,-0.17446,-0.17802,-0.047911,-1.3754,-0.053209,-0.0024532
-0.28433,-0.0050372,0.065111,0.011056,-0.11846,-1.0009,-0.11288,-0.048123
0.47625,-4.6569e-05,0.2792,-0.22878,-0.1249,-1.2042,-0.052593,0.041384
-0.29777,-0.032641,-0.051904,-0.12438,0.018396,-1.4602,-0.13173,-0.14561
-0.62429,-0.11053,-0.3524,-0.034071,0.027684,-1.3019,-0.09129,0.049114
-0.29375,-0.044095,-0.36764,-0.094914,-0.10193,-0.87334,0.12158,-0.05098
0.12281,0.063425,-0.071805,-0.26333,-0.078951,-0.64127,-0.144,-0.10844
1.3299,0.0094873,0.16578,-0.19191,-0.12172,-0.6433,0.0497,-0.014102
1.1063,0.19306,-0.44101,-0.051827,-0.014025,-1.4541,0.06142,-0.015204
-0.55717,0.045281,0.10207,-0.33143,-0.033121,-1.901,-0.01342,0.12346
-0.84214,-0.028709,-0.15606,-0.21022,-0.12279,-1.3281,0.01534,0.13592
-0.14621,-0.092065,-0.11512,-0.22258,0.071445,-1.6478,0.10896,0.021123
-0.2434,0.082848,0.24507,-0.45416,0.13144,-1.5297,-0.044796,-0.15545
-0.59132,-0.14714,0.13782,-0.14235,0.029149,-1.6845,0.0085674,0.016291
-0.093383,-0.11817,-0.085585,-0.12303,0.023779,-1.8374,-0.018799,0.080216
0.91368,-0.0015267,0.042663,0.031182,0.0075,-1.2964,-0.018219,0.053561
-1.4744,-0.12423,-0.17346,-0.2901,0.11864,-2.0509,0.16423,0.013264
-0.4296,0.0010199,-0.079769,-0.19866,0.0316,-1.3246,-0.031577,-0.019556
-1.9143,0.12248,-0.55989,0.14252,0.00024466,-0.93897,0.066673,-0.18079
-0.40457,0.023231,0.26701,-0.20321,0.0038697,-1.2922,0.11077,-0.081573
-0.1948,-0.020721,-0.11223,-0.35591,-0.011597,-1.2586,0.16357,-0.22503
-0.55653,0.093048,0.046499,-0.17762,0.058992,-0.77107,0.057066,-0.081653
-2.3933,-0.13287,-0.05758,-0.16109,-0.092126,-1.4501,-0.1261,-0.12869
0.046308,-0.079509,0.014723,-0.39065,-0.10646,-0.3489,-0.054226,0.01193
0.73006,0.026535,0.22538,-0.073076,0.059754,-0.20999,0.088243,-0.14652
-0.29713,-0.055908,0.41205,-0.16244,-0.054853,-1.3006,-0.19158,-0.0562
1.7042,-0.066079,0.23142,-0.28697,-0.073651,-1.161,-0.0074009,0.098559
-0.26687,-0.1417,0.0033784,-0.072679,0.058969,-1.369,0.12199,-0.0024583
-0.69378,0.016154,-0.33994,-0.2341,-0.0075254,-0.90071,0.039512,0.13609
0.40801,0.21903,0.49129,-0.063399,0.19519,-1.1241,-0.0081806,-0.047953
-0.066671,-0.13248,-0.042782,0.025512,0.010128,-1.2337,0.046543,0.16892
0.40338,0.097367,0.095038,-0.25295,-0.036227,-1.0273,-0.17475,0.13849
-0.075796,-0.21621,0.1348,-0.16642,-0.099726,-1.3401,-0.071997,0.083257
-1.2998,0.013995,-0.054456,-0.1421,0.017352,-1.5536,-0.1594,-0.068292
-0.43733,0.16357,0.24296,-0.31018,-0.013002,-0.83941,-0.071039,-0.031809
-1.7893,0.026506,0.028052,-0.36678,-0.10167,-1.2414,-0.0017321,0.15546
0.25753,-0.087748,0.25968,-0.13436,0.10818,-1.6053,-0.14241,-0.12631
1.6467,-0.17512,0.26185,-0.31538,0.1207,-1.8312,-0.078256,-0.068787
0.25691,-0.072621,-0.12071,-0.086902,-0.077085,-1.1157,-0.042422,-0.083953
-2.3772,-0.017871,-0.050088,-0.36263,0.065436,-1.0766,0.086307,-0.15821
-1.547,0.026008,0.039021,-0.25454,0.065519,-0.94059,0.018259,-0.038789
-0.81411,0.17444,-0.13033,-0.29211,0.079551,-1.1749,0.038982,0.085446
0.5379,0.07057,0.086254,-0.12009,0.0068175,-1.2712,0.0021863,0.085873
1.3055,-0.13805,0.11345,-0.60323,-0.084674,-1.0682,0.075675,0.020812
1.2782,-0.013316,-0.063695,-0.20078,-0.099297,-1.1122,-0.052847,-0.02257
-1.1938,-0.024023,-0.067801,-0.29407,0.14054,-0.71653,-0.03067,-0.085581
0.27612,-0.016577,-0.12871,-0.043893,0.038293,-0.81811,-0.054583,0.077285
-0.65588,-0.070091,0.28321,-0.16961,-0.014738,-1.1123,-0.10513,0.09719
1.2791,-0.11216,0.77982,-0.51244,-0.032272,-1.2015,0.016997,-0.075856
-0.34113,-0.03889,-0.32855,-0.083743,0.014596,-1.6105,-0.008196,0.030799
1.4932,-0.13505,-0.3921,-0.054093,0.13105,-1.3449,0.086573,0.0054677
0.41685,0.0014259,0.025786,-0.15662,-0.027997,-1.3701,-0.17552,0.02712
1.9424,-0.19127,0.014064,-0.23816,-0.009914,-1.0329,-0.1296,-0.21042
-0.7822,0.00314,-0.13101,0.055915,0.0044133,-1.2297,-0.041454,-0.080139
-0.69421,-0.069055,0.092345,-0.27986,-0.0065859,-1.3514,0.080223,-0.071053
0.87817,-0.11482,-0.090367,-0.12117,-0.0015242,-1.0151,0.20029,0.0078046
1.6303,-0.038947,-0.21401,-0.11772,-0.030969,-1.4827,-0.0099565,0.064359
-0.94512,-0.033462,-0.047841,-0.076403,0.055587,-1.7156,0.1097,0.032644
0.146,-0.10057,-0.072049,-0.46573,0.16258,-1.5418,0.015473,0.033312
-0.54546,0.019519,0.36357,-0.23721,0.13883,-1.0872,-0.17869,0.0074324
-0.61235,0.049336,0.022203,-0.32914,0.085734,-1.7102,0.040423,-0.042697
0.80741,-0.038136,0.16654,-0.12693,0.056335,-1.2716,-0.046628,0.07755
-1.0265,-0.045937,0.037193,-0.18164,-0.08062,-1.0132,-0.028525,-0.006103
0.46941,0.0085177,-0.052144,-0.17591,0.10852,-0.61165,0.28273,-0.018516
0.75777,0.067873,0.063773,-0.14784,0.12639,-0.77433,-0.035827,-0.018707
1.8121,-0.04417,-0.19061,-0.13091,-0.021052,-0.95574,-0.05162,-0.0098424
0.98843,0.04496,-0.043967,-0.19761,0.046593,-1.3735,0.08616,0.045642
-0.72566,0.00017956,-0.047478,-0.20515,0.17307,-1.0609,-0.05153,0.11661
0.19797,0.037827,0.14444,-0.20964,0.04317,-0.84171,-0.0032752,0.010968
0.14642,0.031828,-0.14187,-0.17068,-0.017478,-1.6015,-0.069327,0.031473
0.24647,0.0074694,-0.11222,-0.17238,0.038307,-1.3387,0.10424,0.16
0.64236,-0.093102,0.0066308,-0.24511,-0.072722,-1.4859,-0.0381,-0.025252
0.77599,-0.12902,0.25172,-0.26609,0.047718,-1.2447,-0.14198,0.004688
0.16662,-0.009655,0.11428,-0.079189,0.1872,-1.635,-0.070905,0.15408
0.20896,-0.15951,-0.31503,-0.11501,0.0085433,-1.6201,0.053438,0.079782
0.4315,-0.13487,0.11727,-0.21622,0.056796,-1.8991,-0.036469,0.1497
-0.73314,-0.16014,-0.1045,-0.24731,-0.099075,-1.4774,-0.10632,0.078549
0.6387,0.14205,-0.055005,-0.12912,0.077024,-1.2999,0.03859,0.0282
0.56497,0.022488,-0.055207,-0.19906,0.028264,-1.0466,-0.030037,0.029557
1.2837,0.00013009,0.11421,-0.22501,0.010766,-0.32431,-0.014615,0.13697
0.31374,0.043524,0.35719,-0.17361,-0.032622,-0.82457,-0.049602,-0.024519
0.28307,0.095731,0.070021,-0.021122,-0.040292,-0.45015,-0.12719,-0.039678
-0.1659,0.034747,-0.16689,-0.047164,-0.15895,-0.65474,0.087033,0.04453
0.58749,-0.028239,-0.13552,-0.24226,-0.018394,-0.88416,-0.11112,0.011778
0.54681,-0.021355,-0.079553,-0.06815,-0.056308,-0.86955,-0.049365,-0.044211
-2.0802,0.078247,0.1036,-0.053133,0.072463,-1.4263,-0.12344,-0.16354
-1.5442,-0.090135,-0.06215,-0.25574,-0.0081918,-1.2463,0.048261,0.012425
0.76732,0.0068197,0.00082576,-0.10901,-0.034156,-1.0685,0.021052,0.05428
-0.5087,-0.023028,-0.18558,-0.19349,-0.10998,-0.80176,0.12171,0.12559
0.26267,-0.057927,-0.26512,-0.012037,0.11389,-0.79378,0.086588,-0.12541
1.5534,-0.037331,0.16479,-0.27824,-0.056628,-0.82884,0.028504,-0.010956
0.66793,0.08661,0.042734,-0.43111,-0.011748,-1.2288,0.054867,-0.050065
-2.2463,0.011374,-0.030951,-0.23497,0.12676,-1.0788,-0.082628,-0.072203
0.47909,0.063165,-0.053315,-0.10163,-0.053664,-0.86768,-0.045907,-0.16286
2.6501,-0.06504,-0.11362,-0.10494,-0.036079,-0.68999,-0.059985,-0.0323
-0.15277,-0.075631,-0.12788,-0.07064,-0.0060007,-0.78505,0.025633,-0.056374
0.83708,-0.052296,0.059912,-0.21952,-0.00080461,-0.94573,-0.09908,-0.034434
-0.75856,-0.08513,0.09563,-0.28129,0.042786,-1.9712,-0.13617,0.079117
0.72453,-0.088933,0.026381,-0.16389,-0.045562,-1.5495,-0.15955,0.068893
-0.087677,-0.025036,0.15182,-0.32457,-0.0074111,-1.4504,0.0019739,-0.04332
-0.40719,0.13157,-0.071787,-0.24594,0.0091955,-1.1384,-0.038825,0.053867
0.69929,-0.096863,0.23987,-0.24558,-0.024651,-1.096,-0.20882,-0.066178
-0.27293,-0.041115,0.029173,-0.38264,0.1186,-0.92876,0.10557,-0.073574
-1.5769,-0.10396,0.1674,-0.098316,0.044317,-0.98017,-0.030637,0.041287
0.034763,-0.033473,-0.14093,-0.096452,0.14209,-0.54965,0.15609,-0.084028
1.0844,0.012211,-0.038407,-0.11582,-0.0089343,-0.60052,0.017268,-0.032669
0.57717,0.078958,-0.14496,-0.19633,-0.11406,-0.75672,0.063465,0.055794
1.7212,-0.14496,-0.077743,-0.18773,-0.032159,-0.84196,0.13298,-0.12047
1.3117,-0.11142,0.27477,-0.22253,-0.061865,-1.7294,-0.032367,-0.068294
-1.3808,-0.013232,0.11254,-0.0023316,0.0041438,-1.2995,-0.031374,-0.055347
-2.0704,-0.0013435,0.30826,-0.17823,0.020557,-1.1793,-0.071142,-0.020814
-0.81414,-0.002526,0.16682,-0.28988,0.14944,-0.93913,0.00057131,0.13778
2.1121,0.020331,-0.085849,-0.07697,0.087799,-1.3247,0.082206,-0.051809
2.7775,0.021188,0.18959,-0.21889,-0.1127,-0.81432,0.037456,0.10276
-0.62491,-0.092151,-0.10715,-0.069605,0.19019,-0.80399,0.10137,-0.055384
-0.61998,0.1503,-0.10104,-0.20019,-0.13835,-0.71621,0.076451,0.099091
-0.041504,-0.083137,-0.15708,-0.38712,-0.0076199,-1.0393,0.024503,-0.022787
0.10532,-0.012188,0.0064445,-0.3174,-0.057867,-0.95666,0.0076509,-0.11603
0.84081,-0.015685,-0.0079048,-0.4037,0.10327,-1.2861,0.17148,-0.056795
1.3182,0.24882,0.14372,-0.54271,-0.050931,-0.59938,0.0097059,-0.096042
0.21869,-0.13565,0.25374,-0.35216,-0.1084,-1.0219,-0.10699,0.077421
-0.51543,0.041217,-0.039924,-0.20447,0.0078545,-1.6965,0.021234,0.070694
-0.36815,-0.085338,-0.18906,0.093602,-0.17267,-1.45,0.06885,-0.0032277
-0.1607,-0.071028,0.28359,-0.2857,0.041849,-0.81247,0.13445,-0.0096906
0.032326,-0.13297,0.22114,-0.25889,-0.11833,-0.93142,0.074113,0.10699
2.051,-0.07029,0.31554,-0.40789,-0.033754,-0.77377,-0.037997,-0.047412
-1.6695,0.058626,-0.00026332,-0.30645,0.016559,-0.51089,0.081358,-0.060223
-0.20709,0.059598,0.17383,-0.15009,0.013575,-0.57414,0.044544,0.039878
2.2277,-0.091264,0.13395,-0.24504,-0.022387,-0.84118,-0.18924,0.099956
-0.44961,-0.068571,0.15605,-0.46805,-0.055462,-0.52108,0.11906,0.0030491
1.6615,0.25033,0.36693,0.017956,0.011068,-0.080992,-0.066049,0.044561
-0.46265,0.019578,0.072682,-0.30056,-0.0271,-0.90631,-0.080015,-0.04178
0.78573,-0.096229,0.018288,-0.24331,-0.024327,-1.3403,0.12985,-0.072129
-0.97346,0.12609,0.061877,-0.45571,-0.008005,-1.2151,0.11425,0.00024088
0.41851,-0.039138,-0.59915,-0.27045,0.061594,-0.82992,0.087917,-0.086618
0.14359,0.065006,-0.091535,-0.11548,-0.022904,-1.1465,-0.077689,-0.054386
-1.044,0.075047,-0.12759,-0.076137,-0.11671,-1.6573,-0.073194,0.053034
-1.1009,-0.0089971,0.018132,-0.12148,-0.029032,-1.8239,0.061751,-0.047079
0.62106,0.045664,-0.058914,-0.14408,-0.018627,-1.2545,0.043071,0.070137
-0.44665,0.016137,-0.21582,-0.25939,0.045395,-1.5607,0.060501,0.087936
0.81109,0.035261,0.061216,-0.4244,0.024645,-1.85,-0.13298,-0.14792
0.21876,-0.0091614,0.15645,-0.40965,-0.07157,-1.1366,-0.059148,0.029388
-1.1063,-0.049525,-0.12139,-0.23549,0.040144,-1.5515,0.065472,-0.030692
-0.96201,0.03656,0.052219,-0.29186,-0.043379,-0.97617,-0.075109,0.0040598
1.1152,-0.089878,0.11036,-0.4068,0.012837,-0.84167,0.027383,0.063174
-0.015779,-0.028164,0.21935,-0.66711,-0.078768,-0.33566,0.11383,-0.069571
0.10159,-0.010419,0.11178,-0.33565,-0.00027387,-0.49135,0.043897,-0.2443
0.093484,0.034563,0.036781,-0.31674,0.036264,-0.88223,-0.082682,0.043891
0.57753,-0.090066,0.037698,-0.29213,-0.018675,-1.0475,-0.080721,0.074356
1.1072,0.021964,-0.11364,-0.19308,0.12175,-1.1275,0.028735,0.14135
0.56165,-0.068182,-0.29044,-0.2517,-0.1169,-0.91148,0.034022,-0.027913
0.81012,0.070506,-0.0037764,-0.31013,-0.11546,-0.73878,-0.035031,0.022746
-1.0432,-0.075733,0.40732,-0.46897,-0.11159,-0.43817,-0.025183,-0.1877
-0.36226,-0.035616,0.23631,-0.022583,-0.12547,-0.77327,-0.18591,-0.19432
-1.3388,-0.00055231,0.090962,-0.1028,0.038584,-0.83201,-0.0061168,0.042243
-0.086376,0.044564,-0.062773,-0.27328,-0.068551,-0.58205,0.057569,0.035339
0.46527,-0.084428,0.0181,-0.068334,0.014205,-1.051,-0.12789,0.010104
-0.90566,-0.16083,-0.068081,-0.11053,-0.079414,-1.2064,-0.066522,0.20743
-0.39431,-0.0087075,-0.047958,-0.23404,0.016434,-1.0708,-0.035444,-0.047448
-0.6781,0.023099,-0.51,-0.045308,-0.06723,-0.97532,-0.0587,0.28544
1.4912,0.0046586,0.11136,-0.079876,0.093608,-0.92307,-0.022911,0.02236
0.052913,-0.074109,0.23063,-0.24741,-0.020747,-0.69031,0.040788,0.038676
-1.8125,0.073319,-0.1925,-0.3039,-0.09068,-0.73252,-0.04323,-0.066437
1.433,0.018307,-0.030745,-0.13977,0.012187,-1.1903,0.013645,0.051255
-0.29888,-0.11073,-0.1062,-0.39006,-0.027255,-1.4464,0.023575,-0.11789
0.24188,0.13554,0.14267,0.024141,0.021337,-1.6003,-0.010582,0.10227
-0.39414,-0.019851,-0.05203,-0.16323,0.025943,-1.6363,0.0010201,0.12271
0.16375,-0.12951,0.63186,-0.45336,-0.013861,-1.0545,-0.15395,-0.084441
0.12227,0.0023958,0.043804,0.01031,-0.057895,-1.7808,0.064031,-0.065623
-0.60014,0.018391,-0.13144,-0.071192,0.0097795,-1.4979,-0.031839,0.029544
0.66025,0.0067335,0.12131,-0.18296,-0.0099231,-2.1458,-0.011582,-0.037961
0.63717,-0.026161,-0.1949,-0.1155,0.059609,-1.9775,0.008187,-0.031697
1.452,-0.045491,-0.060281,-0.28915,-0.089012,-0.6215,-0.083235,-0.071648
2.7279,0.0006563,0.42044,-0.04586,0.11447,-0.63568,-0.12532,0.044295
-0.55736,-0.046465,0.24896,-0.09273,0.068961,-0.5597,-0.082445,-0.042756
-0.68768,0.12184,-0.080682,-0.36347,-0.011337,-1.3444,0.058725,-0.15414
-0.0029192,0.0076521,0.049019,-0.168,-0.0030066,-1.3344,0.058361,-0.0056469
-1.2244,-0.15596,0.26226,-0.25022,-0.02199,-0.72704,0.021409,-0.071774
0.44142,0.054584,-0.056621,-0.14285,0.074052,-0.5471,0.0020068,0.10868
1.4605,-0.03196,0.003594,-0.36946,0.071432,-0.13381,0.06877,-0.28833
-0.052083,-0.16111,0.46338,-0.26194,0.0017201,-0.62862,-0.12107,0.0039198
-0.2195,0.060063,-0.11879,-0.067562,0.16345,-1.0785,-0.035624,0.10721
-0.25186,-0.027957,-0.40438,0.11346,0.0041752,-1.2052,0.012498,0.043464
0.4415,-0.027469,-0.054387,0.033268,0.080906,-0.7576,0.056992,-0.056989
0.18427,-0.031357,0.0097338,-0.26138,-0.044698,-1.4081,-0.052192,0.010377
-2.0744,-0.0027869,0.24422,-0.29441,-0.0089602,-1.382,0.0030558,0.0016137
-1.278,-0.18292,0.34272,-0.36815,-0.0045545,-0.61218,0.053008,-0.12058
0.073694,0.0684,-0.01098,-0.18119,-0.0097426,-0.50628,-0.080504,0.14959
0.4245,-0.051253,0.050436,-0.18614,-0.06037,-0.42165,-0.025628,0.1017
-0.41091,0.1314,0.19105,-0.34128,0.014878,-0.87848,-0.026949,0.027071
-0.2174,-0.08423,0.20249,-0.28168,0.046751,-1.2452,0.1872,0.015568
-2.3952,0.099034,0.1241,-0.20398,-0.061722,-1.2345,0.15125,-0.071089
0.98091,-0.12094,0.22411,-0.020849,0.018948,-0.84492,-0.15192,0.19091
-1.0018,0.0069939,0.037413,0.013821,0.057344,-0.80419,0.055012,0.10359
1.2287,-0.02634,-0.14897,-0.16769,-0.045408,-1.1783,0.014516,0.067193
-0.65923,-0.13988,-0.52094,-0.36051,-0.070784,-1.1227,-0.047895,0.078046
