"","Crinia.sig","Lim.dumer","Lim.peron","Lim.tas","Para.has","Lit.ewing","Lit.verr","Lit.peron","Lit.rani"
"Crinia.sig",0,0.259514268795771,0.24215496395427,0.26776770105393,0.269682641843595,0.203855138352925,0.18267166644274,0.232183875489266,0.289814388336033
"Lim.dumer",0.259514268795771,0,0.208986954853125,0.222977747687732,0.199581864945658,0.16859046713664,0.161676863561915,0.256976485127901,0.307797239245045
"Lim.peron",0.24215496395427,0.208986954853125,0,0.217291510376494,0.235112582594228,0.153238437385392,0.167313790987335,0.25759276686125,0.31316238437084
"Lim.tas",0.26776770105393,0.222977747687732,0.217291510376494,0,0.233944526399207,0.216458349011683,0.209980096310705,0.280341118551768,0.295735093268344
"Para.has",0.269682641843595,0.199581864945658,0.235112582594228,0.233944526399207,0,0.188077811751308,0.184831452178461,0.253398749498905,0.314683341436599
"Lit.ewing",0.203855138352925,0.16859046713664,0.153238437385392,0.216458349011683,0.188077811751308,0,0.116978062927541,0.237148655008392,0.269790144192158
"Lit.verr",0.18267166644274,0.161676863561915,0.167313790987335,0.209980096310705,0.184831452178461,0.116978062927541,0,0.183081745051445,0.295737641520372
"Lit.peron",0.232183875489266,0.256976485127901,0.25759276686125,0.280341118551768,0.253398749498905,0.237148655008392,0.183081745051445,0,0.345198073019784
"Lit.rani",0.289814388336033,0.307797239245045,0.31316238437084,0.295735093268344,0.314683341436599,0.269790144192158,0.295737641520372,0.345198073019784,0
