"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"1",1,287.118816602631,418.059979631429,385.703887305662,425.511128704456,289.248931222439,468.516102579528,772.970884448922,756.479865249403,489.951294285703,746.070439425798,964.948445795936,906.721332144068,464.399431109409,947.541754185012,937.196534039829
"2",287.118816602631,1,374.563280117386,305.525829357164,399.756108691547,449.910521568782,780.552494650879,870.501438001744,1010.17279849907,731.371818607405,629.056407425134,702.857020888751,845.393483527428,784.439656009818,637.559701033219,1187.10583339159
"3",418.059979631429,374.563280117386,1,1163.91574518519,795.161510704971,887.150783891757,1163.27877093471,1766.9578097992,1173.01043527372,1364.55148660205,575.816101060574,691.208241291205,532.583134655156,660.039507512992,721.566758539501,630.371884358471
"4",385.703887305662,305.525829357164,1163.91574518519,1,509.522032811227,450.870104290458,1494.28349724274,201.460320503303,82.9781227125954,450.550385430629,96.8487775989098,364.79542797619,334.392803531284,96.25188894038,173.038448935293,882.354420812805
"5",425.511128704456,399.756108691547,795.161510704971,509.522032811227,1,181.082917252392,826.265592944707,799.987569255633,1295.61294574008,761.046442092097,819.183568621113,822.923614509352,721.228034065003,941.309922831572,1445.54100879765,824.087582354463
"6",289.248931222439,449.910521568782,887.150783891757,450.870104290458,181.082917252392,1,763.569121251355,572.059116075752,468.937150283267,325.146954441638,565.733961598486,769.603719451758,826.045388744684,635.847815170084,750.464935685218,1377.09044664917
"7",468.516102579528,780.552494650879,1163.27877093471,1494.28349724274,826.265592944707,763.569121251355,1,665.409094059234,193.951060711002,911.081972916631,687.733717060996,545.145426851929,400.467295247256,556.467074610472,616.100804296402,731.844050597405
"8",772.970884448922,870.501438001744,1766.9578097992,201.460320503303,799.987569255633,572.059116075752,665.409094059234,1,522.088958168758,596.040917652102,698.106116007938,616.74967403196,466.800533149228,785.541910565764,657.627667210032,541.167198079998
"9",756.479865249403,1010.17279849907,1173.01043527372,82.9781227125954,1295.61294574008,468.937150283267,193.951060711002,522.088958168758,1,542.857982058372,567.563919610975,470.65736592255,862.526650304605,780.904570329951,439.512060745877,545.315028466412
"10",489.951294285703,731.371818607405,1364.55148660205,450.550385430629,761.046442092097,325.146954441638,911.081972916631,596.040917652102,542.857982058372,1,1315.70775437379,486.685183306586,308.135144020585,1051.15690871632,619.684278171875,741.885215863444
"11",746.070439425798,629.056407425134,575.816101060574,96.8487775989098,819.183568621113,565.733961598486,687.733717060996,698.106116007938,567.563919610975,1315.70775437379,1,549.39153654943,454.178777033762,669.22770791975,485.759606588515,797.533757949672
"12",964.948445795936,702.857020888751,691.208241291205,364.79542797619,822.923614509352,769.603719451758,545.145426851929,616.74967403196,470.65736592255,486.685183306586,549.39153654943,1,1084.03941112887,743.138087167049,765.578469735959,924.312289483853
"13",906.721332144068,845.393483527428,532.583134655156,334.392803531284,721.228034065003,826.045388744684,400.467295247256,466.800533149228,862.526650304605,308.135144020585,454.178777033762,1084.03941112887,1,643.73175366192,305.774506414835,1014.90313852523
"14",464.399431109409,784.439656009818,660.039507512992,96.25188894038,941.309922831572,635.847815170084,556.467074610472,785.541910565764,780.904570329951,1051.15690871632,669.22770791975,743.138087167049,643.73175366192,1,636.053392953726,624.967107933003
"15",947.541754185012,637.559701033219,721.566758539501,173.038448935293,1445.54100879765,750.464935685218,616.100804296402,657.627667210032,439.512060745877,619.684278171875,485.759606588515,765.578469735959,305.774506414835,636.053392953726,1,570.682914329148
"16",937.196534039829,1187.10583339159,630.371884358471,882.354420812805,824.087582354463,1377.09044664917,731.844050597405,541.167198079998,545.315028466412,741.885215863444,797.533757949672,924.312289483853,1014.90313852523,624.967107933003,570.682914329148,1
