"","coefficient","posterior.mean","lower","upper","sd","coefVar","qcd","qcd2","gini","model","species"
"1","intercept","3.78287817130076","1.54664630382917","4.5333262028002","0.724319663526737","0.191473166918742","0.052377376375134","0.491232467863047","0.0863041291433567","boral","small_tortoiseshell"
"2","climate","1.60797402565833","0.608657011337136","1.98254517055537","0.328117997741579","0.204056777350815","0.0679689958254671","0.530212643698379","0.0962744242408253","boral","small_tortoiseshell"
"3","blwood","0.870353279707429","-1.14943077018117","4.9356392853519","26.6737877970428","1.64072201478093","1.07612154826645","1.60716717823415","0.861668023540504","boral","small_tortoiseshell"
"4","conwood","0.338955387358441","-0.827432882484515","1.6513673413024","7.53088611627042","1.88742081450756","1.24001222354917","3.00849199503476","1.05775731839511","boral","small_tortoiseshell"
"5","chalk_limestone","-0.230987895452687","-1.94773502104186","1.66531745191784","5.75457022599425","-4.0064571997769","-2.583218190882","-12.7932992418506","-2.26353355058403","boral","small_tortoiseshell"
"6","intercept","1.93762537063803","1.70589759192087","2.19470272142072","0.127439013056765","0.0657707186269971","0.0444791125643353","0.125315359235333","0.0370213819865287","boral","orange_tip"
"7","climate","1.32514046785846","1.16527145221756","1.50701616078191","0.0880852551267343","0.0664723908617559","0.0440697026062616","0.127884703316336","0.0373037393675111","boral","orange_tip"
"8","blwood","4.08495326664858","2.46391241331395","5.84862068568443","16.2542519239604","0.213022647505135","0.146157421065925","0.407181328730988","0.120296005275277","boral","orange_tip"
"9","conwood","2.27758914159398","1.30420776252031","3.32752423206768","5.91109193523978","0.220474076074659","0.142545900669157","0.436837984562047","0.123543461157379","boral","orange_tip"
"10","chalk_limestone","1.17002660707694","-0.044683578958971","2.65148958301824","4.26100447827014","0.585670147482689","0.399200926283434","1.03428224339624","0.330670123562883","boral","orange_tip"
"11","intercept","-4.21219891152587","-4.84509021339009","-3.59288951324841","0.317156873313767","-0.0752948471749348","-0.0536281906230597","-0.148400534335074","-0.0427502148954648","boral","purple_emperor"
"12","climate","1.74307828082085","1.32549306741779","2.18342516082982","0.222935475367076","0.127897569385572","0.0895424546478715","0.244500452163709","0.0726658307436967","boral","purple_emperor"
"13","blwood","3.9288809591833","2.49404718066352","5.34642108967954","13.2477900174471","0.180517973363834","0.12037679715974","0.363801473415211","0.101612317622258","boral","purple_emperor"
"14","conwood","0.349609948835005","-1.40879895571629","2.04162783058199","10.5910446605827","2.57347656355227","1.74083904591779","5.45238519185861","1.45208093810369","boral","purple_emperor"
"15","chalk_limestone","1.41746139737468","0.893718462364365","1.9632839388754","1.69230170391447","0.192000954028568","0.127171300459808","0.374366320464732","0.10845057635521","boral","purple_emperor"
"16","intercept","0.876325869496191","0.75596205403796","0.998465803566312","0.0629811453834017","0.0718695494172849","0.050397431967733","0.138223836607051","0.0408020605738579","boral","ringlet"
