0.09742,0.38209,-4.55,-12.833,-1.7569,0.30176,-2.5236,-5.4091,-1.2407,0.15925,-0.74644,0.80441,-0.55378,0.47408,-3.7907,-18.114,0.14274,-0.35224,-5.0685,-17.561,-2.2496,0.45994,0.48268,5.6537,-2.5665,0.3725,-2.2259,-1.2806,-1.833,-0.11877,-1.8361,3.2124,-2.5607,0.014021,-1.8659,7.0692
-0.51233,0.60089,-4.2441,-11.188,-1.0491,0.15426,-2.0921,-4.474,-0.78233,0.14983,-1.1087,-2.5274,-0.012663,0.25778,-4.0131,-12.678,-0.082936,-0.28385,-4.7938,-14.654,-1.2888,0.47619,-0.0101,1.3335,-2.3789,0.36953,-2.6562,-4.8653,-2.4857,0.10181,-1.6441,0.54679,-2.5708,0.24664,-1.0112,0.72115
-0.86306,0.71214,-2.3101,-11.552,-2.6401,0.34639,-2.0781,-1.7851,-1.4751,0.47497,-0.80115,-2.8882,-0.95874,0.46476,-3.2117,-10.969,1.3821,-0.46111,-3.2714,-19.615,-3.3833,0.72254,0.33604,7.4586,-2.0731,0.2643,-1.5945,-0.9849,-2.4896,0.21722,-1.3036,-1.644,-3.2629,0.26667,-1.4298,1.5814
0.0027374,0.48675,-1.666,-12.641,-1.636,0.24722,-2.206,-7.234,-0.15366,0.18289,-0.95786,-8.4576,0.029207,0.28702,-0.88461,-17.656,0.25774,-0.27049,-1.6453,-23.534,-1.2373,0.24131,0.074101,4.5825,-2.9082,0.36642,-3.1601,6.4386,-2.0114,0.082842,-0.90326,2.0986,-2.8501,0.25039,-2.5934,3.6745
1.0256,0.29715,-3.672,-17.182,-1.6746,0.22009,-2.0639,-5.0352,-0.2802,0.12186,-0.77326,-2.815,-0.10634,0.23436,-3.7959,-13.28,-0.66803,0.099459,-2.3794,-9.2779,-3.381,1.0175,0.52998,7.7182,-0.081284,0.14209,-2.3872,-9.247,-2.7308,0.19745,-1.0148,0.19425,-4.1146,0.62354,-1.0105,4.5429
-0.4689,0.50669,-2.1367,-10.74,-0.51449,0.083418,-1.7876,-7.4116,-1.6058,0.3956,-0.62027,0.59026,0.095269,0.23089,-2.8965,-15.39,1.3343,-0.47263,-3.7106,-20.997,-1.5159,0.42502,0.10637,1.5795,-0.28934,-0.092724,-1.813,-9.3124,-3.1582,0.17042,-1.3009,4.4864,-2.8682,0.16068,-0.21129,5.1709
0.065541,0.5206,-3.9678,-18.011,-1.0433,-0.039178,-2.4678,-7.3646,-0.51371,0.051255,-0.96329,-3.8561,-0.09331,0.22825,-2.7539,-12.662,0.34902,0.030726,-3.0119,-20.541,-1.5845,0.29131,-0.47161,2.0714,-2.2852,0.21661,-2.0895,-1.0553,-3.3376,0.26605,-1.7343,5.3037,-2.1274,0.25955,-1.3952,0.21723
-0.35273,0.77152,-2.8793,-19.421,-1.8336,0.45877,-1.6883,-5.7895,-1.5358,0.39258,-1.3551,-1.3331,-1.3906,0.63788,-2.869,-16.277,-1.0393,0.30703,-3.3139,-20.11,-1.7913,0.57264,0.030505,3.1027,-1.7294,0.28363,-2.1739,-7.1584,-2.8132,0.30961,-1.4399,0.3909,-2.6784,-0.18167,-0.77062,6.4741
0.35047,0.36815,-2.907,-14.633,-1.2824,0.15887,-1.7737,-2.0449,-0.26963,0.15099,-1.2017,-4.5496,-0.68283,0.36589,-2.4224,-8.8258,0.055735,-0.18201,-3.5801,-14.345,-1.4735,0.41618,-0.15257,5.3871,-0.65447,0.17473,-1.3859,-6.0696,-1.6325,-0.10819,-1.3565,-0.65526,-1.609,-0.1655,-2.2624,-5.0758
-0.37877,0.7739,-3.6454,-17.053,-0.45212,0.10725,-1.6437,-7.9418,-0.97105,0.27277,-1.0623,-1.2886,-0.012264,0.11414,-2.0935,-8.9501,1.0399,-0.23702,-2.9798,-13.909,-1.647,0.38544,0.046229,2.6365,-2.4689,0.56205,-1.6249,-4.3965,-2.6139,0.27322,-0.37467,-0.1103,-2.0625,-0.15944,-1.0335,-1.9557
0.31727,0.33416,-3.2839,-13.855,-0.957,0.014073,-1.9535,-4.3118,-0.96206,0.26067,-1.1838,-2.9718,0.53895,0.14262,-3.0374,-14.113,0.44619,-0.35251,-3.3727,-17.247,-1.5272,0.17938,-0.14835,3.2332,-1.3422,0.081591,-1.3758,-6.3628,-1.5547,-0.030735,-0.93722,-3.5644,-2.6684,0.065546,-0.12275,-2.0446
-0.79418,0.56726,-2.5708,-12.213,-1.8005,0.26062,-1.3267,-1.3819,-0.24782,0.013139,-1.3178,-3.4482,-0.16178,0.33087,-3.2866,-13.906,-1.1261,0.18203,-3.5377,-16.023,-2.026,0.40959,0.12449,4.0208,-1.8367,0.22244,-2.7038,-4.5428,-1.0188,-0.13589,-1.4761,-5.1661,-2.8495,0.20926,-0.89652,4.3327
0.56675,0.30032,-2.7389,-15.28,-1.1411,0.28032,-2.8617,-7.0018,-1.8106,0.50355,-0.57498,-0.91233,0.10521,0.20234,-2.3183,-13.966,3.4284,-0.99595,-5.6874,-31.042,-2.5299,0.6731,0.48618,4.3608,-0.24639,-0.086524,-3.1884,-11.148,-1.5413,-0.026002,-1.3764,-3.833,-2.7589,0.29489,-0.36781,2.071
-0.67097,0.54603,-4.2302,-12.114,-0.71717,0.070325,-1.9087,-5.7598,-1.5476,0.38561,-1.3586,0.58634,-0.96112,0.45846,-3.8324,-11.245,1.5852,-0.46907,-6.4483,-24.292,-1.3036,0.19987,-0.93354,5.6943,-0.90603,-0.18279,-3.8814,-7.8588,-1.8418,-0.20151,-2.4929,0.19356,-3.8744,0.2795,-0.4125,10.722
-0.66872,0.68621,-4.0989,-13.601,-1.5245,0.34078,-2.0593,-5.7658,-2.2743,0.57648,-1.3939,0.40607,-1.7389,0.6924,-3.2176,-9.6288,-0.35877,0.12481,-5.3388,-21.57,-2.2382,0.5262,-0.10118,6.3445,-1.3565,0.067859,-3.0006,-9.2236,-2.0366,0.21888,-2.1356,-2.7295,-3.0013,0.34554,-0.73651,3.9079
0.44476,0.45715,-4.9571,-17.155,-0.98411,0.17741,-3.251,-8.0226,-0.094439,0.18777,-1.5513,-3.7378,-0.14008,0.34782,-5.0884,-18.994,0.52882,-0.13812,-4.9425,-17.067,-1.5311,0.356,-0.01065,4.4406,-0.85351,-0.10521,-3.454,-8.8092,-2.5183,0.15277,-2.2907,-2.3975,-4.4209,0.4447,-0.60001,11.208
-0.30721,0.64745,-5.9584,-14.724,-0.95016,0.11354,-2.5377,-4.0426,-1.1458,0.27581,-1.026,0.010732,-1.4713,0.58431,-3.8429,-8.8196,-0.88706,0.16461,-4.5405,-9.6751,-1.1089,0.51578,0.15231,0.98812,-1.4114,0.21253,-2.5633,-7.577,-1.4262,-0.10769,-4.2208,-4.8737,-1.3871,-0.044318,-1.8879,-2.1735
-0.65183,0.57151,-5.7345,-15.292,-1.5287,0.17836,-2.2836,-4.5777,-1.8018,0.2919,-0.3493,-2.7966,-1.2971,0.56579,-3.8785,-10.759,-1.0326,0.18292,-5.4249,-15.724,-1.9591,0.32363,0.43481,-0.12639,-1.4733,0.14818,-3.9501,-11.609,-1.5535,-0.045194,-1.8283,-2.7474,-1.9304,-0.11094,-0.92153,3.4968
-1.4252,0.91277,-4.6454,-15.03,-0.78597,0.26785,-2.6269,-10.889,-1.8629,0.37771,-1.7746,-1.1181,-0.74657,0.50353,-3.191,-13.726,-0.3241,0.029083,-4.6283,-18.791,-0.15273,0.082263,0.00587,-2.1238,-0.3242,0.14117,-2.7618,-15.842,-0.99862,-0.12809,-2.3381,-5.6688,-0.94289,-0.025965,-1.6177,-3.9603
-1.0254,0.59439,-3.6326,-10.258,-0.26686,0.035285,-3.7063,-11.293,-1.8034,0.3208,-1.1067,1.8244,-1.5833,0.5983,-2.778,-10.015,0.013346,-0.09392,-6.6819,-20.161,-2.1723,0.50725,-0.48107,4.5903,-1.9492,0.011806,-1.2824,-4.2201,-2.1833,0.060056,-0.66499,0.0043073,-1.4242,-0.044147,-1.7414,-2.9371
0.68034,0.34382,-5.1917,-14.249,-0.50807,0.025384,-4.0038,-8.5285,-1.3674,0.32899,-1.1406,-1.9849,-0.14597,0.30935,-4.7424,-11.625,2.0345,-0.5045,-7.3456,-20.429,-2.2107,0.4886,-0.29406,4.2344,-1.0979,0.11342,-2.706,-5.6599,-3.6738,0.54396,-0.2816,5.1396,-2.8851,0.23162,-2.3658,-3.0152
0.17633,0.32449,-5.7769,-13.017,-0.54365,0.083599,-4.0053,-9.0911,-0.5832,0.19432,-1.0357,-5.6283,-0.83009,0.56647,-5.0297,-15.462,-0.029857,-0.074716,-5.4952,-14.027,-1.1609,0.22372,0.10012,-1.747,-0.76601,-0.0044092,-2.8349,-7.3046,-1.5387,-0.091643,-2.0973,-0.34051,-1.2069,-0.10799,-2.5555,-3.7904
-0.89394,0.64872,-5.5749,-16.079,-2.2816,0.57112,-3.0576,-6.9602,-2.9949,0.73331,-0.71859,0.23779,-1.7051,0.73575,-5.0782,-14.486,-0.88494,0.27647,-5.3751,-16.127,-1.7069,0.47188,0.37428,4.5905,-2.4901,0.35285,-1.8067,-4.8504,-2.7381,0.27707,-2.2756,-5.7889,-2.7105,0.28236,-1.3806,-4.9556
0.20169,0.53699,-7.2714,-21.781,-1.2724,0.1458,-1.3928,-3.8827,-0.4058,0.19742,-0.48039,-4.2366,-0.77594,0.53522,-5.5887,-13.108,-0.7005,0.18073,-5.3719,-12.892,-1.5833,0.47688,0.51966,2.1479,-0.83832,0.26871,-2.9319,-8.9229,-1.7469,0.21523,-4.0816,-7.9039,-2.3618,0.017761,-0.2421,0.6915
-1.6678,0.94269,-4.9663,-11.835,-2.2401,0.2907,-2.6,-0.3195,-2.5049,0.33653,-0.23632,2.8924,-1.2952,0.49137,-4.2891,-7.0191,-1.4879,0.23216,-3.5614,-8.2387,-2.3824,0.34221,-0.20402,5.9752,-2.2657,0.50359,-2.4643,-3.725,-1.972,0.12916,-3.8676,-4.789,-2.4729,0.33695,-2.1351,-3.8283
-0.24553,0.44318,-4.8852,-15.245,-1.6512,0.38708,-2.2928,-4.1696,-0.6895,0.19526,-1.3483,-3.1584,-2.1993,0.90102,-4.3654,-10.063,-0.61518,0.05012,-2.4267,-10.129,-1.138,0.29588,-0.31929,2.5957,-0.87454,0.064756,-3.141,-6.2976,-1.3571,-0.22745,-2.3774,-3.9886,-2.141,0.10888,-1.9057,-1.6408
1.2538,0.20545,-5.2433,-15.302,-0.82327,0.13571,-3.2062,-8.286,-1.2053,0.32353,-0.70996,-1.1037,-0.54857,0.3475,-6.3673,-11.807,0.56036,-0.17702,-2.833,-9.1478,-1.6844,0.4378,0.35269,0.85417,-2.9117,0.39051,-4.5036,-2.3175,-3.2647,0.39465,-1.7129,3.4379,-3.5908,0.5259,-2.9933,1.3826
0.077997,0.53439,-5.484,-16.504,-2.1183,0.29864,-2.9954,-1.6294,-1.1228,0.2464,-1.2715,-2.7598,0.47976,0.16033,-5.1903,-17.211,-0.15522,-0.21071,-1.5279,-6.1828,-2.2835,0.44992,-0.23411,5.1339,-1.8889,0.053734,-1.5799,-2.6415,-2.1131,0.13487,-1.6298,-1.3065,-3.5512,0.44461,-3.5164,1.0214
-1.0456,0.89099,-4.6087,-11.879,-1.4717,0.33646,-2.4136,-6.8812,-1.8115,0.42859,-1.1781,1.9609,-2.1383,0.82196,-3.6558,-13.176,-1.2471,0.082535,-2.6568,-6.3756,-2.5728,0.62132,0.017067,5.7972,-1.6654,0.3224,-2.8734,-4.3282,-2.7811,0.44893,-2.618,-5.1477,-3.7533,0.50036,-1.857,0.71777
-1.1134,0.6189,-2.5773,-9.8118,-0.65624,-0.021217,-1.494,-3.7939,-0.85765,0.23113,-0.46152,-4.2689,-1.4559,0.73843,-4.2087,-14.808,-0.6819,-0.0016686,-2.2722,-7.2097,-1.4424,0.5255,1.092,0.51185,-1.1419,0.037189,-0.87484,-3.4557,-1.4769,-0.11582,-0.97678,-1.9347,-1.4734,-0.064124,-0.40039,-2.2213
0.00508,0.49155,-2.4744,-14.583,-0.8373,0.036574,-1.4207,-6.3051,-0.81421,0.27172,-1.0593,-3.1723,-0.20926,0.21853,-2.5295,-10.732,-0.91329,0.061536,-3.6763,-12.996,-2.1146,0.40187,0.018878,7.4832,-0.69358,-0.011252,-1.9709,-7.5564,-2.6089,0.18067,-1.4109,0.8923,-2.6959,0.083733,-0.25947,4.4691
-0.70708,0.66208,-2.5191,-12.991,-1.9564,0.44302,-1.548,-6.9445,-1.1792,0.30458,-1.3814,-0.518,-0.70995,0.55793,-2.9292,-13.944,-0.1158,-0.018681,-2.5343,-16.513,-1.2149,0.41894,-0.28076,2.2122,-1.0273,0.22584,-1.9786,-7.5061,-1.6966,0.068198,-1.0838,-3.0428,-1.2515,-0.1043,-1.4251,3.851
0.16939,0.55461,-2.8514,-16.699,-1.5353,0.32338,-1.4761,-2.8468,-0.69323,0.26001,-0.72135,-3.9291,-0.4233,0.4062,-3.5484,-18.798,-0.68185,0.23136,-3.0454,-13.254,-1.5226,0.49298,0.25899,0.96336,-1.4198,0.30085,-1.3674,-5.8359,-2.916,0.1533,-0.11099,2.3523,-1.7481,0.084302,-0.72514,-1.9624
0.019624,0.39722,-2.5317,-12.938,-0.92338,0.040624,-1.4089,-3.5981,-0.44863,0.15488,-1.0761,-4.0428,-0.27594,0.337,-2.4077,-12.706,1.2382,-0.36805,-4.429,-19.773,-2.3252,0.647,0.59117,0.67661,-1.3882,0.081066,-2.2644,-4.721,-1.8777,0.036522,-0.29151,0.17872,-1.8417,0.12499,-2.5305,-1.3817
-0.23583,0.32059,-3.2784,-11.056,-0.49489,0.15168,-2.7214,-7.8703,-0.91434,0.22823,-2.1504,-3.7694,-0.81664,0.32228,-3.716,-12.848,0.76921,-0.23671,-4.3082,-14.573,-1.8903,0.62599,0.19066,-0.71063,0.25855,-0.07951,-3.609,-12.255,-3.1977,0.19501,-0.41022,4.2749,-1.0309,-0.099777,-2.769,-6.1492
-0.34063,0.54395,-4.083,-11.538,-0.84954,0.032719,-3.2857,-7.6869,-2.5285,0.44438,-0.96237,-1.5168,-0.49285,0.39978,-4.1289,-11.74,0.63825,-0.25803,-4.7177,-14.359,-3.8627,0.77639,0.11721,4.7954,0.23872,-0.20559,-5.2045,-14.055,-2.7246,0.12262,-1.8143,-2.9464,-3.2142,0.31974,-0.38058,2.3084
1.0284,0.2666,-5.1862,-16.712,-0.22297,-0.081008,-3.2083,-7.6491,-0.60001,0.10358,-0.7852,-1.3559,-0.83485,0.42348,-2.4908,-8.1487,0.81837,-0.24425,-5.1145,-14.105,-1.7942,0.40092,0.33923,1.6467,-0.10096,-0.12362,-3.9242,-9.4361,-2.8323,0.1505,-1.83,0.040051,-2.4767,0.097006,-0.71656,3.0892
0.46592,0.50837,-6.0084,-17.978,-0.99458,0.058309,-2.2529,-3.759,-0.64258,0.16265,-1.6967,-0.74844,-2.0376,0.70454,-2.2197,-4.4628,-0.019036,-0.018063,-4.5465,-12.098,-2.1022,0.71993,0.59852,1.7841,-0.0022101,-0.038959,-4.425,-9.4264,-1.866,0.0064511,-1.0328,-0.24367,-1.9912,0.018544,-1.2335,1.6494
0.56412,0.40666,-5.0864,-18.406,-1.5097,0.24418,-2.1174,-11.772,-0.86902,0.18851,-0.7876,-3.9824,-1.4412,0.56558,-3.7732,-12.99,-0.91308,0.17074,-4.6521,-15.157,-1.9614,0.43144,0.44663,3.6651,-1.4574,0.16345,-2.7908,-7.2186,-2.4885,0.081465,0.17169,2.0836,-2.0313,0.0524,-1.3755,-0.85784
-1.0065,0.75873,-3.8219,-13.716,-0.99834,0.00043766,-1.4825,-3.2086,-1.4404,0.33749,-0.73379,0.29341,-0.24271,0.50631,-3.908,-19.893,0.056514,-0.036721,-3.4254,-19.162,-0.87954,0.27396,0.26529,-1.9703,-1.2297,0.021929,-4.154,-11.339,-1.6098,-0.072398,-1.0174,-0.85536,-1.1345,-0.12399,-1.9425,-3.7541
-0.055769,0.47445,-2.3188,-11.776,-1.1293,0.22805,-1.3836,-6.0682,-0.46032,0.21204,-1.2304,-3.5163,-0.30144,0.50668,-4.2466,-21.784,0.24265,-0.047925,-4.251,-18.472,-1.3226,0.44547,0.014136,-0.20001,-0.077887,-0.00072784,-3.4459,-10.43,-2.031,0.037482,-0.88512,1.9768,-2.2245,0.051077,-0.38689,-0.46525
-1.1786,0.57588,-2.438,-4.9801,-0.31241,0.11134,-3.684,-7.7645,-1.2707,0.23051,-1.1015,-0.53773,-1.1982,0.43243,-3.4012,-7.6003,0.17072,-0.070834,-5.5827,-13.22,-1.6971,0.39819,0.028143,2.8222,-0.57804,0.023723,-3.2777,-6.4898,-2.6794,0.16825,-1.7877,0.013207,-2.1097,0.072152,-0.97844,0.40842
-0.84898,0.68037,-3.4424,-14.523,-1.0084,0.25381,-2.9645,-11.496,-1.3324,0.46106,-0.92222,-4.5911,-1.3731,0.64955,-2.6265,-11.188,-0.67879,0.051957,-4.6617,-14.082,-1.1595,0.36896,0.17144,0.41367,-0.966,0.22429,-2.7733,-8.5133,-0.83954,-0.12431,-1.2551,-4.3641,-1.2773,-0.18935,-0.70895,-0.015622
0.66125,0.39536,-3.7748,-18.195,-0.68388,0.23685,-3.0406,-9.597,0.33161,-0.061667,-1.5137,-4.9965,-1.8927,0.73503,-3.6845,-11.296,1.8095,-0.54092,-3.7526,-15.838,-0.49693,0.033425,-0.31788,1.2134,0.38416,0.04462,-2.3036,-11.857,-2.2219,0.10278,-1.2777,0.93382,-0.86016,-0.088375,-1.7635,-5.0049
-0.44116,0.61957,-4.3563,-15.704,-1.1061,0.24563,-2.5322,-12.791,-1.1151,0.33396,-1.2637,-2.0738,-0.82097,0.53408,-2.8563,-13.086,-0.41112,0.14196,-2.2374,-10.386,-0.98514,0.32356,0.20936,0.75753,-1.3517,0.24897,-2.9947,-5.1453,-1.9283,0.013105,-0.61234,3.3751,-1.9321,-0.081369,-1.5937,-2.5916
-1.0662,0.69476,-3.6759,-13.58,-1.4205,0.19138,-3.7847,-8.4075,-0.5876,0.13348,-0.77046,-2.5591,-1.151,0.42217,-2.2277,-10.105,-1.3421,0.22378,-2.6675,-7.4795,-0.79275,0.28051,0.40363,-1.8104,-2.5165,0.44901,-2.7009,-8.7824,-1.6393,0.05025,-1.182,-0.4207,-0.9685,-0.072561,-1.6809,-5.2252
-0.22681,0.64606,-3.3764,-17.853,-1.9045,0.4498,-1.8125,-7.4009,-1.1078,0.32302,-0.88144,-2.8774,-1.2955,0.74344,-4.0266,-19.303,-0.51746,0.23499,-3.4966,-18.255,-2.1959,0.59992,-0.52373,5.8883,-1.5249,0.28686,-2.4333,-8.2766,-2.5474,0.21273,-0.87672,0.17426,-3.2422,0.3109,-0.40334,4.8757
-1.3687,0.64923,-2.728,-9.7406,-2.08,0.24859,-1.0723,-3.2249,-0.11064,0.077954,-1.1814,-3.2846,-0.55416,0.24572,-3.4061,-12.687,1.0796,-0.54621,-4.5006,-17.307,-2.2188,0.61623,0.67834,4.0669,-1.7485,0.10205,-1.9035,-7.4093,-2.4834,-0.025806,0.27891,2.6708,-2.352,0.20992,0.33942,1.7754
0.16988,0.45722,-2.5589,-14.027,-1.8317,0.31771,-1.8719,-3.7533,-1.85,0.50701,-1.5282,0.82429,-0.15897,0.35942,-2.958,-16.165,0.1101,-0.11221,-3.3689,-20.47,-1.4645,0.3715,-0.65768,7.0227,-1.367,0.20833,-2.5984,-9.304,-2.4718,0.21006,-1.4331,2.608,-1.493,-0.024456,-1.775,-2.8163
-1.2748,1.0826,-3.1631,-19.687,-0.64132,-0.014049,-2.2201,-9.2229,-0.4705,0.015403,-1.0238,-1.6597,-1.2056,0.60872,-2.6347,-11.947,-0.82313,0.12614,-2.4795,-14.414,-1.4922,0.36959,-0.34316,5.3534,-0.36198,-0.27085,-1.605,-7.9399,-1.548,-0.11142,-1.1831,0.76806,-2.3862,0.028123,-0.51901,6.8036
-0.51344,0.5838,-1.8434,-12.807,-1.5626,0.37186,-1.3971,-6.4374,-2.3055,0.41776,-0.3405,-0.25736,0.19809,0.19542,-1.861,-19.082,0.51122,-0.3122,-2.1748,-21.698,-2.1583,0.40461,-0.092856,1.7318,-1.7448,0.17434,-1.376,-7.9456,-4.523,0.3449,-0.48955,9.3258,-3.5202,0.55599,-0.7873,0.72392
-0.21364,0.50973,-3.4132,-9.8788,-1.9624,0.34396,-2.2423,-2.0025,-1.3966,0.31327,-0.9885,-1.5679,-0.97523,0.36058,-2.1698,-7.2663,-0.12451,-0.15565,-2.164,-7.3572,-3.9536,0.90212,1.0062,4.8585,-2.061,0.28043,-2.5829,-4.8535,-3.0419,0.35366,-0.86856,-0.20847,-4.9656,0.92313,-1.2002,4.1478
0.58832,0.27427,-2.297,-15.738,-1.6143,0.4127,-2.7802,-2.102,-1.5522,0.35469,0.069726,-1.5898,-0.3359,0.34143,-1.6223,-11.996,-0.56008,0.082671,-2.4436,-10.334,-0.74015,0.53562,-0.20337,-5.2005,-2.0772,0.33663,-2.9643,-3.1507,-3.8833,0.45254,-2.9062,6.9952,-3.2488,0.3484,-1.922,5.103
-0.076047,0.42237,-2.8823,-15.561,-0.4284,-0.060795,-1.4585,-5.4645,-1.0999,0.20582,-1.2959,1.3247,-1.0497,0.5966,-2.9589,-13.007,1.6157,-0.43479,-2.4846,-19.011,-2.1439,0.27418,0.075862,4.5482,-1.1649,0.23663,-2.4899,-8.8852,-2.9881,0.1488,-1.6723,1.9833,-2.5369,-0.08572,-0.9591,5.7175
-0.58334,0.58521,-2.3914,-12.008,-1.3157,0.042931,-1.3737,-3.7601,-0.83919,0.24223,-1.5193,-3.7822,-1.5192,0.70804,-2.4814,-16.262,-1.5094,0.38702,-1.7304,-11.53,-2.7653,0.69277,-0.08761,1.0128,-1.6658,-0.00112,-1.1645,-3.594,-3.9383,0.54834,-0.52974,-2.0194,-2.9141,0.24339,-0.4728,-0.017209
0.7282,0.46186,-3.6434,-24.939,-0.76345,0.079136,-2.1063,-7.7733,-1.7153,0.32741,-1.2298,-2.3662,-0.90158,0.56347,-2.3129,-15.264,-0.14391,-0.025625,-2.8871,-15.899,-2.7875,0.80755,-0.12574,4.9972,-1.0269,0.039789,-2.6029,-12.845,-1.9154,-0.084768,-1.112,1.0457,-2.0403,0.051523,-1.513,-0.6575
-0.052741,0.57755,-5.2854,-13.746,-0.83456,0.23206,-1.5877,-6.3231,-1.6857,0.35853,-2.134,-2.6804,-0.65385,0.35379,-2.6846,-10.12,2.4101,-0.63311,-4.2687,-24.632,-1.2775,0.32243,-0.12804,2.6497,-1.684,0.10036,-1.9659,-2.4733,-1.36,-0.081132,-0.65346,-1.5948,-4.5228,0.64483,-2.4674,5.2798
-0.32969,0.55758,-6.5597,-17.039,-2.0056,0.36758,-1.9811,-1.5045,-1.0688,-0.049524,-2.7345,-3.2589,-0.33538,0.23818,-4.4279,-10.549,-0.11094,0.084301,-5.9143,-17.06,-1.9302,0.42976,0.086894,2.9719,-1.9894,0.2686,-2.2635,-3.7383,-2.4287,0.19594,-1.8269,-2.4219,-1.5855,-0.028293,-1.7392,-0.95452
-0.30766,0.77131,-5.2737,-20.328,-0.51051,0.10729,-1.7927,-6.3019,-0.97112,0.23913,-1.1589,-6.8459,-1.262,0.6243,-4.0445,-17.893,-0.093291,0.038602,-6.208,-25.285,-0.78344,0.36994,0.14696,-1.6996,-0.63559,0.12192,-2.515,-9.8638,-1.2847,0.039914,-0.96057,-5.7864,-1.7649,0.11707,-0.6388,-5.8946
