"","coefficient","posterior.mean","lower","upper","sd","coefVar","qcd","qcd2","gini","model","species"
"17","intercept","0.320119016411725","-1.38006900828979","1.85908062181587","0.838234307188904","2.61850831789012","1.65923573821188","6.76215260473921","1.47585455252398","BayesComm","Para.has"
"18","log10.p_area","-0.196792645329965","-0.684869008386015","0.330910709013486","0.229165802094987","-1.29850470668717","-0.861881362466717","-2.86977228447589","-0.731017823653313","BayesComm","Para.has"
"19","vertical.wall","-3.23733103459594","-6.84606049457413","-0.621546048604241","1.63407236805808","-0.504759121200601","-0.375637957917681","-0.833535405217078","-0.284545112545426","BayesComm","Para.has"
"20","road.density","-8.73519967405583","-13.5704211166986","-4.09402039716282","40.3867815054727","-0.290092985490094","-0.196454958240837","-0.536467609921298","-0.16354745428846","BayesComm","Para.has"
"21","intercept","-0.646176999271753","-1.6030512695038","0.244302525500324","0.491867883469644","-0.761196830007851","-0.541636633421471","-1.35959926598423","-0.429467098437805","BayesComm","Lit.ewing"
"22","log10.p_area","0.313831350707623","0.0644525802816288","0.584022531773649","0.120648916142245","0.42867650497947","0.302140992104568","0.801218029548265","0.242345820526734","BayesComm","Lit.ewing"
"23","vertical.wall","0.460809182908606","-0.192589451524956","1.18255808500566","0.345477353740096","0.74971890004331","0.497880403781178","1.38908192646027","0.421947969874328","BayesComm","Lit.ewing"
"24","road.density","-3.53402643765026","-8.06578696935704","1.10083862990897","35.2307194602507","-0.625493120709987","-0.412449058772568","-1.31610819671814","-0.351993185024106","BayesComm","Lit.ewing"
"25","intercept","-0.973914816600362","-2.64128176366736","0.579350054425103","0.823857576288308","-0.845923649836381","-0.567657938411583","-1.56194882869133","-0.477034793777767","BayesComm","Lit.verr"
"26","log10.p_area","0.201649346997055","-0.268762172367543","0.691676801842041","0.218953075592312","1.2107565091363","0.806417545310439","2.27099964690982","0.682277882069672","BayesComm","Lit.verr"
"27","vertical.wall","-4.00815735523998","-8.11843205705828","-0.923378656105219","1.93937037199719","-0.483855846992084","-0.359944657106961","-0.795753597283137","-0.274641748090112","BayesComm","Lit.verr"
"28","road.density","-5.9043973711814","-10.2987115931462","-1.2816609003937","37.1186012897933","-0.394445353046472","-0.263769971563149","-0.778649451715189","-0.221923147212796","BayesComm","Lit.verr"
"29","intercept","-3.36651525948959","-6.59516430096296","-0.845234575095434","1.48171882600227","-0.440134296681287","-0.306908314319369","-0.772798585351326","-0.248272239736084","BayesComm","Lit.peron"
"30","log10.p_area","0.433499108175162","-0.275087090145059","1.26439885978577","0.369204094419863","0.949687852076515","0.679385361633734","1.5561180986353","0.537707860683827","BayesComm","Lit.peron"
"31","vertical.wall","-3.12108668644273","-8.3068959018754","0.549783097809672","2.36211938225508","-0.756825945436112","-0.549892445474714","-1.14174941416902","-0.422417383432564","BayesComm","Lit.peron"
"32","road.density","-2.13349085928628","-8.2472911777192","3.59052141834774","47.7995742902417","-1.40573695414259","-0.909267731471229","-2.54206525290284","-0.792866124435611","BayesComm","Lit.peron"
"33","intercept","-4.28039183161429","-7.84253501948083","-1.48052657582603","1.61288462591904","-0.376807705782105","-0.250167532618103","-0.682394766849698","-0.209539182407682","BayesComm","Lit.rani"
"34","log10.p_area","0.579897578249813","-0.134065763562502","1.43925753238235","0.358520265418075","0.689390027381935","0.466812362434242","1.20543458327771","0.386225575229957","BayesComm","Lit.rani"
"35","vertical.wall","-1.73330710648556","-5.29862484039507","0.739584019427815","1.57714394858223","-0.909904507216861","-0.63021008245534","-1.32444720215113","-0.505447993800781","BayesComm","Lit.rani"
"36","road.density","2.83938183230855","-3.71271993010349","9.23304147336838","52.8928436583177","1.16881004886693","0.761000103763287","2.34511002701762","0.657522390514216","BayesComm","Lit.rani"
