"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"1",0.754336343662694,0.0147690970794403,0.0422095637305114,0.00461739199421393,0.039177411133795,0.251949595035133,0.340193788460496,0.25329982069184,0.418302895240053,0.45030035795527,0.341846885164398,0.288570394868931,0.310054687070269,0.282120686298122
"2",0.802673565617575,0.0238472850460597,0.0501403003784127,0.00494916226286301,0.0486046526078511,0.303907843003405,0.412511969233444,0.347980397100801,0.458857910007138,0.505889246573774,0.396809648962267,0.337708655091225,0.35554584856172,0.350180577870993
"3",0.787281374647404,0.0559255314104465,0.0792884786730641,0.00721896036016778,0.123712724989679,0.383400813068117,0.441751643223321,0.486090172176374,0.496568498582963,0.544273137192266,0.474323706977993,0.392997145915915,0.42788597487459,0.398362528147448
"4",0.799371999531743,0.0130916468607513,0.0457546465347122,0.00385160175894471,0.0748148886506739,0.263946053668613,0.388811330602951,0.27135005657246,0.449317848631675,0.483460071083747,0.361876876652627,0.303016973466957,0.307539262364122,0.322727162832633
"5",0.731224490452531,0.00936759673977329,0.0396551907803294,0.00291597950406895,0.0592600400827425,0.233600041199326,0.289112173550496,0.221655531491125,0.381991156715234,0.436035820836983,0.315073004691764,0.263392427964947,0.268073573893165,0.281812738491686
"6",0.71396368889181,0.0105368477947592,0.0388114200161309,0.00294467961791857,0.0532404268124217,0.228833522188952,0.303595864084744,0.216702258204238,0.40518131903595,0.427575425460591,0.30424565739649,0.24570415119118,0.269073412566256,0.265072321126119
"7",0.777701199891305,0.0116435127085309,0.0447164967477591,0.00397358450083542,0.0517891404604139,0.29067832349201,0.368842680339481,0.298199649909912,0.431678283441388,0.480691351887295,0.375361370783305,0.290802561996663,0.330593012772793,0.332316005491613
"8",0.716400619613009,0.00999896649124738,0.0388796052812513,0.00294911442880489,0.0662481951503781,0.224772912363595,0.2980110318621,0.214387239389603,0.380043010551714,0.43532770227252,0.319093457881438,0.244800999439409,0.270966182492352,0.275841310594579
"9",0.908263774365916,0.00983211531746686,0.0461534397824876,0.00452882909113887,0.0320470690780019,0.268232182758262,0.359231216829387,0.27534829092632,0.478261703343273,0.669062022206194,0.429394073287033,0.27104991555901,0.384304948276459,0.358352051328108
"10",0.773788948772683,0.00957509047918243,0.040600494008364,0.00425343737809478,0.0397865524085386,0.235930063734162,0.30924876127685,0.233832726953779,0.40070530601648,0.523279772765455,0.36803054608115,0.243390923988442,0.299781147716268,0.300391474210915
"11",0.799981049855131,0.0364080708319917,0.0486274411907624,0.00443754458791193,0.0823803249215791,0.310195778673066,0.409264749789153,0.333779074777284,0.448737455715453,0.497128098659774,0.38711391015951,0.354808617806326,0.33482295532386,0.330888109538241
"12",0.73923838277572,0.0183445127887128,0.0513628144854094,0.00351986456819079,0.0825972687646396,0.287273795778116,0.379108675509549,0.314504701786826,0.431135414492652,0.468117854795159,0.375663888118875,0.33855195554112,0.32971859912551,0.309623505327932
"13",0.732904046731274,0.012865343784074,0.0413410229717015,0.00328428019199125,0.0816643183089174,0.229933691359984,0.324537015342139,0.225761723671417,0.390706419933372,0.420301691276498,0.322008272777801,0.272659730691813,0.267512323549021,0.267301313525699
"14",0.821099289246793,0.0440297729882878,0.0628933567822188,0.00567421470269142,0.0831770376689367,0.347082989975723,0.488383881516372,0.447906964558305,0.490735346972239,0.547356646454654,0.437825687860728,0.394712577965367,0.378751077331352,0.378986659504472
"15",0.724572214424206,0.0151126091511298,0.0435247572034466,0.00383419079425766,0.0713344326134146,0.255380555992878,0.360837203654474,0.271454117063569,0.421409216902216,0.464303541262871,0.373222044007642,0.302067044846225,0.289288724419323,0.304387472620266
"16",0.782038926428944,0.0146388623276581,0.0485259159623091,0.00449561495532198,0.0865368885411433,0.270739514824765,0.432389190996738,0.302808772187327,0.436108329567094,0.481649845589462,0.410124115511456,0.304178050904546,0.304601819252197,0.325191525154807
