"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"1",0.729717698854695,0.0146805481581826,0.0414382390068544,0.00467763987352802,0.0403010444462745,0.263590018219433,0.340628173373868,0.257464258723956,0.402219805116472,0.457865654249701,0.328987181414364,0.284160838117234,0.306517579041257,0.291049530923613
"2",0.743491690320187,0.021814889963969,0.046933071831242,0.00522416429378929,0.0498005413629331,0.30138374052374,0.389543115476393,0.316510017339904,0.43516171873647,0.46058365186518,0.390873766018609,0.328668035681443,0.337032878683618,0.334470861398286
"3",0.774723438303452,0.0523871033259364,0.0762613060671253,0.00655371094258775,0.118632532170257,0.392389104253104,0.415755045897135,0.401075133023541,0.484240011913754,0.522977520890985,0.443998350675461,0.411066298810428,0.395389529335806,0.387808715119109
"4",0.747533619841903,0.0136113668300578,0.0456968453932734,0.00401122751707422,0.0841657839474168,0.276932226024734,0.390610050603067,0.278383471129952,0.416968240546408,0.470040439640647,0.361514938707101,0.303189535236215,0.302170838697191,0.313338401928425
"5",0.716272881468044,0.00940422376950992,0.0380080364006854,0.00283035684820313,0.0593329086253149,0.235084515916304,0.283346060552529,0.217711070121896,0.381942913640433,0.429442375946905,0.299623427842223,0.262070675641127,0.267298814760331,0.275246335777381
"6",0.711291779263173,0.0104768993404185,0.0388309300931229,0.002887719365903,0.0507907320480769,0.233607071424657,0.304030971832523,0.21987162878073,0.400194552828498,0.422718923175196,0.297930792838638,0.247810100921133,0.268805854531059,0.264622968116652
"7",0.747453369383728,0.0126414607778991,0.0423502322912786,0.00371688605407209,0.0558958947338566,0.28710851665883,0.363403543511213,0.284590926476547,0.400051297448683,0.463121889636137,0.363666746750833,0.293458397944035,0.321339951034095,0.320943714048506
"8",0.710633689114032,0.00993971107858137,0.0381649010109154,0.0028821407283587,0.0651584441563669,0.223670855315378,0.302786146699507,0.220896982886311,0.378348204030507,0.430206058209265,0.320229472244205,0.246150472403647,0.270870034799982,0.276133497794465
"9",0.760367749052739,0.0139250353699179,0.0532727952561819,0.00689362828334686,0.0419107107686966,0.287509584094638,0.342691540130307,0.349552302169874,0.437513791825989,0.518908362358696,0.420182136896279,0.299802621628112,0.376721721315823,0.348676698654927
"10",0.733908236639339,0.0116161248952089,0.0454678648539562,0.00488733480458964,0.0497890022125509,0.252054918861826,0.32442837804612,0.33263842988542,0.391850248839561,0.479260540249582,0.359589560565919,0.269413836866036,0.31758147818965,0.302148393904707
"11",0.744089117375652,0.0363634645658062,0.0484341657254447,0.00439430461915233,0.0845186319475487,0.303248450183321,0.410641018805112,0.30965242796613,0.420204775595476,0.49339777369872,0.366818538642003,0.346435923287641,0.32263566745183,0.324347723990026
"12",0.729650658244377,0.0187285023080721,0.0508604712264904,0.00357898580507069,0.0841404002222804,0.293129065982741,0.376449954931309,0.292294071568175,0.431903913961574,0.459270284796038,0.358304565142264,0.346761866896453,0.31024783942931,0.311285728967356
"13",0.715746058231728,0.0126342800686822,0.0407014177745477,0.0031921168907864,0.0814782747985504,0.233164515083068,0.330593259389519,0.225062453378037,0.391264949345077,0.421918884559235,0.308223643196867,0.26787388363192,0.266296325301047,0.268421401401004
"14",0.749617748941683,0.0425863292962243,0.0560785163677973,0.00562207555860319,0.082346643219944,0.339526218914671,0.44512754275153,0.369382014460914,0.459254648568719,0.502046699970012,0.408354706665269,0.382325654574418,0.354145942301573,0.355695581349085
"15",0.718528875740249,0.0152774340064885,0.0430305137791379,0.00386111089894531,0.0711239565675676,0.252683054301748,0.353456311387655,0.266567549189489,0.410315273888016,0.461668179479993,0.367292902842827,0.303983945347913,0.282362215139865,0.300943981593761
"16",0.7630595794355,0.0155135485191878,0.0480588933296955,0.00455255444005231,0.0901672482970905,0.273039154394443,0.430735927327176,0.28572944231786,0.426209968328918,0.472529238114651,0.410937736460583,0.318009177677641,0.300193686967379,0.319052689260688
