"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"1",0,0.0833032107443844,0.0443221712156018,0.0854366544390047,0.084134519835344,0.0893238573599256,0.0847240699851192,0.0885470210538571,0.108433698639491,0.0978669754306576,0.106425933568334,0.114856810089756,0.094003893027321,0.101122051962408,0.108642224451426,0.0863980304332479
"2",0,0,0.0871882039676534,0.100834092906205,0.101126038894645,0.0823837072340005,0.0888295817712802,0.086486781672952,0.113552074198533,0.120524286074712,0.123392508224753,0.115059973661724,0.122218401165871,0.118416117597833,0.117855891503477,0.103345128253469
"3",0,0,0,0.0900502495823275,0.0820817153460759,0.0828429706539806,0.0830912367371124,0.0846795232376718,0.106422842629615,0.102736039068917,0.107883836514223,0.122353388445205,0.0941273590980779,0.109614735974393,0.116363344324419,0.0896081387912933
"4",0,0,0,0,0.0932192264795108,0.0972145360032514,0.079572931531607,0.0862528577757056,0.100962960162479,0.0993720914663328,0.117745825186255,0.120944987222329,0.0856678908517965,0.110089953781623,0.125694979160934,0.113420598624467
"5",0,0,0,0,0,0.0847998377775961,0.0824708608954915,0.0828850092405653,0.106093113446161,0.10801215090132,0.110846530619248,0.101343009073355,0.0902708939719279,0.105040767749363,0.115615797672111,0.0928822246860327
"6",0,0,0,0,0,0,0.0828912865905482,0.100969422987931,0.110198886337761,0.112512638273883,0.107457581895458,0.119915019668678,0.101101543222786,0.117986898717702,0.111910952993703,0.0980702826930759
"7",0,0,0,0,0,0,0,0.099690862101324,0.103830594227555,0.103745489730936,0.100308364613969,0.114612020969097,0.0885734315820325,0.103625332846661,0.116663874479823,0.0832927811072399
"8",0,0,0,0,0,0,0,0,0.121579860611212,0.120750759319193,0.115390792728037,0.108639430651081,0.091842857217231,0.109199805139523,0.11035377902068,0.120056734093455
"9",0,0,0,0,0,0,0,0,0,0.142128776791965,0.118130579115592,0.116124816740032,0.131910230119396,0.111043000288233,0.1221002206429,0.122818037464496
"10",0,0,0,0,0,0,0,0,0,0,0.1207799558793,0.114430934975875,0.160686216144106,0.113606690101588,0.126731472935477,0.104763479424915
"11",0,0,0,0,0,0,0,0,0,0,0,0.118660798650177,0.176988495248087,0.121161930843624,0.120895010305258,0.125541678906999
"12",0,0,0,0,0,0,0,0,0,0,0,0,0.111234491006163,0.112935760954832,0.11960038998671,0.108577751321798
"13",0,0,0,0,0,0,0,0,0,0,0,0,0,0.107406241790736,0.130561482916274,0.0886216989901311
"14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110452302506473,0.115709277585574
"15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110576559877934
"16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
