"","Crinia.sig","Lim.dumer","Lim.peron","Lim.tas","Para.has","Lit.ewing","Lit.verr","Lit.peron","Lit.rani"
"Crinia.sig",0,0.157305657917425,0.192546993930651,0.162469260741293,0.158406702984364,0.184310277381427,0.160580335422547,0.180016025572168,0.206045007458003
"Lim.dumer",0.157305657917425,0,0.245366786421035,0.210824736825169,0.206742010169851,0.147313412876069,0.157538167385637,0.251690757151214,0.230045160720839
"Lim.peron",0.192546993930651,0.245366786421035,0,0.259373687969603,0.249417409467343,0.145055207923896,0.179118124165096,0.291579725196804,0.305796266964426
"Lim.tas",0.162469260741293,0.210824736825169,0.259373687969603,0,0.185223176890316,0.2212772687018,0.203532054268629,0.25486102476896,0.276287558994794
"Para.has",0.158406702984364,0.206742010169851,0.249417409467343,0.185223176890316,0,0.192075506909621,0.181103987375158,0.237170770356309,0.258736518201821
"Lit.ewing",0.184310277381427,0.147313412876069,0.145055207923896,0.2212772687018,0.192075506909621,0,0.0683767930083114,0.205771109292512,0.180290402090671
"Lit.verr",0.160580335422547,0.157538167385637,0.179118124165096,0.203532054268629,0.181103987375158,0.0683767930083114,0,0.140355976760683,0.253217767139069
"Lit.peron",0.180016025572168,0.251690757151214,0.291579725196804,0.25486102476896,0.237170770356309,0.205771109292512,0.140355976760683,0,0.391257888460473
"Lit.rani",0.206045007458003,0.230045160720839,0.305796266964426,0.276287558994794,0.258736518201821,0.180290402090671,0.253217767139069,0.391257888460473,0
