"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55"
"1",1,0.51360565891708,-0.132718033972076,0.177684446456939,0.100151399878331,0.0411771615486489,-0.0703834382727117,-0.0877912346816467,0.24412889286873,0.0160251107671032,0.144157935303363,0.073947722615106,-0.0338746800806913,0.269569101567195,0.279667446886083,0.076284868643645,-0.0964182322000886,-0.140376737760177,0.00914878025568975,0.0254028495558798,-0.0270329680808142,0.0191728957820386,0.00938057543579944,-0.113390633621331,-0.137278999640005,0.125670707211165,0.283705674287741,0.179248688650734,-0.119680771106526,-0.0604871822821161,-0.097254956348302,0.255052280905065,-0.059170611887946,0.0048812498519838,0.0767364299542739,0.030954525052051,0.369681634127224,0.27463160315781,0.050469609622656,0.182511408758363,0.412103143360845,0.400387610394459,0.432092133335411,0.117940290329936,0.370755598717616,0.455188921545589,-0.162662290914154,0.122049933941976,0.141955252632886,-0.0192171768942783,0.203333455626421,0.0479107639291424,0.273212414616486,0.07390358166288,-0.0500391319270829
"2",0,1,-0.171699576428142,0.337464107608601,0.126443525095864,0.031360228170441,-0.0305657172079212,-0.0343141447358479,0.174314463801888,0.105073653009278,0.206295788580318,0.0358047899295391,0.0264457201792958,0.508010331369647,0.362188019841583,0.0590669301207871,0.0685345328269004,-0.177229239497013,-0.00615324419993223,0.128433485915368,0.0995184418242335,0.0183048306020993,0.187633995684034,-0.0735376139372969,-0.135880673913108,0.0270474518512893,0.267861498357454,0.604709511462043,-0.164836470371235,-0.0361388316746017,-0.0563278019274343,0.161890178514276,0.0226417877186717,0.0957963491046672,0.0719585395992896,0.279289347270339,0.0982688177621796,0.466179514964873,0.0736278263836496,0.292763864148353,0.324061978891835,0.0580675413460038,0.361244728745585,0.0454714299232965,0.450043657392683,0.357884834392812,-0.00279997848258125,0.341974094624628,0.0721442887626653,-0.0377789609054239,0.0566690902774726,0.0711890319372392,0.262645607653967,-0.121022548463601,-0.0775522488826662
"3",0,0,1,0.256068771761934,0.0142010740916819,0.340858040347862,0.444357121633001,0.5441533986707,0.00410379249393592,0.179252948136388,-0.000847071375010709,0.529371552403459,0.0560774097108382,0.0577092134389127,0.190663115133087,0.0601084361741044,0.623003639763644,0.546096353560488,0.0818825606440906,0.0598152738944046,0.377021361009648,0.0918817573784244,0.37859478863498,0.821873293013969,0.934819335956168,0.114889878403088,-0.079487499886714,-0.0415183743418362,0.549101707145818,0.390468136004319,0.46171877003079,0.0227037114582154,0.444232815752105,0.0205158167870194,0.0129689585195759,0.0945252606733342,0.0430341185263201,0.00369819225412245,0.10855358831914,0.164341198172555,-0.0426610106205905,0.0213391710325076,0.313388986302561,0.235652565299487,-0.0848482649739956,0.0364796620760748,0.663755441139361,0.384901171294553,0.0994238196667898,0.669469344718405,0.0145085096476165,0.223731018580967,-0.157165103437834,0.0621008496346459,0.0527484163385876
"4",0,0,0,1,0.00469944771840808,0.206398170356461,0.311732487800058,0.425671570758268,0.109551974607176,0.10466720857879,0.18475610801453,0.215590501176486,-0.0511347531844307,0.180941270013015,0.440045266226828,0.0237269898264039,0.371386759831871,0.349850394092895,-0.0455524565242377,0.0958538047174149,0.315783081830014,0.165147030099036,0.3384595608238,0.212154039049695,0.199061390679976,0.0921626785356723,0.231093468151308,0.145258499383875,0.366513818228795,0.154476440503512,0.3011212400807,0.0752620913942896,0.41155865840789,0.0884792143546809,0.0483956204638225,0.214915581092085,0.0974710132128896,0.219644141174758,0.078444209678653,0.100452701646163,0.308376994578674,0.0769484780487095,0.381115711805305,0.106978497741895,0.188963627819277,0.200934874164879,0.41434440581688,0.335825456403089,0.090376757973858,0.207466853442871,0.0336176488576264,0.223380077547864,0.0629780153783864,0.0875286576582731,-0.0323671839960438
"5",0,0,0,0,1,0.169576784711552,0.190941919126197,-0.0156882966825762,0.103552070359734,0.232041262707474,0.266128740291578,0.0967497135028689,0.056484381368049,0.10692369797784,0.113027620658179,0.0689992572197146,0.0834584189192313,0.00780999942239633,0.0719961440341382,0.0505759065795838,0.0647642694562611,0.209797540963516,0.0863801535053189,0.0632676528872705,0.019913832251447,0.18797448350918,0.135152248686719,0.0863539292231923,0.0158380845083953,0.00461918611021181,-0.0235822800414869,0.0183260325786012,0.104062376460873,0.0324769458262159,0.210278621703116,0.139023671964868,0.0116585724528195,0.162657136528317,0.0354061240591029,0.169347152863807,0.0480395038497255,0.0581945007270316,0.117943030927085,0.0716961604073163,0.155745377068301,0.0829855631463222,0.0410039634594851,0.0572365217997517,0.0169330256387334,0.19693539817951,0.0400029953633758,-0.128294106058062,0.251617121731782,-0.00653234021148177,0.0476370031852593
"6",0,0,0,0,0,1,0.632535100744923,0.393125823024285,0.125025853441752,0.348602571567313,0.354727908952227,0.553391532719555,0.090445160479113,0.0756800379612777,0.395120281119259,0.187149842660664,0.527270917498305,0.462090803781403,0.183752128209355,0.0553292559374197,0.373791327163906,0.270956592578558,0.234339726045181,0.394088565829855,0.332534314865967,0.304035601905373,0.0687451814175357,-0.122597208695291,0.488410291088059,0.284244169947788,0.366526340279346,0.0372258310465891,0.464039737997449,0.104098528613616,0.0343532925925407,0.101306638017765,0.23903041550784,0.0583569369763835,0.0341787061466595,0.259043480096976,-0.0161799830728688,0.229944103360593,0.228373435951105,0.499327598563803,-0.0773547274709558,0.326482076108399,0.462569246175502,0.168681653912409,0.0559007985635811,0.273313341262729,0.405689920994915,-0.0493646923841047,-0.0354672658280118,0.177349319159394,0.0321150304305502
"7",0,0,0,0,0,0,1,0.523331600676188,-0.0735243321045513,0.390234920508765,0.255973301418862,0.611630335594644,0.0804310190669889,0.272066164316446,0.319202193199317,0.0217328430255758,0.684258875469616,0.583091272624675,0.0592061731274311,0.0720303629874675,0.425185172065026,0.38215035018307,0.450391438510582,0.411563846987873,0.401488653786876,0.210391408627086,0.0372243623675113,-0.0729045730418416,0.606591895653598,0.33118326744829,0.453991781522405,-0.0714056762811922,0.688290173553575,0.10249124775522,0.0977856219615505,0.21706340337856,-0.0378386625679248,0.224832077597886,0.0349055574749272,0.385496034597846,-0.132722626008896,0.0196435154529561,0.29540530884086,0.55065173102167,0.0341541363403096,0.0851241879376243,0.629886471012092,0.368396245388661,0.00798069368474905,0.545174884537054,0.416231922753691,0.0170728224255418,0.0261230753219098,-0.0837050774179225,0.0893971026926954
"8",0,0,0,0,0,0,0,1,-0.0862627090187059,0.219379902793817,-0.0305806242949283,0.562482667367874,0.0771530650675161,0.510787587163841,0.393455257262859,0.014853871606518,0.693143151509246,0.672736905274141,0.075633881340951,0.0845950318350405,0.471297832934277,0.0847813241728149,0.644724934279219,0.531505359812881,0.530657704846004,0.107569184257738,-0.0493001772864524,-0.00468900233107366,0.660484671984675,0.336983338698741,0.585977941761204,-0.00337815048992496,0.692112187413029,0.109846737875704,0.0268633750715228,0.288932762633583,-0.101327807940593,0.132673619496895,0.124298054536971,0.409444312610734,-0.106699173699194,0.0101226901066765,0.258745868598946,0.351338115733591,0.00234538008467392,0.0134909771004792,0.799086049003599,0.633642711970552,0.256929301018007,0.371013834114669,0.106077003040685,0.575325251202528,-0.372086988844888,-0.0540219225238078,0.0818268641316624
"9",0,0,0,0,0,0,0,0,1,0.0836979489195647,0.111073545203812,0.0377270396588503,-0.0194814417224562,-0.0277424848476542,0.168683950446732,0.0859675927737583,-0.0128572406757949,-0.0350294362584892,0.0824475396382563,0.0127637274164049,0.0684581196005324,-0.0403004317595543,-0.0403925321774522,0.0534834816354969,0.0143941416139244,0.0904383537953272,0.217022270168157,0.0936722994151548,-0.0288530543584124,0.00975349767847546,-0.0164383833651744,0.165776983407953,-0.0420700889306088,0.047653804508472,0.0197332737319279,-0.000411298430493899,0.271399586510174,0.0774490904791908,0.038733833814494,0.00582985237951734,0.272696773560484,0.198738129028773,0.242105573303005,0.0238251801654107,0.145100223304573,0.246574432482822,-0.0109648013898521,-0.0614275214490584,0.0277203549879117,-0.0321763523886997,0.0470911118185223,-0.0891256267762795,0.176144483126038,0.143455300503203,-0.012677206373746
"10",0,0,0,0,0,0,0,0,0,1,0.411537701377303,0.311412065790537,0.231537438149256,0.0956708594900865,0.27545855645477,0.119867831477558,0.292478144030938,0.251467720855465,0.212172922883481,0.112938699918211,0.21045065489589,0.285342527525504,0.168542343322972,0.208373818594601,0.167475978234667,0.226100004363529,0.0483079715407867,-0.0430470852326407,0.245562604556944,0.15122327931357,0.184480456985479,-0.0225309276273577,0.258057568387556,0.072053942007522,0.10923610822062,0.136613184795748,0.0697915417989174,0.0628126006122562,0.0487417016771682,0.288286951082438,-0.0408277948074619,0.124158663568555,0.142338621791633,0.19001553123458,-0.00798449779915081,0.14163259965346,0.337098335034493,0.199105756938047,-0.00396909033000643,0.2545184077252,0.0324428792831166,0.0451901535220592,0.0410241277042753,0.069781542089515,0.0513260570269659
