"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55"
"1",1,0.425500252845199,-0.210410044685561,0.0442661599980588,-0.0070526481341077,-0.0562873776777102,-0.156001239076049,-0.201572567842428,0.129654412529572,-0.0943254527251089,0.02915630307185,-0.0532173506381157,-0.137192900725552,0.165786902801685,0.192206504905941,-0.0407926238541865,-0.199211478207974,-0.220930322279853,-0.0908801303470113,-0.0888134836334872,-0.157084777940442,-0.146222935354686,-0.0945526719900963,-0.203098509694672,-0.219682762019196,0.0293862609219463,0.186838998499614,0.082396459761379,-0.202456054800287,-0.154510690727281,-0.207281058310583,0.168953175191076,-0.219089621529518,-0.112086999197889,-0.0274711040284688,-0.0502331116178922,0.213946839788435,0.179313187043588,-0.0625832749896099,0.0832435082208604,0.306000342855884,0.181781430700642,0.249692294753155,0.0208656615411692,0.277465381748093,0.344757919708265,-0.263163915272217,0.00338303446135046,-0.0392233255017,-0.131905570347169,0.114742514607787,-0.0635981315599133,0.126585538381732,-0.0580348225922339,-0.213271798597478
"2",0,1,-0.27015793920742,0.232525919613337,0.0201267852017469,-0.0664083892658688,-0.117659588337795,-0.116404379283136,0.0708891927091674,-0.00127331182233307,0.113804100367617,-0.0630273102366976,-0.0770192034676277,0.282369369723983,0.260973443885908,-0.0447021387752561,-0.0254030007077549,-0.285144282878369,-0.0984928673220124,0.0146631378900399,0.00461317688303444,-0.0812166878791488,0.106557870526026,-0.199489403297353,-0.218461707833902,-0.0652685863729879,0.167478548319537,0.420120921375025,-0.273303359496663,-0.135775645117465,-0.165586329556673,0.0542253643267451,-0.095002792486513,0.01658875797401,-0.0223813443579577,0.173533922603883,-0.0477076252405986,0.264885336676747,-0.0436429222824479,0.166336046525201,0.225957085828417,-0.0434272053991744,0.285281585059337,-0.0591613696387912,0.349490969093906,0.222872371190104,-0.0944660544215795,0.257588736345894,-0.0228717240961081,-0.136318847566953,-0.0238856892211411,-0.012569354760126,0.18119769145672,-0.219139075713745,-0.174240380324714
"3",0,0,1,0.118565520143239,-0.0901811832284728,0.215369933819145,0.37582068852181,0.414101063746426,-0.0963593896475416,0.0650008809421848,-0.0967269817315917,0.374533127203223,-0.0471594829082563,-0.0926681999007344,0.109754025554257,-0.0383866691200968,0.472324220090691,0.425213833133913,-0.00604234695361182,-0.0461888378703219,0.167147986600362,-0.0218990423351841,0.110501448131857,0.629364211294585,0.725763590309386,0.0312300522563076,-0.169257263467682,-0.147708880499369,0.424737333419066,0.24616834525922,0.287037761343869,-0.0651601727534276,0.206697804086696,-0.0600908422918991,-0.0777974015583995,-0.00471651002509424,-0.0377537345701623,-0.0881744364523233,-0.00484491586166753,0.0589936355482204,-0.121794183024664,-0.0648065582256075,0.071849789931673,0.114306325627271,-0.166254184437507,-0.0479443727425216,0.547659358457906,0.27131887658454,0.00887772131420926,0.420011606545898,-0.0643357618532289,0.13281113252393,-0.236567116773018,-0.0127697641863028,-0.0215156592653072
"4",0,0,0,1,-0.101363143850329,-0.0666064845710672,-0.0556023176150958,-0.0119049299201783,-0.0109290587883141,-0.0338611109326422,0.068582429172214,-0.0264131629898375,-0.158010006269164,-0.0383943040762594,0.158366895036391,-0.0712664747719656,0.0575264982764622,0.0518410589336056,-0.14983598180993,-0.0177524781855375,0.0783453636835624,0.0356387308000928,0.015487090106365,-0.0443580484267591,-0.0809261776926502,0.0038547514929943,0.0725018179404378,0.0368919742796981,0.0372822159245802,-0.0389231392094502,-0.0370184406676293,-0.0185653293426135,0.0864455476804192,-0.00137228085258536,-0.0542268872053077,0.0743469027620324,0.0190628338058296,0.103305190096822,-0.0387423360789115,-0.0312065498156236,0.199408609608847,-0.0190124792876736,0.268649252713396,-0.0172963067966296,0.0689399066979936,0.079854134953264,0.0501114142138356,0.0888867438523505,-0.0157391684585691,-0.020495232667712,-0.0591014839984415,0.0337309696236796,-0.0961010552659491,-0.0038387867615759,-0.112623041832464
"5",0,0,0,0,1,0.0541793290630142,0.0825340371071493,-0.122588720490774,-0.00348916915720909,0.121290231472696,0.16292404319731,-0.0119349652939818,-0.0477779619883109,-0.0268358733633196,-0.0146156575081609,-0.0338378545506836,-0.0181794405140203,-0.0982938800825533,-0.0407855322879832,-0.0648601542111585,-0.0435323244516698,0.10090423233448,-0.0357040583029243,-0.049321341068013,-0.0838586620877888,0.0793516974155565,0.0157366423610158,-0.0370078346127465,-0.0884889584992851,-0.100971534930518,-0.135856628179853,-0.0888975895363717,-0.0143893656300737,-0.0687556698675663,0.0873416707029144,0.0294036830102453,-0.0913758905517314,0.0506599625288074,-0.0819841527753263,0.0545275083580576,-0.0726763434666882,-0.0509196748004008,0.0101703776754843,-0.0376600864454289,0.0405624835778139,-0.0253597884976089,-0.0657959277485594,-0.0495733350519566,-0.0869192646973759,0.062581820806647,-0.0627033853098638,-0.234173196302417,0.150428803051363,-0.115430241297674,-0.0539740700830306
"6",0,0,0,0,0,1,0.313982878311115,0.152623818749418,0.0156122146849838,0.242542410719267,0.264070744922105,0.359045001880221,-0.0153729640915274,-0.053249685414652,0.219645004394014,0.0825795560876443,0.288025870789998,0.263044847555553,0.0935440949689659,-0.0614739234468943,0.137809411144254,0.165672659908205,-0.0463551714004861,0.210610646117811,0.137478235960166,0.19484097203798,-0.0415949192677615,-0.222833007195758,0.284373643498504,0.147056402197264,0.205746994230727,-0.0470408632626362,0.201229947180645,0.0291550104016917,-0.0690490944009687,0.0148103145310055,0.0750277963863601,-0.0714462151963714,-0.0820390750128676,0.101387999642722,-0.118145852522802,0.109511021955354,0.0729973249152661,0.280268969919016,-0.161017609540402,0.148777674452619,0.29535093035335,0.0577798035681596,-0.0349932571021585,0.153850554185493,0.186424943348841,-0.130181659040585,-0.119436126486304,0.0954172851665738,-0.0574893748644213
"7",0,0,0,0,0,0,1,0.325408306481876,-0.19016846663069,0.2726830182413,0.0871796148504075,0.49777166354654,-0.0183135979448522,0.125566581959744,0.144871569318045,-0.0858921160149003,0.492308952418998,0.446254119323393,-0.0237388016951511,-0.0424896416716604,0.194652197631269,0.239960243136542,0.178437811868964,0.329711996695493,0.312437202984268,0.102787362253828,-0.100056370641076,-0.159583032650871,0.449704375089605,0.227202243698194,0.333909761680304,-0.154380749364183,0.409708403059885,0.0216146614746537,0.00579377324722934,0.0591513721388914,-0.14767784422544,0.0290461022381808,-0.0840781917830063,0.159164574046489,-0.210194158473733,-0.0657452489903201,0.0124576797789463,0.455012635913577,-0.0544365301995263,0.0027179569441152,0.528783172401197,0.264113929295589,-0.0873751811674191,0.480913598899265,0.34673471517761,-0.0598695419563506,-0.0524784958445199,-0.167135278737196,0.00195544314305961
"8",0,0,0,0,0,0,0,1,-0.198658444349709,0.0609049018294622,-0.166513338030229,0.320655956787728,-0.0339754118372395,0.232236765271212,0.253697397829463,-0.0915911144394611,0.464662699605738,0.463658288476992,-0.0153745813259144,-0.0286832742457324,0.184258692100593,-0.049951326420044,0.265225234402218,0.343913351991026,0.342500959344834,-8.27241862768576e-06,-0.189902900346277,-0.112063535182232,0.452009856749014,0.243242688051279,0.40581630543925,-0.113181340070051,0.336786558205906,0.0244325835857594,-0.0698184516805299,0.145514788718574,-0.206745956340999,-0.0253073519782518,0.00133365665954637,0.199609864241861,-0.213495411841172,-0.0913094313792913,0.00782556415961872,0.18874685303602,-0.0802783640242727,-0.0794634233123194,0.612730643422595,0.52975932785195,0.137185909691733,0.270107492944048,-0.0107264851910387,0.49920276162781,-0.447410143149344,-0.134423897977947,-0.0206306840919671
"9",0,0,0,0,0,0,0,0,1,-0.0307974213012346,-0.00424844549635909,-0.0733203772687376,-0.125800037449915,-0.141020987870149,0.065007152223788,-0.0284550111171975,-0.12183665753208,-0.137789413125606,-0.0321010487044654,-0.102325356655647,-0.0396823760331457,-0.149996530080793,-0.14922958158196,-0.0498174091702969,-0.0899585872930671,-0.0231381064066777,0.107031170422878,-0.0111141599290808,-0.137848214897288,-0.0977568310712968,-0.125842442532665,0.0573765619383222,-0.157220875138495,-0.0526038856130906,-0.0781486307426961,-0.114964771105835,0.15501089938426,-0.0407057417022635,-0.0724625573491898,-0.123053419652704,0.163900430795929,0.0039497019560911,0.118606427420498,-0.081506755528581,0.0416427511938822,0.119211334581277,-0.122654519196719,-0.182622381113567,-0.0809325298512847,-0.139951440621179,-0.0520680100602323,-0.194507972166672,0.0765037111187117,0.0391126960046723,-0.115782980191242
"10",0,0,0,0,0,0,0,0,0,1,0.303495697186264,0.197876421310541,0.12316758731435,-0.0372252507044525,0.167348484428957,0.00561435280032737,0.180033504531876,0.14348455178102,0.0834970331420028,-0.00227193511798471,0.0676389338246849,0.175464288265114,-0.0260723804521152,0.0765603899715877,0.0509112319347846,0.121529759730783,-0.0697848698969056,-0.159919303186066,0.138927017835342,0.0395322759379294,0.0740141990765861,-0.135833572866923,0.144923419243845,-0.0301618100213102,0.00657898604161047,0.0308322048924117,-0.0353417455226398,-0.065101733807424,-0.0657047509514663,0.130344142971433,-0.163116434916029,0.020169371295561,0.0205271676354246,0.0719787326293574,-0.104658909138025,0.0384910015220591,0.228703211704371,0.0979518425337003,-0.112301205048083,0.13930789765372,-0.0609849926542487,-0.0569078559616178,-0.0636528107053181,-0.0274160247788488,-0.0493048966375824
