"","small_tortoiseshell","orange_tip","purple_emperor","ringlet","high_brown_fritillary","dark.green_fritillary","silver.washed_fritillary","brown_argus","northern_brown_argus","pearl_bordered_fritillary","small_pearl.bordered_fritillary","green_hairstreak","chequered_skipper","holly_blue","small_heath","large_heath","clouded_yellow","small_blue","scotch_argus","mountain_ringlet","dingy_skipper","marsh_fritillary","brimstone","duke_of_burgundy_fritillary","silver.spotted_skipper","grayling","peacock","wall.brown","small_copper","adonis_blue","chalk.hill_blue","meadow_brown","marble_white","glanville_fritillary","heath_fritillary","purple_hairstreak","camberwell_beauty","large_skipper","swallowtail","speckled_wood","large_white","green.veined_white","small_white","silver.studded_blue","comma","common_blue","grizzled_skipper","gatekeeper","black_hairstreak","brown_hairstreak","lulworth_skipper","essex_skipper","small_skipper","red_admiral","painted_lady"
"small_pearl.bordered_fritillary",-7.00203340246091e-05,0.14771315451504,0.192161158497313,0.0861795364859116,0.59122893784018,0.540210994032331,0.549072573842672,-0.0785979406121131,0.196397903096319,0.536306787233725,1,0.303970821806321,0.439583964303966,-0.0130728093756545,0.408174111793902,0.290217690183088,0.276453092358958,0.334406522910302,0.492948136016094,0.27474372126299,0.281459651404678,0.537428867809587,-0.0172655847302418,0.278602728591354,0.211604679314766,0.479023868120862,0.0182807475400788,-0.0389929834138397,0.328740776155213,0.345801260312763,0.124912521089713,0.304428638287859,0.289514569116621,0.555568604034249,0.373066606004735,0.0672801797867598,0.47920030215106,0.0567141984244388,-0.0887483132181093,0.249284572930895,-0.0340977608948512,0.54188428379243,0.13076804600848,0.345391983592397,-0.0934368480833372,0.478913456601284,0.191099086743478,0.167687546626684,-0.170815200436118,0.475285493545213,0.680279840819411,-0.427462876937947,-0.140468381548407,0.144994655600491,0.0944916157934579
"green_hairstreak",-6.71949042337049e-05,0.382149510074316,0.358158870045022,0.296591469856107,0.35733579690766,0.373760263246871,0.451593723530285,0.290843596599579,0.135822955150258,0.313782994920883,0.303970821806321,1,0.0873250323799337,0.382364022064361,0.435669977781652,0.102206182326729,0.336577633958532,0.360332340196,0.104558355541663,0.108342831289007,0.370644413024812,0.302209850574778,0.354253567019381,0.390217848600904,0.429675508038591,0.227651228420856,0.374126852881947,0.239085074893117,0.361199035628944,0.457963742315787,0.438105752214314,0.429756339908927,0.429369173612272,0.327986664710542,0.242992246729874,0.294982768576329,0.436021142949696,0.409373273958185,0.000878569894853454,0.272945136461566,0.332796673066934,0.504232341873209,0.402660379305943,0.240424448000047,0.343487405960088,0.433871038887345,0.418675846421828,0.458700068988314,0.176792869510659,0.354461496248327,0.448605490776472,0.0985471876021322,0.329868732917359,0.400188119191783,0.327657412823023
"chequered_skipper",0.00102738240642289,-0.141639223071097,-0.0839458002336212,-0.138306913102842,0.394568024984123,0.311636487219256,0.256381640385861,-0.310549074445239,0.116672496874072,0.366091902962894,0.439583964303966,0.0873250323799337,1,-0.318380966079155,0.101139649210455,0.262065227921804,0.0332257861508958,0.0732126867929873,0.52338694094753,0.237211394385302,0.01711535448099,0.377117422217219,-0.298990329070155,-0.00636083736729685,-0.131493027678039,0.37847499373377,-0.273318062424222,-0.227667410636803,0.0672262337655666,-0.00943998755170408,-0.217392043044959,-0.021287523196763,-0.0246006514455492,0.39229683987925,0.237943719666036,-0.158050965410429,0.173876787342052,-0.261012934472637,-0.0538670620637204,0.0596582807009279,-0.302577003364005,0.183740977310486,-0.183415703814772,0.196941509177037,-0.36295037354277,0.179461142430556,-0.126297414218502,-0.195167868101653,-0.31643288083548,0.250823600573486,0.450679895935797,-0.484282025660309,-0.395997178842265,-0.160953157922803,-0.166110950404273
"holly_blue",0.00195170701779609,0.723316523355865,0.662842849785524,0.60755233664421,0.128460420119984,0.209225126860787,0.397968123491033,0.784890575197222,0.123929061947518,0.0788949303501541,-0.0130728093756545,0.382364022064361,-0.318380966079155,1,0.536316902582345,-0.0968593213332966,0.472115295113841,0.472368938264015,-0.373891359782343,0.0110796424217117,0.535940850677937,0.051881051816522,0.849043859122658,0.600008210227214,0.803516846879314,-0.0594114579555523,0.847764974230431,0.629295385416174,0.474996616385659,0.715629170962756,0.881606786590342,0.695231150021039,0.668644808436665,0.235098291392727,0.192567335956624,0.630644294745649,0.46040306273251,0.883361508277886,0.216287888327546,0.353331977696629,0.830898669862589,0.619406614845371,0.798225780219721,0.170727798600623,0.905288764658798,0.45794097718502,0.756483898411031,0.877327324140772,0.692858414787987,0.272508983062157,0.319645827260426,0.762993474809893,0.921843910465952,0.78230098721333,0.676830857978123
"small_heath",-9.34330971609953e-05,0.529322016792224,0.502016339173377,0.415024776262658,0.47905223790875,0.502861310405066,0.609610358242434,0.41657423415736,0.188086467719838,0.422166653500226,0.408174111793902,0.435669977781652,0.101139649210455,0.536316902582345,1,0.135319673409787,0.459185335416603,0.497054675772848,0.128727852990569,0.147627566405436,0.509521012108236,0.406601379487605,0.499077915945317,0.538269915049724,0.598322449353564,0.302324394219203,0.520222714810502,0.341264859274659,0.496423738854837,0.631860582154611,0.613373323072713,0.589922791554817,0.594323249883197,0.442573161083904,0.324665789326673,0.415746260493271,0.598901944950111,0.571270199659636,0.00594095352352192,0.377279344630293,0.474724780813649,0.689689790329349,0.562638766159695,0.320500373205162,0.490872917818859,0.590451715206472,0.581305229221309,0.643715839898125,0.26991462301811,0.481135290933644,0.60808092729149,0.152317908461792,0.471253321404515,0.562054062033266,0.461437418007436
"large_heath",6.66169701483411e-06,-0.00278811559370305,0.0171119461687558,-0.0223048439494257,0.280115238884309,0.240033792940817,0.218529639709276,-0.109258232480111,0.0827542166591422,0.254801750017081,0.290217690183088,0.102206182326729,0.262065227921804,-0.0968593213332966,0.135319673409787,1,0.0794345100111711,0.104884519172182,0.300838941387361,0.141203805811859,0.0759898185456309,0.257521035148285,-0.0897946283454601,0.0694215886942254,0.0127649744596706,0.245394994358065,-0.0726367057082402,-0.0765441290033281,0.107551532860729,0.0832376094406379,-0.0348382591317722,0.0714400655114759,0.0667775327286167,0.252680946501391,0.162781744806101,-0.0311169866727997,0.181420412623724,-0.0600027520451124,-0.0397514333305695,0.080249942611399,-0.0957384753296796,0.192616361329309,-0.0211178865348586,0.149455321503651,-0.128944841618101,0.179210504984274,0.0120202742407096,-0.015202926051945,-0.141057304819798,0.199796268958537,0.314315394391082,-0.238775623523962,-0.145358056265554,-0.0131246030941173,-0.0242383288678508
"clouded_yellow",-6.6037416588172e-05,0.441502210031504,0.408626151219162,0.348964989543378,0.336647700251098,0.364769550261414,0.459988832096416,0.374993526404608,0.136864335060831,0.293341172629361,0.276453092358958,0.336577633958532,0.0332257861508958,0.472115295113841,0.459185335416603,0.0794345100111711,1,0.38688076429302,0.0460989467894986,0.0929881545885186,0.402340758502844,0.281229426461275,0.440106594892458,0.431912749616271,0.496345151625243,0.201662753379597,0.450979468626642,0.302190625256286,0.384860270474522,0.510909983814395,0.519132860727817,0.477148766469083,0.475329515892035,0.320184146464193,0.233412827308528,0.351898207207147,0.449868139364408,0.489526319931619,0.0296680264003699,0.296350210556973,0.416820775631204,0.535261374079263,0.475312522499311,0.23333048091779,0.43736514336374,0.451422958973019,0.477701643723908,0.533722578513328,0.260556306620228,0.353881402078009,0.440199868620322,0.200103225874765,0.42919295309639,0.463945881675199,0.389294236541316
"small_blue",-7.81582812301846e-05,0.450628425542951,0.42719636561262,0.3560905457883,0.392765438777717,0.417080029962124,0.508638571702783,0.370910648584173,0.15076782362219,0.343749278439658,0.334406522910302,0.360332340196,0.0732126867929873,0.472368938264015,0.497054675772848,0.104884519172182,0.38688076429302,1,0.0905972648826994,0.115475187092286,0.432522600681358,0.331502413450495,0.44113270880787,0.452242385461756,0.513925321537198,0.245371105229848,0.456869759134631,0.298223968536325,0.423980083304613,0.536216205957244,0.530886278018666,0.504589391273146,0.499781953608322,0.365038760084159,0.26942136186808,0.360274848557727,0.488896603779454,0.494381569736317,0.0152874584436823,0.313241754833634,0.420749820145408,0.578624398378301,0.48155511816909,0.260448546749078,0.433017057369964,0.492521871957133,0.498151974811579,0.549993527363809,0.245854207896761,0.396319037822602,0.50050399171878,0.161673979575007,0.420189652421778,0.478037384952526,0.396018495312919
"scotch_argus",0.000632139505695382,-0.167805224185112,-0.0911686288347925,-0.167735245395463,0.45588663715163,0.360382958754465,0.294823470757622,-0.368858888657239,0.136927975054786,0.4125056779528,0.492948136016094,0.104558355541663,0.52338694094753,-0.373891359782343,0.128727852990569,0.300838941387361,0.0460989467894986,0.0905972648826994,1,0.274905094322689,0.0201422944167886,0.428087035654145,-0.357531798521979,-1.2686951152315e-05,-0.139569152603287,0.426789401026097,-0.325513757521192,-0.264548333663751,0.0964419408094063,0.00805403851644412,-0.251220114084395,-0.00556514619862006,-0.0239142534592853,0.478302006619241,0.28717815454085,-0.185761813476213,0.221103495129809,-0.313595483342443,-0.0759271506883279,0.0758459044688048,-0.358456634868971,0.237023711985149,-0.21657966990264,0.237729642829253,-0.43805749388473,0.221601818888994,-0.149728481806087,-0.229066881927719,-0.376167285528088,0.294948137424259,0.545090397393322,-0.609107142685009,-0.481027168426729,-0.19383658444259,-0.189316365263919
"mountain_ringlet",0.000140577480579727,0.0530871950479158,0.0552257717296004,0.0316526545873387,0.252833519929472,0.222973922173915,0.210109624752692,-0.00470105859322964,0.0733073817054322,0.232613697374725,0.27474372126299,0.108342831289007,0.237211394385302,0.0110796424217117,0.147627566405436,0.141203805811859,0.0929881545885186,0.115475187092286,0.274905094322688,1,0.100411869377412,0.23854027390191,0.0116336215679875,0.0922673333654696,0.064473241406701,0.223113397326817,0.0232460167025968,-0.00316456878703611,0.116527625519014,0.115570940034547,0.0479870801942634,0.100691948249838,0.102487530123814,0.214119854186525,0.13670068983046,0.0283170385716822,0.171071215037476,0.034939511857067,-0.0194152145231376,0.0895944252140543,0.00855144703837693,0.191633017828427,0.0547205611580561,0.131782523005821,-0.00630375025669881,0.170251411762671,0.0727851063053078,0.0631251511028856,-0.0409572568384139,0.184651811773069,0.28320631198999,-0.0863576785504195,-0.0159671290050333,0.0549778354913616,0.0380142597757911
