"","coefficient","posterior.mean","lower","upper","sd","coefVar","qcd","qcd2","gini","model","species"
"2640","bio3","-0.15237419386925","-0.24926","-0.055736","0.000574894485839129","-0.176195125466983","-0.121611103904527","-0.341260835040003","-0.0997481709697156","Ovaskainen 2016 NS","Phoebe"
"2641","bio5","-0.017311462023475","-0.0302015","-0.00460205","5.27433342397347e-05","-0.443803353762193","-0.301881766463078","-0.869924279377128","-0.250105025255631","Ovaskainen 2016 NS","Phoebe"
"2642","bio8","-0.00800323511250001","-0.0129075","-0.0033378","1.75993946395352e-05","-0.732278950444617","-0.495263564017821","-1.42468693387069","-0.413366521147839","Ovaskainen 2016 NS","Phoebe"
"2643","bio9","-0.00621595005670002","-0.010667","-0.0020705","0.000146695833828999","9.15229944912234","6.0821399452261","15.048925264082","5.13133732790095","Ovaskainen 2016 NS","Phoebe"
"2644","bio15","-0.138544065","-0.169225","-0.1114","0.000145468666475166","0.282188705170647","0.183221849613543","0.572137734011343","0.158713460662882","Ovaskainen 2016 NS","Phoebe"
"2645","bio16","-0.0036377513795125","-0.0150045","0.00663615","0.000105898374214593","3.04877271759073","2.29629144936697","3.47448352820834","1.73177936084353","Ovaskainen 2016 NS","Phoebe"
"2646","bio18","0.025686905825","0.0135665","0.039864","0.00822936268488879","0.281329921983102","0.187254913717637","0.547935812361424","0.158370886783247","Ovaskainen 2016 NS","Phoebe"
"2647","intercept","16.7839053","11.1235","23.1285","0.00820291352050807","0.429443341624541","0.290920678304633","0.806064088147284","0.241409197187007","Ovaskainen 2016 NS","Olive-sided"
"2648","bio2","0.00925109946725","-0.022463","0.0406565","2.62961941149685e-05","-0.462128527526721","-0.313485060825189","-0.887826145825474","-0.260975439765791","Ovaskainen 2016 NS","Olive-sided"
"2649","bio3","-0.241036855875","-0.368855","-0.118355","0.000561449436136442","0.637620657227938","0.450474536038866","1.08695751627358","0.358919670030703","Ovaskainen 2016 NS","Olive-sided"
"2650","bio5","-0.0574886817500001","-0.081832","-0.035925","0.0441880337330447","-0.118554263878187","-0.0802804981259823","-0.232423917752412","-0.0670051634345536","Ovaskainen 2016 NS","Olive-sided"
"2651","bio8","-0.00699771392825001","-0.0129185","-0.00123225","0.000114882597545957","1.39736369306226","0.969148843134707","2.53710609667881","0.789001897218081","Ovaskainen 2016 NS","Olive-sided"
"2652","bio9","0.00955866276247499","0.00274005","0.016612","0.00082398603163483","2.35735240925833","1.61856723363445","4.11497685947645","1.32392665532206","Ovaskainen 2016 NS","Olive-sided"
"2653","bio15","0.012823017232475","-0.011137","0.0360865","0.00030421763263655","0.295485018355949","0.200810209605565","0.573549107442009","0.16689899619931","Ovaskainen 2016 NS","Olive-sided"
"2654","bio16","-0.02077560545","-0.0304205","-0.011838","0.000103446317105235","0.952632400159279","0.660424163647464","1.72997437046503","0.539635656986736","Ovaskainen 2016 NS","Olive-sided"
"2655","bio18","0.02024116075725","0.0093945","0.031605","1.20185027712007e-05","-0.123356390941154","-0.0835900713600054","-0.241538608069618","-0.0695537962368836","Ovaskainen 2016 NS","Olive-sided"
"2656","intercept","-6.99368215500001","-11.1115","-3.1467","0.881566645888693","4.03858455781252","2.8769293132781","6.85528740326098","2.27740975819636","Ovaskainen 2016 NS","Flycatcher"
"2657","bio2","0.0714852522500003","0.046803","0.0978825","0.000174030546418669","-0.318861219737603","-0.212414978627535","-0.609554490669336","-0.180195600055309","Ovaskainen 2016 NS","Flycatcher"
"2658","bio3","-0.0607738769690101","-0.15939","0.035951","0.00695381945658902","-0.335351533752998","-0.224879078956332","-0.642596307052255","-0.189093380884308","Ovaskainen 2016 NS","Flycatcher"
"2659","bio5","-0.00962837751997499","-0.0207055","0.0011015","0.00021876333627772","-0.18889210259166","-0.122774123931311","-0.361964138536124","-0.105841723406208","Ovaskainen 2016 NS","Flycatcher"
"2660","bio8","0.0016762403171","-0.00260645","0.00600685","2.94145696120497e-05","0.229387955852247","0.154021439272364","0.444860213277716","0.129124036016898","Ovaskainen 2016 NS","Flycatcher"
"2661","bio9","0.000776938123690001","-0.0034532","0.00487305","1.36489584890113e-05","-0.307723282119505","-0.209596719818674","-0.598630723357594","-0.17385438078846","Ovaskainen 2016 NS","Flycatcher"
"2662","bio15","-0.01408096483095","-0.0361705","0.00786095","0.000483693752266975","-0.201776785864978","-0.135978157448393","-0.379480472261218","-0.113556153942939","Ovaskainen 2016 NS","Flycatcher"
"2663","bio16","-0.004464437663425","-0.012754","0.00216945","7.84710824002829e-06","0.61235876577022","0.397686742812586","1.24785112637984","0.344291492771287","Ovaskainen 2016 NS","Flycatcher"
"2664","bio18","-0.00540200145802501","-0.014103","0.0041756","8.64259115679923e-05","18.2436075707884","44.3580020200165","7.6538608385186","10.1809498593568","Ovaskainen 2016 NS","Flycatcher"
"2665","intercept","4.3643989","2.81665","5.931","0.0127989758753765","-0.240513183742173","-0.159738471142711","-0.448317943545319","-0.13461159497683","Ovaskainen 2016 NS","Eastern"
"2666","bio2","0.02382641186","0.011928","0.036219","0.000718401769834368","0.394296318034137","0.244108865852565","0.71638132989174","0.217411837014561","Ovaskainen 2016 NS","Eastern"
"2667","bio3","-0.0670882095000001","-0.11515","-0.021084","0.000287617396932648","-1.15191696316451","-0.75259435894683","-2.26454764645981","-0.647224409109707","Ovaskainen 2016 NS","Eastern"
"2668","bio5","-0.01111026455","-0.0160945","-0.0060225","8.59143811933079e-05","-0.179356263646101","-0.121595541868309","-0.351421297861947","-0.101135004292054","Ovaskainen 2016 NS","Eastern"
"2669","bio8","-0.00610542521250002","-0.0087967","-0.00347445","1.35361175372994e-05","-0.303490658733064","-0.202437510028393","-0.580811635956062","-0.171102028614162","Ovaskainen 2016 NS","Eastern"
"2670","bio9","-0.00670591719999999","-0.0093223","-0.00411375","4.77695953550145e-05","0.45601228190719","0.33157755674312","0.817422218463589","0.259101002584253","Ovaskainen 2016 NS","Eastern"
"2671","bio15","0.022121070325","0.013535","0.0315625","0.0409420067660348","0.355297480526812","0.237840916417718","0.69421461439044","0.199915165478038","Ovaskainen 2016 NS","Eastern"
"2672","bio16","-0.000415227414202499","-0.002035","0.00116655","0.000195788819862735","0.734720545431095","0.506823483054753","1.44144489055529","0.415436116182386","Ovaskainen 2016 NS","Eastern"
"2673","bio18","-0.0176176685","-0.0210335","-0.014479","0.000446259925370109","-0.289829502886638","-0.198010070615275","-0.563842401012787","-0.16355890319862","Ovaskainen 2016 NS","Eastern"
"2674","intercept","-14.2253946685","-24.983","-4.2513","3.99949092234787","-0.811431636315147","-0.56813469842775","-1.42154705839224","-0.45880798204487","Ovaskainen 2016 NS","Wood-Pewee"
"2675","bio2","0.0926248184999998","0.0421715","0.14834","0.000265331235179365","-0.262008668922794","-0.180337678026091","-0.506720046075174","-0.1480185283847","Ovaskainen 2016 NS","Wood-Pewee"
"2676","bio3","0.0879185235219999","-0.0973285","0.305965","0.00692023567394554","-0.422159682689328","-0.287378603302719","-0.804495584971753","-0.238980038200774","Ovaskainen 2016 NS","Wood-Pewee"
"2677","bio5","-0.0373685856350001","-0.0808005","-0.0082309","0.000168238598056089","0.185483097731688","0.126514056772865","0.358351802036124","0.104770674056154","Ovaskainen 2016 NS","Wood-Pewee"
"2678","bio8","0.000227571767525001","-0.010133","0.012025","2.31364239895099e-05","2.39656603048817","1.56932776149353","5.07539835040488","1.34692650094995","Ovaskainen 2016 NS","Wood-Pewee"
"2679","bio9","0.0138836021925","0.00339065","0.0273605","0.00016751222927705","1.11045676713698","0.727743549610363","1.63692575717693","0.616926066851078","Ovaskainen 2016 NS","Wood-Pewee"
"2680","bio15","0.00082291386775","-0.049493","0.054466","0.000487103929760906","-0.160240923815926","-0.106876543285521","-0.313166042366832","-0.0901936188424924","Ovaskainen 2016 NS","Wood-Pewee"
"2681","bio16","-0.014383218877325","-0.0471245","0.0025971","0.000165037040817596","-0.553946329529582","-0.328941336276424","-0.855392604606833","-0.295651648381248","Ovaskainen 2016 NS","Wood-Pewee"
"2682","bio18","0.006989647816675","-0.0192395","0.0419055","1.39438844830327e-05","-0.279586606668241","-0.185562606785453","-0.547924126367528","-0.157687583935095","Ovaskainen 2016 NS","Wood-Pewee"
"2683","intercept","-0.3993740886525","-1.73075","0.97887","0.0014486951580213","-0.326769013672343","-0.220549760456661","-0.622228417792451","-0.18462411855959","Ovaskainen 2016 NS","Western"
"2684","bio2","0.01572205686775","0.001062295","0.0300015","0.000118480818660418","-0.294315223853375","-0.197396631800465","-0.580450379202111","-0.166078661705188","Ovaskainen 2016 NS","Western"
"2685","bio3","-0.12988023125","-0.18008","-0.0835425","0.000219874162704841","0.551847958903735","0.359013422289932","1.11100051460829","0.30979853655924","Ovaskainen 2016 NS","Western"
"2686","bio5","0.000644567952514999","-0.0049683","0.00631645","0.000123543032776728","0.320625228978551","0.208915256243342","0.597986045730682","0.179544994721676","Ovaskainen 2016 NS","Western"
"2687","bio8","-0.007210036725","-0.0095463","-0.004941","0.0401922456490654","-0.466670630251037","-0.328262051334793","-0.835892692903566","-0.263061758200574","Ovaskainen 2016 NS","Western"
"2688","bio9","-0.00322682473425","-0.0053426","-0.00120175","9.57299210838743e-05","0.154360481403067","0.10484669702087","0.292329987136185","0.0871063550615902","Ovaskainen 2016 NS","Western"
"2689","bio15","-0.0351134997499999","-0.045052","-0.025552","0.00275532978870937","0.569379069402417","0.39153599948272","1.08274048960439","0.31930672614927","Ovaskainen 2016 NS","Western"
"2690","bio16","0.00482464761000002","0.00223815","0.0070866","1.56856455088001e-05","0.0863916977996425","0.0581097978275076","0.168181008008424","0.048720031625463","Ovaskainen 2016 NS","Western"
"2691","bio18","0.005550417975","0.0029616","0.00832015","1.76309342021843e-05","-0.374643105012877","-0.25428400447955","-0.730032009445766","-0.211213715285484","Ovaskainen 2016 NS","Western"
"2692","intercept","-14.2253946685","-24.983","-4.2513","3.99949092234787","-0.811431636315147","-0.56813469842775","-1.42154705839224","-0.45880798204487","Ovaskainen 2016 NS","Wood-Pewee"
"2693","bio2","0.0926248184999998","0.0421715","0.14834","0.000265331235179365","-0.262008668922794","-0.180337678026091","-0.506720046075174","-0.1480185283847","Ovaskainen 2016 NS","Wood-Pewee"
"2694","bio3","0.0879185235219999","-0.0973285","0.305965","0.00692023567394554","-0.422159682689328","-0.287378603302719","-0.804495584971753","-0.238980038200774","Ovaskainen 2016 NS","Wood-Pewee"
"2695","bio5","-0.0373685856350001","-0.0808005","-0.0082309","0.000168238598056089","0.185483097731688","0.126514056772865","0.358351802036124","0.104770674056154","Ovaskainen 2016 NS","Wood-Pewee"
"2696","bio8","0.000227571767525001","-0.010133","0.012025","2.31364239895099e-05","2.39656603048817","1.56932776149353","5.07539835040488","1.34692650094995","Ovaskainen 2016 NS","Wood-Pewee"
"2697","bio9","0.0138836021925","0.00339065","0.0273605","0.00016751222927705","1.11045676713698","0.727743549610363","1.63692575717693","0.616926066851078","Ovaskainen 2016 NS","Wood-Pewee"
"2698","bio15","0.00082291386775","-0.049493","0.054466","0.000487103929760906","-0.160240923815926","-0.106876543285521","-0.313166042366832","-0.0901936188424924","Ovaskainen 2016 NS","Wood-Pewee"
"2699","bio16","-0.014383218877325","-0.0471245","0.0025971","0.000165037040817596","-0.553946329529582","-0.328941336276424","-0.855392604606833","-0.295651648381248","Ovaskainen 2016 NS","Wood-Pewee"
"2700","bio18","0.006989647816675","-0.0192395","0.0419055","1.39438844830327e-05","-0.279586606668241","-0.185562606785453","-0.547924126367528","-0.157687583935095","Ovaskainen 2016 NS","Wood-Pewee"
"2701","intercept","-13.0599705","-15.333","-10.9615","0.00228191333305131","-0.282919340508523","-0.191725264424639","-0.543421984901718","-0.159950817781662","Ovaskainen 2016 NS","Yellow-bellied"
"2702","bio2","-0.00791047070724999","-0.021756","0.00599385","8.25639534756585e-05","2.04907591099994","1.38792522130877","3.85962250643611","1.15509575399933","Ovaskainen 2016 NS","Yellow-bellied"
"2703","bio3","0.00462964346858501","-0.042681","0.0515135","8.75927869242188e-05","0.325636461896971","0.224341876757125","0.6306464626164","0.184022926198317","Ovaskainen 2016 NS","Yellow-bellied"
"2704","bio5","0.0507050745","0.0428665","0.059205","0.0150534715208561","-0.213483897616651","-0.141531915233332","-0.429211794339712","-0.120165235425644","Ovaskainen 2016 NS","Yellow-bellied"
"2705","bio8","-0.0029962215208925","-0.00560765","-0.000444515","9.31266146549595e-05","0.467300339624177","0.312411240192769","0.921889136845814","0.263351383861394","Ovaskainen 2016 NS","Yellow-bellied"
"2706","bio9","-0.01163024685","-0.0143465","-0.00904275","0.000252103951364105","-0.201783695522015","-0.135451196243768","-0.397021939723993","-0.11357800213376","Ovaskainen 2016 NS","Yellow-bellied"
"2707","bio15","-0.0620775277499998","-0.0717455","-0.052526","0.000338075015403158","0.116679641914377","0.0798283629203985","0.229379198428222","0.0659814816385469","Ovaskainen 2016 NS","Yellow-bellied"
"2708","bio16","-0.000818186590936252","-0.00501795","0.0032312","6.40266084234463e-06","-0.442651387076112","-0.30213030230497","-0.886161604668469","-0.249695450841023","Ovaskainen 2016 NS","Yellow-bellied"
"2709","bio18","0.00419299457663001","-1.52095e-05","0.00861435","2.3277939974212e-05","0.421150571612036","0.28496673568914","0.799460621042322","0.237309105446616","Ovaskainen 2016 NS","Yellow-bellied"
"2710","intercept","-6.99368215500001","-11.1115","-3.1467","0.881566645888693","4.03858455781252","2.8769293132781","6.85528740326098","2.27740975819636","Ovaskainen 2016 NS","Flycatcher"
"2711","bio2","0.0714852522500003","0.046803","0.0978825","0.000174030546418669","-0.318861219737603","-0.212414978627535","-0.609554490669336","-0.180195600055309","Ovaskainen 2016 NS","Flycatcher"
"2712","bio3","-0.0607738769690101","-0.15939","0.035951","0.00695381945658902","-0.335351533752998","-0.224879078956332","-0.642596307052255","-0.189093380884308","Ovaskainen 2016 NS","Flycatcher"
"2713","bio5","-0.00962837751997499","-0.0207055","0.0011015","0.00021876333627772","-0.18889210259166","-0.122774123931311","-0.361964138536124","-0.105841723406208","Ovaskainen 2016 NS","Flycatcher"
"2714","bio8","0.0016762403171","-0.00260645","0.00600685","2.94145696120497e-05","0.229387955852247","0.154021439272364","0.444860213277716","0.129124036016898","Ovaskainen 2016 NS","Flycatcher"
"2715","bio9","0.000776938123690001","-0.0034532","0.00487305","1.36489584890113e-05","-0.307723282119505","-0.209596719818674","-0.598630723357594","-0.17385438078846","Ovaskainen 2016 NS","Flycatcher"
"2716","bio15","-0.01408096483095","-0.0361705","0.00786095","0.000483693752266975","-0.201776785864978","-0.135978157448393","-0.379480472261218","-0.113556153942939","Ovaskainen 2016 NS","Flycatcher"
"2717","bio16","-0.004464437663425","-0.012754","0.00216945","7.84710824002829e-06","0.61235876577022","0.397686742812586","1.24785112637984","0.344291492771287","Ovaskainen 2016 NS","Flycatcher"
"2718","bio18","-0.00540200145802501","-0.014103","0.0041756","8.64259115679923e-05","18.2436075707884","44.3580020200165","7.6538608385186","10.1809498593568","Ovaskainen 2016 NS","Flycatcher"
"2719","intercept","-10.111009825","-12.273","-8.01905","0.00791234447793031","0.408496642172608","0.273365471332083","0.791286084546758","0.230659617311666","Ovaskainen 2016 NS","Cordilleran"
"2720","bio2","-0.0026394115369","-0.016707","0.0118795","0.000256578072427313","-0.141609280392811","-0.0962278239336112","-0.27275426344426","-0.0799111633487977","Ovaskainen 2016 NS","Cordilleran"
"2721","bio3","-0.0487912873892499","-0.096078","-0.0025153","0.000256144679044722","-6.58626610413325","-4.93123179574046","-7.8874176897856","-3.70184301395507","Ovaskainen 2016 NS","Cordilleran"
"2722","bio5","0.03170177425","0.023246","0.040452","7.22484030793353e-05","0.378315035350422","0.258505877057862","0.726020399358974","0.213573043549205","Ovaskainen 2016 NS","Cordilleran"
"2723","bio8","-0.009145154425","-0.012025","-0.0063454","0.00898953012101102","0.21819440481519","0.149208934739001","0.420599460027696","0.123262466645128","Ovaskainen 2016 NS","Cordilleran"
"2724","bio9","-0.0002899083012108","-0.0026721","0.0021641","0.000131026040260998","-0.16266939414559","-0.112278024379371","-0.314022536030122","-0.0920887979693517","Ovaskainen 2016 NS","Cordilleran"
"2725","bio15","-0.0468184275000001","-0.058648","-0.035569","0.00338492336414619","-1.0250818850258","-0.696548295240535","-1.96270566499617","-0.580147359343103","Ovaskainen 2016 NS","Cordilleran"
"2726","bio16","-0.00167337836635","-0.0063384","0.00275775","6.1355699178388e-05","-0.29891445276533","-0.193795210370412","-0.537446652401908","-0.166313569376621","Ovaskainen 2016 NS","Cordilleran"
"2727","bio18","0.016225481775","0.0116495","0.0212515","5.25354941935233e-05","-1.75451310721922","-1.13755555780733","-4.06044820986833","-0.987169921631865","Ovaskainen 2016 NS","Cordilleran"
"2728","intercept","-6.99368215500001","-11.1115","-3.1467","0.881566645888693","4.03858455781252","2.8769293132781","6.85528740326098","2.27740975819636","Ovaskainen 2016 NS","Flycatcher"
"2729","bio2","0.0714852522500003","0.046803","0.0978825","0.000174030546418669","-0.318861219737603","-0.212414978627535","-0.609554490669336","-0.180195600055309","Ovaskainen 2016 NS","Flycatcher"
"2730","bio3","-0.0607738769690101","-0.15939","0.035951","0.00695381945658902","-0.335351533752998","-0.224879078956332","-0.642596307052255","-0.189093380884308","Ovaskainen 2016 NS","Flycatcher"
