"","Crinia.sig","Lim.dumer","Lim.peron","Lim.tas","Para.has","Lit.ewing","Lit.verr","Lit.peron","Lit.rani"
"Crinia.sig",1,-0.348518699159693,-0.146151411611218,-0.660844646595702,-0.226682316657865,0.03304244618198,0.124070665613983,-0.0376822378573248,-0.728153403819095
"Lim.dumer",-0.348518699159693,1,-0.15245497901207,-0.315697772641904,0.088780349315541,0.177232212943232,0.139690249418228,-0.211377120664264,-0.877945611420966
"Lim.peron",-0.146151411611219,-0.152454979012069,1,-0.210400560313935,-0.223854971506282,-0.00348915527131261,0.18037747196065,-0.0558069384748259,-0.602788443710606
"Lim.tas",-0.660844646595703,-0.315697772641905,-0.210400560313935,1,-0.47040433734329,-0.614734388085614,-0.494599218846755,-0.591456659193521,-0.447806202910518
"Para.has",-0.226682316657866,0.0887803493155417,-0.223854971506283,-0.470404337343289,1,0.152041800044441,0.0957256180314298,-0.138202777669117,-0.85465896453165
"Lit.ewing",0.0330424461819802,0.177232212943232,-0.00348915527131341,-0.614734388085614,0.15204180004444,1,0.513480947330838,0.0793091066262824,-0.903190466553754
"Lit.verr",0.124070665613983,0.139690249418229,0.18037747196065,-0.494599218846755,0.0957256180314296,0.513480947330838,1,0.264904686309115,-0.860133189737259
"Lit.peron",-0.0376822378573247,-0.211377120664264,-0.055806938474826,-0.591456659193522,-0.138202777669117,0.0793091066262833,0.264904686309115,1,-0.847685294825187
"Lit.rani",-0.728153403819095,-0.877945611420966,-0.602788443710606,-0.447806202910518,-0.85465896453165,-0.903190466553753,-0.860133189737259,-0.847685294825185,1
