"","Crinia.sig","Lim.dumer","Lim.peron","Lim.tas","Para.has","Lit.ewing","Lit.verr","Lit.peron","Lit.rani"
"Crinia.sig",1,0.166357024836533,0.156107181602389,0.166780758134925,0.16845349931027,0.163498351646352,0.153340644114797,0.181606963734854,0.18485219716514
"Lim.dumer",0.166357024836533,1,0.146237231149928,0.157386472368959,0.147401902186497,0.145646450044736,0.139838811355499,0.187057824219678,0.195275896826071
"Lim.peron",0.156107181602389,0.146237231149928,1,0.163276412000248,0.153606469576402,0.140548700338938,0.135221581940509,0.175443090133129,0.194666048751072
"Lim.tas",0.166780758134925,0.157386472368959,0.163276412000248,1,0.159086492488996,0.162614427751041,0.160612977173712,0.17707572402699,0.187620295024118
"Para.has",0.16845349931027,0.147401902186497,0.153606469576402,0.159086492488996,1,0.15383041406405,0.145502231876727,0.178221624214713,0.198265929788489
"Lit.ewing",0.163498351646352,0.145646450044736,0.140548700338938,0.162614427751041,0.15383041406405,1,0.129960205359159,0.192902964239403,0.198965380606611
"Lit.verr",0.153340644114797,0.139838811355499,0.135221581940509,0.160612977173712,0.145502231876727,0.129960205359159,1,0.183099539949224,0.205472677015963
"Lit.peron",0.181606963734854,0.187057824219678,0.175443090133129,0.17707572402699,0.178221624214713,0.192902964239403,0.183099539949224,1,0.217649785658205
"Lit.rani",0.18485219716514,0.195275896826071,0.194666048751072,0.187620295024118,0.198265929788489,0.198965380606611,0.205472677015963,0.217649785658205,1
