"","Anhinga","Double.crested.Cormorant","American.White.Pelican","Common.Merganser","Hooded.Merganser","American.Black.Duck","Mottled.Duck","Gadwall","American.Wigeon","Green.winged.Teal","Blue.winged.Teal","Cinnamon.Teal","Northern.Shoveler","Northern.Pintail","Wood.Duck","Redhead","Canvasback","Greater.Scaup","Lesser.Scaup","Ring.necked.Duck","Common.Goldeneye","Barrow.s.Goldeneye","Bufflehead","Ruddy.Duck","Canada.Goose","Black.bellied.Whistling.Duck","Mute.Swan","White.Ibis","White.faced.Ibis","Wood.Stork","American.Bittern","Great.Egret","Snowy.Egret","Tricolored.Heron","Little.Blue.Heron","Cattle.Egret","Green.Heron","Black.crowned.Night.Heron","Yellow.crowned.Night.Heron","Sandhill.Crane","Virginia.Rail","Sora","Common.Gallinule","American.Coot","Wilson.s.Phalarope","American.Avocet","Black.necked.Stilt","American.Woodcock","Eurasian.Collared.Dove","Wilson.s.Snipe","Marbled.Godwit","Greater.Yellowlegs","Lesser.Yellowlegs","Willet","Upland.Sandpiper","Spotted.Sandpiper","Long.billed.Curlew","Killdeer","Gray.Partridge","Chukar","Northern.Bobwhite","Mountain.Quail","Scaled.Quail","California.Quail","Gambel.s.Quail","Sooty.Grouse","Ruffed.Grouse","Willow.Ptarmigan","Greater.Prairie.Chicken","Sharp.tailed.Grouse","Ring.necked.Pheasant","Wild.Turkey","Band.tailed.Pigeon","Rock.Pigeon","Mourning.Dove","White.winged.Dove","Common.Ground.Dove","Inca.Dove","Turkey.Vulture","Black.Vulture","Swallow.tailed.Kite","Mississippi.Kite","Northern.Harrier","Sharp.shinned.Hawk","Cooper.s.Hawk","Northern.Goshawk","Harris.s.Hawk","Red.shouldered.Hawk","Swainson.s.Hawk","Broad.winged.Hawk","Ferruginous.Hawk","Golden.Eagle","Bald.Eagle","Prairie.Falcon","Merlin","American.Kestrel","Crested.Caracara","Osprey","Short.eared.Owl","Barred.Owl","Eastern.Screech.Owl","Great.Horned.Owl","Burrowing.Owl","Greater.Roadrunner","Yellow.billed.Cuckoo","Black.billed.Cuckoo","Belted.Kingfisher","Hairy.Woodpecker","Downy.Woodpecker","Ladder.backed.Woodpecker","Nuttall.s.Woodpecker","White.headed.Woodpecker","Black.backed.Woodpecker","American.Three.toed.Woodpecker","Yellow.bellied.Sapsucker","Red.naped.Sapsucker","Red.breasted.Sapsucker","Williamson.s.Sapsucker","Pileated.Woodpecker","Red.headed.Woodpecker","Acorn.Woodpecker","Red.bellied.Woodpecker","Golden.fronted.Woodpecker","Gila.Woodpecker","Chuck.will.s.widow","Eastern.Whip.poor.will","Common.Poorwill","Common.Nighthawk","Lesser.Nighthawk","Chimney.Swift","Vaux.s.Swift","White.throated.Swift","Ruby.throated.Hummingbird","Black.chinned.Hummingbird","Anna.s.Hummingbird","Broad.tailed.Hummingbird","Rufous.Hummingbird","Calliope.Hummingbird","Scissor.tailed.Flycatcher","Eastern.Kingbird","Couch.s.Kingbird","Western.Kingbird","Cassin.s.Kingbird","Great.Kiskadee","Great.Crested.Flycatcher","Brown.crested.Flycatcher","Ash.throated.Flycatcher","Eastern.Phoebe","Say.s.Phoebe","Black.Phoebe","Olive.sided.Flycatcher","Eastern.Wood.Pewee","Western.Wood.Pewee","Yellow.bellied.Flycatcher","Cordilleran.Flycatcher","Pacific.slope.Flycatcher","Acadian.Flycatcher","Willow.Flycatcher","Alder.Flycatcher","Least.Flycatcher","Hammond.s.Flycatcher","Dusky.Flycatcher","Gray.Flycatcher","Vermilion.Flycatcher","Horned.Lark","Black.billed.Magpie","Blue.Jay","Steller.s.Jay","Western.Scrub.Jay","Green.Jay","Gray.Jay","Common.Raven","Chihuahuan.Raven","American.Crow","Northwestern.Crow","Fish.Crow","Clark.s.Nutcracker","Pinyon.Jay","European.Starling","Bobolink","Brown.headed.Cowbird","Bronzed.Cowbird","Yellow.headed.Blackbird","Red.winged.Blackbird","Eastern.Meadowlark","Western.Meadowlark","Scott.s.Oriole","Hooded.Oriole","Orchard.Oriole","Baltimore.Oriole","Bullock.s.Oriole","Rusty.Blackbird","Brewer.s.Blackbird","Common.Grackle","Great.tailed.Grackle","Boat.tailed.Grackle","Evening.Grosbeak","Pine.Grosbeak","Purple.Finch","Cassin.s.Finch","House.Finch","Red.Crossbill","White.winged.Crossbill","Common.Redpoll","American.Goldfinch","Lesser.Goldfinch","Pine.Siskin","Chestnut.collared.Longspur","Vesper.Sparrow","Savannah.Sparrow","Baird.s.Sparrow","Grasshopper.Sparrow","Henslow.s.Sparrow","Le.Conte.s.Sparrow","Nelson.s.Sparrow","Lark.Sparrow","White.crowned.Sparrow","White.throated.Sparrow","American.Tree.Sparrow","Chipping.Sparrow","Clay.colored.Sparrow","Brewer.s.Sparrow","Field.Sparrow","Black.chinned.Sparrow","Black.throated.Sparrow","Sagebrush.Sparrow","Bachman.s.Sparrow","Cassin.s.Sparrow","Rufous.crowned.Sparrow","Song.Sparrow","Lincoln.s.Sparrow","Swamp.Sparrow","Fox.Sparrow","Olive.Sparrow","Eastern.Towhee","Spotted.Towhee","Green.tailed.Towhee","Canyon.Towhee","California.Towhee","Northern.Cardinal","Pyrrhuloxia","Rose.breasted.Grosbeak","Black.headed.Grosbeak","Blue.Grosbeak","Indigo.Bunting","Lazuli.Bunting","Painted.Bunting","Dickcissel","Lark.Bunting","Western.Tanager","Scarlet.Tanager","Hepatic.Tanager","Summer.Tanager","Purple.Martin","Cliff.Swallow","Cave.Swallow","Barn.Swallow","Tree.Swallow","Violet.green.Swallow","Bank.Swallow","Northern.Rough.winged.Swallow","Cedar.Waxwing","Phainopepla","Loggerhead.Shrike","Red.eyed.Vireo","Philadelphia.Vireo","Warbling.Vireo","Yellow.throated.Vireo","Blue.headed.Vireo","Cassin.s.Vireo","Plumbeous.Vireo","White.eyed.Vireo","Hutton.s.Vireo","Bell.s.Vireo","Gray.Vireo","Black.and.white.Warbler","Prothonotary.Warbler","Swainson.s.Warbler","Worm.eating.Warbler","Blue.winged.Warbler","Golden.winged.Warbler","Lucy.s.Warbler","Virginia.s.Warbler","Nashville.Warbler","Orange.crowned.Warbler","Tennessee.Warbler","Northern.Parula","Cape.May.Warbler","Yellow.Warbler","Black.throated.Blue.Warbler","Magnolia.Warbler","Cerulean.Warbler","Chestnut.sided.Warbler","Bay.breasted.Warbler","Blackpoll.Warbler","Blackburnian.Warbler","Yellow.throated.Warbler","Grace.s.Warbler","Black.throated.Gray.Warbler","Black.throated.Green.Warbler","Townsend.s.Warbler","Hermit.Warbler","Pine.Warbler","Palm.Warbler","Prairie.Warbler","Ovenbird","Northern.Waterthrush","Louisiana.Waterthrush","Kentucky.Warbler","Connecticut.Warbler","Mourning.Warbler","MacGillivray.s.Warbler","Common.Yellowthroat","Yellow.breasted.Chat","Hooded.Warbler","Wilson.s.Warbler","Canada.Warbler","American.Redstart","House.Sparrow","Eurasian.Tree.Sparrow","Sprague.s.Pipit","American.Dipper","Sage.Thrasher","Northern.Mockingbird","Gray.Catbird","Brown.Thrasher","Long.billed.Thrasher","Curve.billed.Thrasher","Cactus.Wren","Rock.Wren","Canyon.Wren","Carolina.Wren","Bewick.s.Wren","House.Wren","Pacific.Wren","Winter.Wren","Sedge.Wren","Marsh.Wren","Brown.Creeper","White.breasted.Nuthatch","Red.breasted.Nuthatch","Brown.headed.Nuthatch","Pygmy.Nuthatch","Tufted.Titmouse","Black.crested.Titmouse","Oak.Titmouse","Juniper.Titmouse","Black.capped.Chickadee","Carolina.Chickadee","Mountain.Chickadee","Boreal.Chickadee","Chestnut.backed.Chickadee","Wrentit","Bushtit","Verdin","Golden.crowned.Kinglet","Ruby.crowned.Kinglet","Blue.gray.Gnatcatcher","Black.tailed.Gnatcatcher","Townsend.s.Solitaire","Wood.Thrush","Veery","Gray.cheeked.Thrush","Swainson.s.Thrush","Hermit.Thrush","American.Robin","Varied.Thrush","Eastern.Bluebird","Western.Bluebird","Mountain.Bluebird"
"Anhinga",1,0.268744399219547,0.278122821031737,0.0961512702791871,0.275915602191295,0.227189343614336,0.3356085547713,0.291535297603096,0.236122365965779,0.277295805729384,0.330382659103345,0.291911064340953,0.329974902153986,0.348692527020949,0.31915725705086,0.324583970558597,0.338557388868702,0.353745438409813,0.299612909560917,0.186715467469748,0.078418221148467,0.13794255812654,0.251027422064552,0.31014377624378,0.302597396413934,0.356772231807595,0.249931359024481,0.387063540261481,0.325669612356542,0.358560854500296,0.274696429659277,0.377701578753903,0.357551020177458,0.380044278426075,0.377467587733393,0.365103735384206,0.354778259972058,0.310238931600378,0.367370518015252,0.17951004348597,0.325425100992989,0.320930488143726,0.31965355739869,0.288403357395175,0.318445311165361,0.339288007697121,0.31633577461552,0.0787858014712527,0.233272694090596,0.221470717847808,0.348745973761786,0.127602391716967,0.230700848653875,0.344737916745651,0.298475923166458,0.171365465374842,0.240391165177033,0.376384134789967,0.365512105169114,0.206329859167626,0.269212131286253,0.153474570435564,0.313049449377642,0.318996609935265,0.256287313883733,0.200633979937338,0.204168813226848,0.323079032645043,0.304394481382244,0.352486860782244,0.253780515889705,0.255781684458914,0.135065344709879,0.303987075746683,0.362717407135908,0.264472993332099,0.286211218128899,0.33826773289496,0.160139526623141,0.2800102279314,0.316169200748385,0.35538983599087,0.280368990643593,0.194179674041135,0.212576777131622,0.00178681265913429,0.313357604139693,0.258478930799433,0.344360055385908,0.0835447637162797,0.316430687092994,0.24335054977319,0.16816235482664,0.237312525010803,0.185345451513861,0.194147883967305,0.339487847744774,0.167480505712571,0.319941876005306,0.230467369955654,0.280150117168423,0.210687729751117,0.240105325977322,0.278649431590723,0.280211012370715,0.33031638949748,0.188447124471402,0.139642362573274,0.244540319689396,0.220488250475204,0.278225802817167,0.0993520242418565,-0.00803081791709736,-0.0275310289279835,0.238900727433391,0.127488206494654,0.0715481302993163,0.0864233384376889,0.185778531992119,0.284574153200993,0.238544679773764,0.348356563155761,0.321368729383461,0.221971009684407,0.200152997207537,0.223365684424738,0.223258005903562,0.145594757315111,0.344827314846074,0.315613026949603,0.224857256714539,0.185956397241505,0.29235356949208,0.159575003873326,0.25476566414273,0.137020686959988,-0.00922857869137388,0.153110777330953,0.353132855899038,0.348072928413806,0.344097929670486,0.283283230345074,0.144961621222332,0.345150154537753,0.299235355699113,0.284997313426099,0.163734818295009,0.268736669277218,0.134653728109963,0.284071014411603,-0.0399931310814994,0.308940799455955,0.0994300300271207,0.067354005175008,0.125824256787362,-0.0115489960194676,0.275512368007927,0.284166975631773,0.200940076544974,0.27409117349358,-0.0464474716792736,0.074784811243909,0.19358312007341,0.241414456818735,0.349339912471872,0.243945866034495,0.274963918299331,-0.0237547964219919,0.225839624630608,0.339634153578298,-0.0571814458338544,-0.0106813005794032,0.302657859193694,0.361491347338881,0.233776986844877,0.253458708809119,0.141077229974298,0.192827423958105,0.364860882577037,0.358329034611682,0.34442177425649,0.328198795426609,0.301691087613157,0.399285392051823,0.322094056506982,0.287589090083612,0.148281152437768,0.247771011232422,0.350839035533725,0.348248743941514,0.228193421830241,0.117813415893167,0.323096822503267,0.309083292991557,0.328235897863314,0.354331292044176,0.0911876369902548,0.120382250290664,0.153397943624212,0.187111489448298,0.277249196705389,-0.0170387198754238,0.0359506525773851,0.254122317131516,0.368697796508249,0.207337927612127,0.00903249132071955,0.335700115177492,0.310774037852866,0.358529936044516,0.347480559648904,0.340761164596,0.316937958625329,0.297434924458087,0.353950679496539,0.26271541202639,-0.00968356614482142,0.179399699671257,0.308201278815751,0.256308324879524,0.342872777349581,0.260801693580587,0.328567321428331,0.182367801372605,0.235085258024758,0.327996489464371,0.200366961097008,0.340519274752189,0.150048594017791,0.333280221333665,-0.0517112456258977,0.286812463937658,0.124369925800609,0.351630237991111,0.324022940144507,0.214719563509476,0.208497683968639,0.173640025639151,0.267360895338111,0.335961530746933,0.319072271820557,0.287768593407105,0.173002607506839,0.313779267366458,0.340378259645257,0.240791024902434,0.366437436275198,0.3518977574133,0.281918880196605,0.0409766633880531,0.270867680490101,0.146134655710021,0.235922242608329,0.287963405960728,0.245731896183918,0.346311304773532,0.383914833444579,0.315997901723134,0.0187481638564528,0.233177529722492,0.254618267157363,0.295672804909253,0.120495508556795,0.290619237243756,0.235790359548858,0.183225364902268,0.278832921026947,0.274260658884438,0.068489941508631,0.0617194733479567,0.165221115756161,0.240451887055442,0.13153878075786,0.23879323927188,0.190472673733249,0.173741109836369,0.363357634122199,0.152624767902636,0.234943479595624,0.275593818234637,0.272941349400343,0.241949326498865,0.17601056196146,0.0935228597709524,-0.0976269566603865,0.119312252901652,0.170784049232273,0.0619120305176955,0.274700844193025,0.140543441598101,0.0730034455504492,0.252939340650273,0.25431105687118,0.0526352323025363,0.210950169738705,0.151249088334811,0.244116278890591,0.132410034684576,0.0520325217553827,0.144592185807017,-0.129262361245522,0.0254366975921296,0.114809266925224,0.118894612204907,0.216348396974468,0.20483588341901,0.102751359433115,0.27073042277763,0.2458027435166,0.107454536704111,0.165380430865151,-0.00441337512618122,0.297253917495887,0.283008417904751,0.19759522819756,-0.0572687863897813,0.107358981351042,0.205396909301435,0.328150505246636,0.327672074447902,0.351248512916192,0.105283391244988,0.31938389977736,0.293008118939118,0.3411212234833,0.347445787206716,0.341309940398871,0.275177459744934,0.276397045531685,0.216782060611203,0.191985955302187,0.315528369174823,0.195831551550276,0.343640085804853,-0.0662018933312035,0.0932267075131707,0.334686224342543,0.292802314017561,0.0601655602590645,0.284425989714141,0.0770547940313183,0.280423902301602,0.182469105545905,0.316994068072358,0.246309156295972,0.272426589210495,0.179613122263105,0.213266820863879,0.335188072907445,0.070462769462692,0.102211338599192,-0.0110211357674476,0.193609943619213,0.230517441334934,0.279807826565149,-0.0289827009816183,-0.0602507819866893,0.251717434050671,0.294333923617547,-0.0209759036472573,0.293225246493085,0.209890791000498,0.264490091737545,-0.0663016505569606,0.00200190920426894,0.327782675940772,-0.053719757298349,0.321365483507846,0.200640584898043,0.197173837355833
"Double.crested.Cormorant",0.268744399219547,1,0.368180679405825,0.167659473592938,0.21344058439741,0.363196996823138,0.21572119826118,0.353480121359747,0.353632276728208,0.33224139899497,0.373565193604647,0.317006009307799,0.367320611305824,0.348185990863174,0.267824051501011,0.375836533285746,0.37665540537817,0.195655658316815,0.385613455311308,0.31112295257724,0.264338064722343,0.222619304678453,0.331944047280161,0.345333997183162,0.27933134940641,0.0936138203358185,0.0982955351386893,0.248453286576729,0.296832042130114,0.0550067214986323,0.359271773862492,0.364330537140873,0.317717844350397,0.300795185350883,0.26663095723173,0.287776608739634,0.230573732333094,0.373329532031014,0.243467698032108,0.24897646684083,0.331255902719326,0.363613572281502,0.322060201348184,0.366802262966118,0.352317131088353,0.33809700017788,0.349301317904673,0.0197970220224834,0.138784330410368,0.345024267852,0.346708921561284,0.255491853054197,0.274864048612428,0.374443453702878,0.237257270395777,0.215235229414141,0.247630809356142,0.287083038071718,0.260349949722747,0.0670667459864313,-0.0168169521525485,-0.0684745210297543,0.0056327126277614,0.144542230213872,0.00374285429614203,0.111690295284008,0.121874640749641,0.171662876244865,0.137577125256706,0.258295243349709,0.228282381227527,0.0505094971012186,0.0163734306054094,0.251299411387229,0.135385203903771,-0.0357518702667736,-0.0193167427038017,0.0659363746896536,0.00880060999480036,0.00819434295650775,0.0448419319345966,0.0489428988208925,0.329610176677069,0.158079319156001,0.10436993900929,0.0708078894123268,0.0477445026750711,0.0386236737740665,0.224922378151081,0.0446549056203952,0.172549505143507,0.078992072331542,0.224736969861061,0.125432589411114,0.260985380715598,0.160953684238435,0.0335541171667689,0.281670186306954,0.232316439669585,0.074598291302155,0.222435300502054,0.151352724968049,0.186043121057173,-0.026274494629931,-0.0507208555892498,0.121748432813343,0.153943229354881,0.0449213041063083,0.0705706555587469,-0.140730583874673,0.0737758171933823,0.00849475719635498,0.113435676049885,-0.00768787955569601,0.0638475776528584,0.0442055971120795,0.154350743641355,0.0189902929601404,0.0391339629725693,0.0918382125537385,0.0526477606726789,0.0644515857888577,-0.0207963408268025,-0.0193445565527728,-0.0725467843866775,0.000804224438037796,-0.0458908055782327,0.0551834665192692,0.0881815375644361,0.118220531240784,0.147809296970027,-0.0808496215516959,0.0859858888468307,-0.0765664366493453,0.00602506131150819,-0.0807449487447171,0.10570853210021,0.11551368693934,-0.0316811680247071,0.202889810082706,0.0848577149004353,0.176616874922047,-0.158753601893588,0.133225766615959,0.0753303618224393,-0.0259285811303597,-0.169113232802567,-0.0415011969152221,-0.0145745546682325,0.0596555943385855,0.0393547611054658,-0.00160063342755644,-0.00298352684991961,0.0941162149128237,-0.0451680711832562,0.0711407313029932,-0.0362047863300608,0.180455437222634,0.142868609799367,0.201937988843418,-0.00323694371595386,0.0344429000885228,-0.0874957481855358,-0.115532865108336,0.216756443647073,0.262749991597561,0.0573117137895723,-0.0462304934149097,-0.0601093734986181,0.095700360474466,0.0179362089733374,-0.0150886075403592,0.0604195558548306,0.172514229824841,0.146323382383399,0.142468874916284,0.0148753435631725,-0.118518124996553,0.273941118688384,0.264067192497343,0.157306646746546,0.0398670304933453,0.383029581031625,0.305885868256658,0.0432988643563971,0.233261470972523,-0.197688971606252,-0.0427528272839189,0.131147610618527,0.114932597873396,0.0843140741336277,0.129886859034244,0.246128913833162,0.239538995513723,0.18316448753618,0.309912703515503,0.0687319782956296,-0.00189886083745298,0.124201052928572,0.0250016679723203,0.0958492303082135,-0.0237562035821483,0.0397290187882499,0.135211889770545,0.169354835648872,-0.0681847486065198,0.0735377398644352,0.29353503662246,0.19433299259444,0.313228471689925,0.252685028697775,0.178098630229924,0.0585713393936691,0.285598622761212,0.342148629053972,-0.0152441519649652,0.14957972728368,0.177734597052485,0.183085953851918,-0.00525531960340067,0.300736845618712,0.106725347073816,-0.0155315579072793,-0.0864334383797068,-0.202167500585536,0.0656602662891291,-0.113314416206085,0.0209987667731035,-0.159387731966805,0.218057467023238,0.113807190835702,0.190873759657767,0.0787830938016453,0.00995931067657054,0.0441001568728342,-0.0426016663406919,0.00115336129816323,-0.19143908604442,0.022093933749088,0.0315333676477115,-0.066663899840631,0.0536972864523854,-0.0125577910939222,0.0385012357802278,0.0380159887672686,0.0491817535813463,-0.00507211122365414,0.106756238916001,0.141101510862323,-0.0785091482786607,-0.00493240953306798,-0.0954897810556867,-0.0819254956691532,0.101765754673596,0.165180281359233,0.0135218695631649,0.19923207689506,0.269915456201002,-0.0342730763555696,0.240196787222272,0.11562257371035,0.16496360410458,-0.113347761501962,0.122874845922889,0.0290554262758971,0.199319684354048,0.0695744129719479,0.00251769608457218,-0.00768833023402653,0.0645012839552002,-0.0937595861052376,-0.0745809869583792,-0.0176424607148287,-0.0938072391081283,-0.142923271253673,0.0105674697690033,0.170095435676184,0.0373659513545326,-0.0200818113792834,-0.000346644398872576,0.0837900075057315,-0.0571247021534801,-0.0480255512215837,0.0863057327350757,0.0409607385850387,0.172962513887078,-0.0146218584867696,0.133118403113875,0.196197946511324,0.0376090634698952,0.0795719704506811,-0.0253827677135422,0.0928451639773303,0.113750108877151,0.223011505560703,0.063787690725922,-0.0785541662721828,-0.0442920746180706,-0.198166602050281,0.0109886076915302,-0.0257548977541922,0.105318454121301,0.00703651586220591,0.0997914064134096,-0.0458322519082601,0.0274318901048281,0.118942196373031,-0.00672959002712839,-0.0636983767534731,0.0977521278180974,0.0621842921043141,-0.0339978475272639,0.186817558093958,0.0167932675830572,-0.0543535043338091,0.118072384352967,0.0292191770279865,0.0836243957247947,0.214713507433437,0.150507281896054,0.291684115936219,0.0216088506637588,0.10534284567309,0.00613249792545455,0.141608418961689,0.132967609878022,0.0960969215948438,-0.0376644144853814,-0.123690652661569,-0.0533730034043248,-0.0809735752738107,0.0106774226100826,-0.120241855290161,0.138066539729828,0.0401733050265827,0.0368632818813582,0.243699059448211,0.391465033806354,0.0580634362247875,-0.00440248618136935,0.0247028901317755,0.0745311139248848,0.0243359548974668,0.00557634458639345,-0.128544158322125,0.0292489256382219,-0.12341492037278,0.111872292431082,0.0367943428393352,-0.0553778706487633,0.135615530060017,0.11367928160166,-0.0435084546824067,-0.0523640373684948,-0.0948677231743737,0.0434191421379406,0.0634004591057981,-0.0317590874575271,-0.0634984480459739,-0.0883822619122902,0.0414833881335872,0.115011516996092,0.178461168707116,0.0735300043150239,0.0226984958283299,0.182683041139042,0.0200205480235656,0.0247341666052184,-0.00984478690815844,0.0277656696149737
"American.White.Pelican",0.278122821031737,0.368180679405825,1,0.1658235828194,0.251316587867967,0.347779003851926,0.233670432319162,0.3805321286186,0.341740071196602,0.341968610251909,0.38269598008189,0.372221896230739,0.382139316590833,0.35909362316639,0.310948654936675,0.394784714864836,0.38031953614261,0.194181006115055,0.383178525342238,0.319744440731219,0.252230535763508,0.201973484149027,0.331906073503587,0.377233394108623,0.31907290813767,0.142149257706843,0.18501956067222,0.230167321887329,0.321094984999006,0.137129540902895,0.294705006870524,0.33429435794846,0.324404762948122,0.317720549704437,0.256452268638819,0.260683621989589,0.299059893401857,0.382344190091984,0.217314525175074,0.236822887425855,0.347546447994215,0.375544227938435,0.352917681374424,0.381302649841195,0.36969853052407,0.342671366132644,0.349423804428093,0.0320453761422209,0.238189453274954,0.347231772292759,0.371927502213265,0.258799432636354,0.240318553109639,0.355364163102861,0.291121766931834,0.279091416125583,0.306785501292477,0.3762218556749,0.332748333707483,0.135732316024712,0.123615395011332,-0.0134764283108373,0.0295587114993182,0.265487865309604,0.136389123562509,0.10766170960758,0.138449243533182,0.192476507098025,0.241523270402606,0.302649866621173,0.328952790968228,0.164749220455232,0.0870774287643156,0.313388094180431,0.246088652549027,0.0147146070957512,0.0981082725330105,0.11741390976541,0.12197479121691,0.124689892588059,0.0175789910720648,0.0330701554762911,0.326777629570666,0.181361829554862,0.201885824619898,0.0733453376281608,0.0880399152887676,0.0915807060384799,0.272556212467859,0.00177641065115867,0.242800660565489,0.196620272884976,0.24085481187506,0.205968463772437,0.272048265833336,0.248710984771101,0.0786875266220941,0.251207435982686,0.261905631090527,0.0750931109325387,0.283721849481377,0.210792202837089,0.204883993860418,0.0885262053696723,0.0524810456345706,0.215936271536542,0.154684969951689,0.0695840596718656,0.126571286403591,0.00207824411242412,0.17875200159902,0.0382682613832173,0.10993552853371,0.000839352950265649,0.107853226328968,0.132685738916479,0.159557654228768,0.0538784523986652,0.0321231994669237,0.234510066481674,0.166255296221792,0.192578733249928,0.0321165849575079,0.0747857362835583,0.00695072699705197,0.0463370976135361,0.110586525083375,0.111022786342476,0.112446323991186,0.236783122296085,0.206498489177099,0.0334564042323941,0.12503985911172,0.051995731971701,0.12408137673458,0.0405264899344832,0.142624766543643,0.148828387572281,0.0380203506112874,0.293176349366682,0.143409494495825,0.269325235950041,-0.00875156466829126,0.192705983205152,0.146181917938553,0.0680892683025204,-0.00857264845845608,0.0686234617140474,0.128840213447091,0.194323874604867,0.0258929131056333,0.104567793995677,0.102306174936978,0.0460103537908785,0.0556281176681347,0.086534393477068,0.0547705529722719,0.310557685843258,0.15178176464935,0.228952338238354,0.0469911800403943,0.0881909528189001,0.048587438638174,0.00816450218092723,0.310239669221345,0.34644364353237,0.112858440155205,0.00529161987445855,0.112025032658775,0.14614523662721,0.0152620703883545,-0.0334020929754604,0.112409718275218,0.243881582684546,0.194015654459501,0.121069651703227,0.0825223331958066,0.0482672920782986,0.366919447488342,0.34032520003187,0.300486961159499,0.0819741855266953,0.417810499883626,0.39910847453009,0.182177943059802,0.349789412208806,-0.123375211757208,0.0897567765178561,0.226753564044095,0.256009101461929,0.222382180163884,0.0505168127869894,0.354612510932549,0.295446572546722,0.27712024150114,0.341803104121747,0.0880205095649275,-0.0352929202413366,0.10064729575519,0.105235202376901,0.21343914243636,0.0336557888236636,0.013405522830945,0.105536862673091,0.287790517466924,0.108915134923548,0.109932508173547,0.336572802610933,0.332415076249555,0.383626734727447,0.306770036728814,0.268793043520895,0.206205832517583,0.294785008849678,0.361574217512849,0.120725910260729,0.207751296542991,0.159382099097039,0.177374370425506,0.130716804988841,0.337974251074798,0.207888476317327,0.173229947966977,0.0203447056388804,-0.173076740091673,0.112653485889932,-0.118818858409106,0.0986539401388092,-0.0157679369094562,0.315780537091057,0.126296381289754,0.207458994699418,0.0680798877649123,0.079299195771862,0.170927997678558,0.125909519903834,0.125461968007487,-0.0702998568520905,0.122479594351874,0.182245464614155,-0.0366057007809965,0.177835202668365,0.129149689084038,0.1589746049916,0.168020828510193,0.177742012115837,0.0182963844979187,0.236037587811191,0.215548964649804,0.0157058698846607,0.104235720213375,0.0289829816427762,0.0206783987128563,0.187372714123054,0.266135451426043,0.0752889612661484,0.349204291512164,0.320880002709251,0.0974434659446143,0.273879332761129,0.24888917844342,0.239223536377205,-0.058435105162817,0.131360819250504,0.0488937186294774,0.173674918985542,0.235164457393288,0.105389539592997,-0.0409160487270772,0.0780923424144196,0.0346921512754145,0.0158432800849262,0.0338363996016937,0.0428155190084328,0.0139074112379295,-0.0136704358906141,0.225695969042867,0.0248433767592957,0.0599378513664844,0.114720737590877,0.135088039162847,0.0967127818619577,0.0912490502885362,0.0575967560498849,0.0865533719984092,0.158236063605847,-0.0893116529006748,0.0743304240628692,0.264910024318716,0.0286697603580105,0.0441998308464634,0.0665489389627141,0.122827924712057,0.0576246849396153,0.186277021862199,0.0616533081346704,-0.000692546394941848,0.0374580062951467,-0.0851000772212216,-0.0027155051368459,0.00500495634581718,0.0674150920208894,-0.00608223606761753,0.0848181784949455,0.0463069252247903,0.0347057695396242,0.138378216944935,0.0841963488244973,0.0430078455298942,0.0947834308717428,0.0793935481849788,0.0322652053279556,0.23722016889828,0.158714716939072,0.00969714475969531,0.128111175543432,0.0187875029660224,0.100170490513589,0.324207299906036,0.225803433370955,0.343194793992117,0.0813692553375887,0.204709949860558,0.104248548640493,0.269925451584194,0.239240064581297,0.177789051046079,0.0424229667077017,-0.083339250135151,0.100347170473615,0.0472201944857198,0.126663994708877,0.0517167059450715,0.29749733982288,0.0670884484787511,0.0129076203483255,0.298738301507838,0.388626878014497,0.0604459286744278,0.132554313110668,0.0284594914796073,0.148133721640899,0.114921296184702,0.13921651193567,-0.0457878036689671,0.123040696901264,0.0119633664578958,0.173775094820123,0.123365662359755,0.010740616972237,0.103552319268825,0.141774570405615,0.0402993960005789,0.102826011837099,-0.0296662556533109,0.0358015602035084,0.0649741367148578,0.0783694695350842,0.0223758631286363,-0.0343429903941272,0.158336876304425,0.156863676515217,0.164269022593805,0.0714873923457611,-0.0110438057964375,0.294264753869505,0.0367873509346965,0.127328567368004,0.149317284825796,0.160605174999754
