"","Crinia.sig","Lim.dumer","Lim.peron","Lim.tas","Para.has","Lit.ewing","Lit.verr","Lit.peron","Lit.rani"
"Crinia.sig",1,0.609919849231411,0.772580121560372,0.307317673922516,0.604516834833437,0.803308866537975,0.802829030376137,0.817870812958435,0.144876502991768
"Lim.dumer",0.609919849231411,1,0.593637551821062,0.39387633364079,0.855665295179089,0.883227043833951,0.823110475508385,0.815121150671598,-0.123687452557032
"Lim.peron",0.772580121560372,0.593637551821062,1,0.643455954428767,0.680214358528225,0.58853639225375,0.812425472518459,0.958314943734071,0.655521464592324
"Lim.tas",0.307317673922515,0.39387633364079,0.643455954428767,1,0.35589648219707,0.324111657301941,0.354099937077044,0.481206187134895,0.658781941309425
"Para.has",0.604516834833437,0.855665295179089,0.680214358528225,0.35589648219707,1,0.863031403807187,0.845117767067267,0.821982430980192,0.0905381921993209
"Lit.ewing",0.803308866537975,0.883227043833951,0.58853639225375,0.324111657301941,0.863031403807187,1,0.981908323668453,0.985578749903,-0.354629917950146
"Lit.verr",0.802829030376137,0.823110475508385,0.812425472518459,0.354099937077044,0.845117767067267,0.981908323668453,1,0.974834112361155,-0.0361113003092037
"Lit.peron",0.817870812958435,0.815121150671598,0.958314943734071,0.481206187134895,0.821982430980192,0.985578749903,0.974834112361155,1,0.451588589159098
"Lit.rani",0.144876502991768,-0.123687452557032,0.655521464592324,0.658781941309425,0.0905381921993209,-0.354629917950146,-0.0361113003092037,0.451588589159098,1
