"","Crinia.sig","Lim.dumer","Lim.peron","Lim.tas","Para.has","Lit.ewing","Lit.verr","Lit.peron","Lit.rani"
"Crinia.sig",1,0.305179872672284,0.41884287127842,0.0046816740343264,0.311946444765674,0.495095218304974,0.540199679628465,0.513749518433963,-0.270281089054014
"Lim.dumer",0.305179872672284,1,0.135106442681435,-0.0550429845780131,0.443430216490382,0.648723153254306,0.577470428272081,0.43986408200088,-0.615911353250453
"Lim.peron",0.41884287127842,0.135106442681435,1,0.176957823029704,0.238986575002482,0.319276234885895,0.521913068836979,0.590464182271107,0.0729871283463916
"Lim.tas",0.0046816740343264,-0.0550429845780131,0.176957823029704,1,-0.0326691305391904,-0.121352444951032,-0.0520625769832487,-0.0144737191371694,0.163337442338577
"Para.has",0.311946444765674,0.443430216490382,0.238986575002482,-0.0326691305391904,1,0.586260947218698,0.557571219821291,0.472006405299715,-0.480851751041493
"Lit.ewing",0.495095218304974,0.648723153254306,0.319276234885895,-0.121352444951032,0.586260947218698,1,0.911018890356819,0.779648220463638,-0.782712563270067
"Lit.verr",0.540199679628465,0.577470428272081,0.521913068836979,-0.0520625769832487,0.557571219821291,0.911018890356819,1,0.838039599187104,-0.628783160280335
"Lit.peron",0.513749518433963,0.43986408200088,0.590464182271107,-0.0144737191371694,0.472006405299715,0.779648220463638,0.838039599187104,1,-0.469261927506351
"Lit.rani",-0.270281089054014,-0.615911353250453,0.0729871283463916,0.163337442338577,-0.480851751041493,-0.782712563270067,-0.628783160280335,-0.469261927506351,1
