"","Crinia.sig","Lim.dumer","Lim.peron","Lim.tas","Para.has","Lit.ewing","Lit.verr","Lit.peron","Lit.rani"
"Crinia.sig",1,0.0231440116129123,0.0343264808447764,-0.357509400957619,0.0126718099087037,0.122636753645564,0.202125078146576,0.143784821654634,-0.653944546748069
"Lim.dumer",0.0231440116129123,1,-0.32004658479112,-0.456577634442345,0.033586954584537,0.314811901263641,0.184573031354943,-0.139241828975032,-0.959773758462325
"Lim.peron",0.0343264808447764,-0.32004658479112,1,-0.312677498837093,-0.273939507607877,0.0326720325326633,0.136772127060976,-0.0428193759931983,-0.477462873644193
"Lim.tas",-0.357509400957619,-0.456577634442345,-0.312677498837093,1,-0.386128619447541,-0.530686647266804,-0.434518671402043,-0.510966044278384,-0.384254084199083
"Para.has",0.0126718099087037,0.033586954584537,-0.273939507607877,-0.386128619447541,1,0.117247474856095,0.154899934640925,-0.100876378620733,-0.867115338347887
"Lit.ewing",0.122636753645564,0.314811901263641,0.0326720325326633,-0.530686647266804,0.117247474856095,1,0.735535686333317,0.266391873297296,-0.98558126366757
"Lit.verr",0.202125078146576,0.184573031354943,0.136772127060976,-0.434518671402043,0.154899934640925,0.735535686333317,1,0.448439203616159,-0.96028520155656
"Lit.peron",0.143784821654634,-0.139241828975032,-0.0428193759931983,-0.510966044278384,-0.100876378620733,0.266391873297296,0.448439203616159,1,-0.971466311055348
"Lit.rani",-0.653944546748069,-0.959773758462325,-0.477462873644193,-0.384254084199083,-0.867115338347887,-0.98558126366757,-0.96028520155656,-0.971466311055348,1
