"","Crinia.sig","Lim.dumer","Lim.peron","Lim.tas","Para.has","Lit.ewing","Lit.verr","Lit.peron","Lit.rani"
"Crinia.sig",1,0.773491644497476,0.727808710965344,0.741168237031269,0.91253971652213,0.646851286122721,0.806413073811326,0.740915855328879,0.257671186182643
"Lim.dumer",0.773491644497476,1,0.721863758917128,0.676344423727041,0.908111240932635,0.814679121903852,0.860811367775919,0.782778375839709,0.0351394590241938
"Lim.peron",0.727808710965344,0.721863758917128,1,0.67226959757738,0.804204883354748,0.648836588750031,0.80293415891251,0.75963522694284,0.269027881788881
"Lim.tas",0.741168237031269,0.676344423727041,0.67226959757738,1,0.7963211295425,0.404923776120529,0.581901387104603,0.511183052929837,0.487575841894665
"Para.has",0.91253971652213,0.908111240932635,0.804204883354748,0.7963211295425,1,0.773414932326239,0.881747436248206,0.828596949742114,0.221412439958102
"Lit.ewing",0.646851286122721,0.814679121903852,0.648836588750031,0.404923776120529,0.773414932326239,1,0.968707378912163,0.980935726152817,-0.120414727987884
"Lit.verr",0.806413073811326,0.860811367775919,0.80293415891251,0.581901387104603,0.881747436248206,0.968707378912163,1,0.963207340836187,0.0323708575448499
"Lit.peron",0.740915855328879,0.782778375839709,0.75963522694284,0.511183052929837,0.828596949742114,0.980935726152817,0.963207340836187,1,0.443156996967565
"Lit.rani",0.257671186182643,0.0351394590241938,0.269027881788881,0.487575841894665,0.221412439958102,-0.120414727987884,0.0323708575448499,0.443156996967565,1
