"","Crinia.sig","Lim.dumer","Lim.peron","Lim.tas","Para.has","Lit.ewing","Lit.verr","Lit.peron","Lit.rani"
"Crinia.sig",0,0.150162093221176,0.175696066531396,0.164214399745491,0.171461637701124,0.18202596510173,0.178424136190953,0.265732848087633,0.269142817564432
"Lim.dumer",0.150162093221176,0,0.151919333265257,0.173988431899652,0.147291203937499,0.157831586015098,0.119328079895328,0.210556669572472,0.232559162010705
"Lim.peron",0.175696066531396,0.151919333265257,0,0.189629354969975,0.175730874193038,0.157932528988372,0.148351426671681,0.214768875761581,0.240520916921543
"Lim.tas",0.164214399745491,0.173988431899652,0.189629354969975,0,0.17554521032488,0.204317714274595,0.175747722002011,0.265331507379218,0.313794573665665
"Para.has",0.171461637701124,0.147291203937499,0.175730874193038,0.17554521032488,0,0.185761636875229,0.136721288888265,0.266262977389946,0.318610216394816
"Lit.ewing",0.18202596510173,0.157831586015098,0.157932528988372,0.204317714274595,0.185761636875229,0,0.0983553500005144,0.191078106533709,0.227401405941891
"Lit.verr",0.178424136190953,0.119328079895328,0.148351426671681,0.175747722002011,0.136721288888265,0.0983553500005144,0,0.155859672860842,0.258512046013568
"Lit.peron",0.265732848087633,0.210556669572472,0.214768875761581,0.265331507379218,0.266262977389946,0.191078106533709,0.155859672860842,0,0.356672428522332
"Lit.rani",0.269142817564432,0.232559162010705,0.240520916921543,0.313794573665665,0.318610216394816,0.227401405941891,0.258512046013568,0.356672428522332,0
