"","Crinia.sig","Lim.dumer","Lim.peron","Lim.tas","Para.has","Lit.ewing","Lit.verr","Lit.peron","Lit.rani"
"Crinia.sig",1,0.524837098050336,0.428996898765428,0.458137410715714,0.66526326087668,0.318487636232397,0.524742940399704,0.278969423566941,-0.327224056897818
"Lim.dumer",0.524837098050336,1,0.441505202090895,0.362632585844515,0.661188860633785,0.528102061787793,0.659285366482815,0.451470963514908,-0.497697867224255
"Lim.peron",0.428996898765428,0.441505202090895,1,0.31576391013665,0.513820003278141,0.374013038471468,0.535587733547777,0.368029147404006,-0.300272240508414
"Lim.tas",0.458137410715714,0.362632585844515,0.31576391013665,1,0.530382269567946,0.00700862128097792,0.250390704257091,-0.00861144454865269,-0.0706488174206582
"Para.has",0.66526326087668,0.661188860633785,0.513820003278141,0.530382269567946,1,0.448122170568468,0.669724593324323,0.383926283638847,-0.451826329243359
"Lit.ewing",0.318487636232397,0.528102061787793,0.374013038471468,0.00700862128097792,0.448122170568468,1,0.83338866343884,0.816518206044323,-0.768238425242473
"Lit.verr",0.524742940399704,0.659285366482815,0.535587733547777,0.250390704257091,0.669724593324323,0.83338866343884,1,0.777506732461897,-0.697160675361081
"Lit.peron",0.278969423566941,0.451470963514908,0.368029147404006,-0.00861144454865269,0.383926283638847,0.816518206044323,0.777506732461897,1,-0.644657895898656
"Lit.rani",-0.327224056897818,-0.497697867224255,-0.300272240508414,-0.0706488174206582,-0.451826329243359,-0.768238425242473,-0.697160675361081,-0.644657895898656,1
